D06431 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06431;
2006-06-30 12:00;-,42;
2006-04-24 12:00;-,42;
2006-03-01 12:00;-,43;
2006-01-23 12:00;-,45;
2005-12-15 12:00;-,43;
2005-11-10 12:00;-,44;
2005-09-15 12:00;-,43;
2005-07-06 12:00;-,37;
2005-05-18 12:00;-,44;
2005-04-01 12:00;-,46;
2005-02-01 12:00;-,42;
2004-12-01 12:00;-,4;
2004-10-19 12:00;-,42;
2004-09-16 12:00;-,47;
2004-07-06 12:00;-,42;
2004-05-12 12:00;-,46;
2004-03-18 12:00;-,43;
2004-02-03 12:00;-,38;
2003-11-24 12:00;-,42;
2003-10-20 12:00;-,43;
2003-09-03 12:00;-,43;
2003-07-03 12:00;-,42;
2003-04-23 12:00;-,44;
2003-03-11 12:00;-,42;
2003-02-04 12:00;-,42;
2002-11-25 12:00;-,41;
2002-10-03 12:00;-,44;
2002-07-29 12:00;-,46;
2002-05-30 12:00;-,48;
2002-03-14 12:00;-,43;
2002-01-31 12:00;-,42;
2001-11-30 12:00;-,41;
2001-11-09 12:00;-,48;
2001-09-27 12:00;-,43;
2001-09-07 12:00;-,37;
2001-08-07 12:00;-,43;
2001-05-29 12:00;-,44;
2001-05-11 12:00;-,43;
2001-03-26 12:00;-,43;
2001-03-02 12:00;-,47;
2001-02-05 12:00;-,37;
2000-11-28 12:00;-,41;
2000-11-03 12:00;-,43;
2000-09-27 12:00;-,4;
2000-09-08 12:00;-,43;
2000-07-26 12:00;-,42;
2000-07-07 12:00;-,44;
2000-05-31 12:00;-,41;
2000-05-04 12:00;-,42;
2000-03-30 12:00;-,43;
2000-01-31 12:00;-,45;
1999-11-24 12:00;-,43;
1999-09-08 12:00;-,43;
1999-07-05 12:00;-,42;
1999-04-27 12:00;-,44;
1999-02-18 12:00;-,42;
1998-11-23 12:00;-,38;
1998-09-15 12:00;-,34;
1998-07-08 12:00;-,4;
1998-04-28 12:00;-,31;
1998-02-09 12:00;-,44;
1997-11-04 12:00;-,4;
1997-09-04 12:00;-,42;
1997-04-25 12:00;-,42;
1997-02-25 12:00;-,4;
1997-01-15 12:00;-,45;
1996-10-31 12:00;-,39;
1996-09-12 12:00;-,45;
1996-07-25 12:00;-,44;
1996-03-05 12:00;-,46;
1995-11-29 12:00;-,47;
1995-10-03 12:00;-,47;
1995-07-26 12:00;-,43;
1995-06-07 12:00;-,42;
1995-04-19 12:00;-,41;
1995-02-08 12:00;-,39;
1994-11-25 12:00;-,45;
1994-09-29 12:00;-,47;
1994-08-04 12:00;-,44;
1994-06-01 12:00;-,41;
1994-04-12 12:00;-,41;
1994-02-09 12:00;-,36;
1993-11-23 12:00;-,4;
1993-09-28 12:00;-,39;
1993-08-17 12:00;-,44;
1993-06-01 12:00;-,42;
1993-04-20 12:00;-,41;
1993-02-10 12:00;-,45;
1992-12-03 12:00;-,41;
1992-09-30 12:00;-,45;
1992-07-07 12:00;-,42;
1992-04-27 12:00;-,42;
1992-02-17 12:00;-,45;
1991-11-18 12:00;-,42;
1991-09-25 12:00;-,28;
1991-07-25 12:00;-,3;
1991-05-22 12:00;-,42;
1991-04-11 12:00;-,46;
1991-02-01 12:00;-,42;
1990-11-22 12:00;-,41;
1990-10-03 12:00;-,42;
1990-06-19 12:00;-,39;
1990-04-20 12:00;-,42;
1990-01-26 12:00;-,42;
1989-11-07 12:00;-,39;
1989-09-04 12:00;-,42;
1989-06-27 12:00;-,4;
1989-04-20 12:00;-,36;
1989-01-27 12:00;-,42;
1988-11-22 12:00;-,42;
1988-09-01 12:00;-,4;
1988-04-19 12:00;-,42;
1988-02-03 12:00;-,4;
