D06377 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06377;
1996-10-03 12:00;-,26;
1996-07-25 12:00;-,51;
1996-03-05 12:00;-,5;
1995-11-29 12:00;-,51;
1995-10-03 12:00;-,51;
1995-07-26 12:00;-,52;
1995-06-07 12:00;-,5;
1995-04-19 12:00;-,49;
1995-03-01 12:00;-,49;
1995-02-08 12:00;-,48;
1995-01-20 12:00;-,49;
1994-11-25 12:00;-,52;
1994-09-29 12:00;-,49;
1994-08-04 12:00;-,47;
1994-06-01 12:00;-,49;
1994-04-12 12:00;-,48;
1994-02-09 12:00;-,49;
1993-11-23 12:00;-,48;
1993-09-28 12:00;-,47;
1993-08-17 12:00;-,5;
1993-06-01 12:00;-,5;
1993-04-20 12:00;-,49;
1993-02-11 12:00;-,49;
1992-12-03 12:00;-,45;
1992-09-30 12:00;-,49;
1992-07-07 12:00;-,45;
1992-04-27 12:00;-,44;
1992-02-17 12:00;-,51;
1991-11-18 12:00;-,42;
1991-09-25 12:00;-,39;
1991-07-25 12:00;-,38;
1991-05-22 12:00;-,47;
1991-04-11 12:00;-,49;
1991-02-01 12:00;-,41;
1990-11-22 12:00;-,4;
1990-10-03 12:00;-,42;
1990-06-19 12:00;-,4;
1990-04-20 12:00;-,42;
1990-01-26 12:00;-,4;
1989-11-07 12:00;-,39;
1989-09-04 12:00;-,45;
1989-06-27 12:00;-,41;
1989-04-20 12:00;-,37;
1989-01-27 12:00;-,47;
1988-11-22 12:00;-,48;
1988-09-01 12:00;-,46;
1988-06-23 12:00;-,47;
1988-04-19 12:00;-,46;
1988-02-03 12:00;-,46;
1987-11-25 12:00;-,45;
1987-09-10 12:00;-,46;
1987-06-24 12:00;-,45;
1987-04-22 12:00;-,45;
1987-02-18 12:00;-,46;
1986-11-28 12:00;-,47;
1986-09-16 12:00;-,46;
1986-06-30 12:00;-,43;
1986-04-25 12:00;-,41;
1986-02-05 12:00;-,46;
1985-11-25 12:00;-,46;
1985-09-06 12:00;-,45;
1985-06-26 12:00;-,43;
1985-04-22 12:00;-,46;
1985-02-22 12:00;-,46;
1984-11-06 12:00;-,45;
1984-08-23 12:00;-,44;
1984-06-06 12:00;-,46;
1984-03-15 12:00;-,5;
1984-01-10 12:00;-,46;
1983-11-11 12:00;-,48;
1983-09-06 12:00;-,48;
1983-07-05 12:00;-,46;
1983-05-03 12:00;-,42;
1983-02-25 12:00;-,47;
1983-01-11 12:00;-,45;
1982-12-06 12:00;-,47;
1982-11-04 12:00;-,47;
1982-09-07 12:00;-,47;
1982-07-27 12:00;-,46;
1982-05-19 12:00;-,49;
1982-03-25 12:00;-,49;
1982-02-01 12:00;-,47;
1981-11-20 12:00;-,49;
1981-09-09 12:00;-,49;
1981-06-23 12:00;-,51;
1981-03-24 12:00;-,47;
1981-01-22 12:00;-,39;
1980-07-02 12:00;-,52;
1980-06-23 00:00;-,45;
