D06385 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06385;
2008-03-06 12:00;-,66;
2008-02-07 12:00;-,63;
2007-11-29 12:00;-,64;
2007-10-04 12:00;-,62;
2007-08-01 12:00;-,48;
2007-06-19 12:00;-,55;
2007-04-17 12:00;-,66;
2007-03-08 12:00;-,49;
2007-01-24 12:00;-,54;
2006-12-20 12:00;-,59;
2006-11-08 12:00;-,66;
2006-10-03 12:00;-,63;
2006-08-03 12:00;-,76;
2006-06-30 12:00;-,76;
2006-04-24 12:00;-,61;
2006-03-02 12:00;-,69;
2006-01-23 12:00;-,73;
2005-12-15 12:00;-,63;
2005-11-10 12:00;-,66;
2005-09-15 12:00;-,68;
2005-07-06 12:00;-,55;
2005-05-18 12:00;-,72;
2005-04-01 12:00;-,72;
2005-02-01 12:00;-,7;
2004-12-01 12:00;-,71;
2004-10-19 12:00;-,67;
2004-09-16 12:00;-,73;
2004-07-06 12:00;-,68;
2004-05-12 12:00;-,74;
2004-03-18 12:00;-,77;
2004-02-02 12:00;-,65;
2003-11-24 12:00;-,6;
2003-10-20 12:00;-,69;
2003-09-03 12:00;-,77;
2003-07-03 12:00;-,69;
2003-04-23 12:00;-,75;
2003-03-11 12:00;-,72;
2003-02-04 12:00;-,64;
2002-11-25 12:00;-,62;
2002-10-03 12:00;-,75;
2002-07-29 12:00;-,72;
2002-05-30 12:00;-,74;
2002-03-14 12:00;-,64;
2002-01-31 12:00;-,62;
2001-11-30 12:00;-,58;
2001-09-27 12:00;-,48;
2001-08-07 12:00;-,71;
2001-05-29 12:00;-,69;
2001-03-26 12:00;-,67;
2001-02-05 12:00;-,58;
2000-11-28 12:00;-,6;
2000-09-27 12:00;-,71;
2000-07-25 12:00;-,74;
2000-05-31 12:00;-,72;
2000-03-31 12:00;-,67;
2000-01-31 12:00;-,68;
1999-11-24 12:00;-,67;
1999-09-08 12:00;-,74;
1999-07-05 12:00;-,71;
1999-04-27 12:00;-,68;
1999-02-18 12:00;-,67;
1998-11-23 12:00;-,61;
1998-09-15 12:00;-,36;
1998-07-08 12:00;-,62;
1998-04-28 12:00;-,58;
1998-02-09 12:00;-,73;
1997-11-04 12:00;-,72;
1997-09-04 12:00;-,75;
1997-04-25 12:00;-,72;
1997-02-26 12:00;-,66;
1997-01-15 12:00;-,81;
1996-10-31 12:00;-,73;
1996-09-12 12:00;-,75;
1996-07-25 12:00;-,77;
1996-03-05 12:00;-,8;
1995-11-29 12:00;-,81;
1995-10-03 12:00;-,7;
1995-07-27 12:00;-,72;
1995-06-07 12:00;-,7;
1995-04-19 12:00;-,68;
1995-02-08 12:00;-,56;
1994-11-25 12:00;-,67;
1994-09-29 12:00;-,65;
1994-08-04 12:00;-,71;
1994-06-02 12:00;-,74;
1994-04-13 12:00;-,55;
1994-02-09 12:00;-,65;
1993-11-23 12:00;-,61;
1993-09-28 12:00;-,51;
1993-08-17 12:00;-,73;
1993-06-02 12:00;-,7;
1993-04-20 12:00;-,48;
1993-02-11 12:00;-,69;
1992-12-04 12:00;-,57;
1992-09-30 12:00;-,6;
1992-04-27 12:00;-,67;
1992-02-17 12:00;-,76;
1991-11-18 12:00;-,59;
1991-09-25 12:00;-,65;
1991-07-25 12:00;-,64;
1991-05-22 12:00;-,72;
1991-04-11 12:00;-,77;
1991-02-01 12:00;-,72;
1990-11-22 12:00;-,6;
1990-10-03 12:00;-,62;
1990-06-19 12:00;-,45;
1990-04-20 12:00;-,46;
1990-01-26 12:00;-,45;
1989-11-07 12:00;-,44;
1989-09-04 12:00;-,54;
1989-06-27 12:00;-,51;
1989-04-20 12:00;-,44;
1989-01-27 12:00;-,55;
1988-11-22 12:00;-,5;
1988-09-01 12:00;-,41;
1988-06-23 12:00;-,51;
1988-04-19 12:00;-,47;
1988-02-03 12:00;-,35;
1987-11-25 12:00;-,34;
1987-09-10 12:00;-,42;
1987-06-24 12:00;-,43;
1987-04-22 12:00;-,51;
1987-02-18 12:00;-,57;
1986-11-28 12:00;-,43;
1986-09-16 12:00;-,56;
1986-06-30 12:00;-,64;
1986-04-25 12:00;-,64;
1986-02-05 12:00;-,43;
1985-11-25 12:00;-,44;
1985-09-06 12:00;-,37;
1985-06-26 12:00;-,29;
1985-04-22 12:00;-,43;
1985-02-22 12:00;-,48;
1984-11-06 12:00;-,38;
1984-08-23 12:00;-,52;
1984-06-06 12:00;-,42;
1984-03-15 12:00;-,52;
1984-01-10 12:00;-,5;
1983-11-11 12:00;-,52;
1983-09-06 12:00;-,55;
1983-07-05 12:00;-,66;
1983-05-03 12:00;-,32;
1983-02-25 12:00;-,52;
1983-01-11 12:00;-,41;
1982-11-11 12:00;-,47;
1981-10-14 12:00;-,35;
1981-06-23 12:00;-,64;
1981-03-24 12:00;-,5;
1981-01-22 12:00;-,52;
1980-07-02 12:00;-,55;
1980-06-23 00:00;-,62;
