D06368 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06368;
2013-07-11 07:53;-,43;
2013-05-23 09:38;-,39;
2013-04-04 07:29;-,65;
2013-02-21 07:47;-,44;
2012-12-18 09:37;-,4;
2012-06-14 09:11;-,43;
2012-05-08 06:16;-,43;
2012-03-27 09:39;-,48;
2012-01-26 09:00;-,4;
2011-12-01 11:41;-,46;
2011-10-31 11:38;-,44;
2011-08-17 10:11;-,41;
2011-06-22 06:13;-,4;
2011-04-18 06:14;-,41;
2011-03-17 10:09;-,4;
2011-02-04 11:14;-,39;
2010-12-10 11:49;-,44;
2010-10-26 06:35;-,39;
2010-09-29 09:48;-,46;
2010-08-30 08:39;-,29;
2010-06-29 08:49;-,41;
2010-03-29 07:50;-,37;
2010-01-18 11:01;-,35;
2009-10-09 09:20;-,37;
2009-08-31 10:06;-,42;
2009-05-29 08:27;-,39;
2009-04-27 07:34;-,39;
2009-03-02 09:50;-,34;
2009-02-05 13:20;-,37;
2008-11-04 12:00;-,44;
2008-09-25 12:00;-,39;
2008-08-12 12:00;-,36;
2008-05-06 12:00;-,39;
2008-03-11 12:00;-,34;
2008-01-31 12:00;-,4;
2007-11-26 12:00;-,39;
2007-10-08 12:00;-,37;
2007-07-27 12:00;-,38;
2007-06-27 12:00;-,36;
2007-04-17 12:00;-,39;
2007-03-07 12:00;-,3;
2007-01-15 12:00;-,48;
2006-11-08 12:00;-,38;
2006-10-05 12:00;-,33;
2006-08-14 12:00;-,34;
2006-07-03 12:00;-,4;
2006-04-20 12:00;-,38;
2006-03-01 12:00;-,42;
2006-01-27 12:00;-,42;
2005-12-15 12:00;-,38;
2005-11-09 12:00;-,37;
2005-09-08 12:00;-,4;
2005-07-05 12:00;-,29;
2005-05-11 12:00;-,37;
2005-03-30 12:00;-,36;
2005-02-01 12:00;-,33;
2004-11-30 12:00;-,35;
2004-10-12 12:00;-,37;
2004-09-15 12:00;-,4;
2004-07-08 12:00;-,37;
2004-05-10 12:00;-,41;
2004-03-17 12:00;-,39;
2004-01-27 12:00;-,35;
2003-11-28 12:00;-,39;
2003-10-09 12:00;-,33;
2003-09-02 12:00;-,36;
2003-06-26 12:00;-,42;
2003-04-29 12:00;-,39;
2003-03-12 12:00;-,36;
2003-02-14 12:00;-,38;
2002-10-03 12:00;-,38;
2002-07-22 12:00;-,37;
2002-05-29 12:00;-,42;
2002-03-15 12:00;-,37;
2002-01-30 12:00;-,38;
2001-11-29 12:00;-,34;
2001-09-28 12:00;-,32;
2001-08-08 12:00;-,33;
2001-05-29 12:00;-,39;
2001-03-30 12:00;-,36;
2001-01-31 12:00;-,37;
2000-12-06 12:00;-,37;
2000-09-26 12:00;-,34;
2000-07-25 12:00;-,36;
2000-05-31 12:00;-,35;
2000-03-30 12:00;-,37;
2000-02-04 12:00;-,35;
1999-11-23 12:00;-,36;
1999-09-08 12:00;-,42;
1999-07-01 12:00;-,52;
1999-04-28 12:00;-,39;
1999-02-11 12:00;-,38;
1998-11-18 12:00;-,36;
1998-09-11 12:00;-,35;
1998-07-07 12:00;-,39;
1998-04-29 12:00;-,37;
1998-02-06 12:00;-,32;
1997-12-01 12:00;-,32;
1997-10-31 12:00;-,33;
1997-09-03 12:00;-,35;
1997-04-24 12:00;-,41;
1997-02-25 12:00;-,35;
1997-01-15 12:00;-,39;
1996-10-31 12:00;-,35;
1996-09-12 12:00;-,36;
1996-07-25 12:00;-,4;
1996-03-05 12:00;-,37;
1995-11-30 12:00;-,42;
1995-10-02 12:00;-,4;
1995-07-26 12:00;-,43;
1995-06-06 12:00;-,42;
1995-05-19 12:00;-,34;
1995-05-18 12:00;-,34;
1995-04-18 12:00;-,35;
1995-02-08 12:00;-,38;
1994-11-24 12:00;-,4;
1994-09-29 12:00;-,38;
1994-08-03 12:00;-,39;
1994-06-01 12:00;-,42;
1994-04-12 12:00;-,38;
1994-02-08 12:00;-,39;
1993-11-24 12:00;-,38;
1993-09-27 12:00;-,28;
1993-08-17 12:00;-,41;
1993-06-01 12:00;-,39;
1993-04-19 12:00;-,38;
1993-02-10 12:00;-,4;
1992-12-03 12:00;-,32;
1992-09-29 12:00;-,4;
1992-07-07 12:00;-,36;
1992-04-27 12:00;-,33;
1992-02-17 12:00;-,39;
1991-11-18 12:00;-,34;
1991-09-25 12:00;-,34;
1991-07-25 12:00;-,37;
1991-05-21 12:00;-,37;
1991-04-11 12:00;-,43;
1991-02-01 12:00;-,39;
1990-11-22 12:00;-,36;
1990-10-03 12:00;-,39;
1990-04-19 12:00;-,35;
1989-11-06 12:00;-,33;
1989-09-01 12:00;-,37;
1989-06-26 12:00;-,49;
1989-04-20 12:00;-,34;
1989-01-26 12:00;-,39;
1988-11-21 12:00;-,34;
1988-08-31 12:00;-,37;
1988-06-22 12:00;-,39;
1988-04-18 12:00;-,38;
1988-02-02 12:00;-,33;
1987-11-24 12:00;-,33;
1987-09-09 12:00;-,36;
1987-06-23 12:00;-,33;
1987-04-21 12:00;-,36;
1987-02-17 12:00;-,37;
1986-11-27 12:00;-,36;
1986-09-15 12:00;-,37;
1986-06-30 12:00;-,42;
1986-04-24 12:00;-,39;
1986-02-03 12:00;-,39;
1985-11-21 12:00;-,39;
1985-09-05 12:00;-,34;
1985-06-26 12:00;-,3;
1985-04-19 12:00;-,37;
1985-02-22 12:00;-,4;
1984-11-05 12:00;-,38;
1984-08-22 12:00;-,39;
1984-06-05 12:00;-,31;
1984-03-12 12:00;-,38;
1984-01-09 12:00;-,38;
1983-11-11 12:00;-,62;
1983-09-06 12:00;-,34;
1983-07-04 12:00;-,39;
1983-05-02 12:00;-,28;
1983-02-25 12:00;-,39;
1983-01-10 12:00;-,34;
1982-11-03 12:00;-,39;
1982-09-07 12:00;-,35;
1982-07-27 12:00;-,42;
1982-05-19 12:00;-,35;
1982-03-24 12:00;-,37;
1982-01-29 12:00;-,33;
1981-11-20 12:00;-,32;
1981-09-09 12:00;-,37;
1981-06-22 12:00;-,36;
1981-03-30 12:00;-,33;
1981-01-21 12:00;-,24;
1980-07-02 00:00;-,31;
