D06388 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06388;
1989-06-27 12:00;,15;
1989-04-20 12:00;,3;
1989-01-27 12:00;,05;
1988-11-22 12:00;,14;
1988-09-01 12:00;,31;
1988-06-23 12:00;,22;
1988-04-19 12:00;,26;
1988-02-03 12:00;,31;
1987-11-25 12:00;,04;
1987-09-10 12:00;,27;
1987-06-24 12:00;,22;
1987-02-18 12:00;,01;
1986-11-28 12:00;,21;
1986-09-16 12:00;,15;
1986-06-30 12:00;,21;
1986-04-25 12:00;,16;
1986-02-05 12:00;,31;
1985-11-22 12:00;,06;
1985-09-06 12:00;,27;
1985-06-26 12:00;,34;
1985-04-22 12:00;,32;
1985-04-03 12:00;,16;
1983-01-11 12:00;,34;
1982-11-04 12:00;,29;
1982-07-27 12:00;,15;
1982-05-19 12:00;,18;
1982-03-25 12:00;,11;
1982-02-01 12:00;,02;
1981-11-20 12:00;,24;
1981-09-09 12:00;,19;
1981-06-23 12:00;,51;
1981-03-24 12:00;,6;
1981-02-11 12:00;,43;
1980-07-02 12:00;,35;
1980-06-23 00:00;,34;
