D06090 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06090;
Adres;Waterlooplein hk Mr Visserplein;
Status;Actief;
Straathoogte;0,96;m + NAP
Bovenkant buis;0,81;m + NAP
Top filter;-1,70;m + NAP
Bodem filter;-2,70;m + NAP
Diameter filter;51;mm
x-coördinaat;122039;
y-coördinaat;486768;
;;
;;
datum;meting NAP;
1984-09-20 12:00;-,59;
1984-09-13 12:00;-,61;
1984-09-07 12:00;,11;
1984-08-30 12:00;-,74;
1984-08-23 12:00;-,72;
1984-08-16 12:00;-,72;
1984-08-09 12:00;-,65;
1984-08-02 12:00;-,7;
1984-07-26 12:00;-,7;
1984-07-19 12:00;-,6;
1984-07-12 12:00;-,6;
1984-07-05 12:00;-,69;
1984-06-28 12:00;-,66;
1984-06-21 12:00;-,61;
1984-06-14 12:00;-,6;
1984-06-07 12:00;-,55;
1984-06-06 12:00;-,57;
1984-05-30 12:00;-,58;
1984-05-24 12:00;-,55;
1984-05-17 12:00;-,62;
1984-05-10 12:00;-,7;
1984-05-03 12:00;-,66;
1984-04-26 12:00;-,68;
1984-04-19 12:00;-,66;
1984-04-12 12:00;-,63;
1984-04-05 12:00;-,62;
1984-03-29 12:00;-,61;
1984-03-22 12:00;-,6;
1984-03-17 12:00;-,61;
1984-03-15 12:00;-,56;
1984-03-08 12:00;-,66;
1984-03-01 12:00;-,51;
1984-02-23 12:00;-,5;
1984-02-16 12:00;-,45;
1984-02-09 12:00;-,31;
1984-02-03 12:00;-,4;
1984-01-26 12:00;-,45;
1984-01-19 12:00;-,4;
1984-01-13 12:00;-,48;
1984-01-10 12:00;-,46;
1984-01-05 12:00;-,44;
1983-11-11 12:00;-,68;
1983-09-06 12:00;-,54;
1983-07-05 12:00;-,7;
1983-04-14 12:00;-,57;
1983-02-14 12:00;-,59;
1983-01-21 12:00;-,54;
1982-12-21 12:00;-,41;
1982-12-20 12:00;-,38;
1982-12-17 12:00;-,43;
1982-12-16 12:00;-,47;
1982-12-15 12:00;-,42;
1982-11-23 12:00;-,42;
1982-11-12 12:00;-,5;
1982-10-14 12:00;-,39;
1982-09-27 12:00;-,54;
1982-09-13 12:00;-,51;
1982-08-30 12:00;-,37;
1982-08-16 12:00;-,38;
1982-07-28 12:00;-,41;
1982-07-05 12:00;-,25;
1982-06-15 12:00;-,39;
1982-05-26 12:00;-,37;
1982-05-11 12:00;-,37;
1982-04-28 12:00;-,32;
1982-04-14 12:00;-,3;
1982-03-30 12:00;-,28;
1982-03-16 12:00;-,22;
1982-03-01 12:00;-,28;
1982-02-15 12:00;-,27;
1982-01-28 12:00;-,28;
1982-01-15 12:00;-,28;
1981-11-26 12:00;-,21;
1981-11-18 12:00;-,21;
1981-10-29 12:00;-,14;
1981-10-16 12:00;-,28;
1981-10-01 12:00;-,37;
1981-09-15 12:00;-,34;
1981-08-28 12:00;-,33;
1981-08-13 12:00;-,29;
