D06390 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06390;
2008-03-06 12:00;-,17;
2008-02-06 12:00;-,17;
2007-11-29 12:00;-,29;
2007-10-04 12:00;-,22;
2007-08-02 12:00;-,03;
2007-06-19 12:00;-,03;
2007-04-17 12:00;-,15;
2007-03-09 12:00;-,04;
2007-01-24 12:00;-,03;
2006-12-19 12:00;-,07;
2006-11-08 12:00;-,14;
2006-10-03 12:00;-,12;
2006-08-03 12:00;-,26;
2006-06-30 12:00;-,24;
2006-04-24 12:00;-,17;
2006-03-02 12:00;-,19;
2006-01-23 12:00;-,23;
2005-12-16 12:00;-,12;
2005-11-10 12:00;-,2;
2005-09-15 12:00;-,17;
2005-07-06 12:00;-,08;
2005-05-18 12:00;-,15;
2005-04-01 12:00;-,15;
2005-02-01 12:00;-,17;
2004-12-01 12:00;-,05;
2004-10-19 12:00;-,09;
2004-09-16 12:00;-,1;
2004-07-07 12:00;-,17;
2004-05-10 12:00;-,18;
2004-03-18 12:00;-,19;
2004-02-02 12:00;-,04;
2003-11-24 12:00;-,09;
2003-10-20 12:00;-,22;
2003-09-03 12:00;-,3;
2003-07-03 12:00;-,11;
2003-04-24 12:00;-,2;
2003-03-11 12:00;-,12;
2003-02-04 12:00;-,02;
2002-11-25 12:00;-,07;
2002-10-02 12:00;-,24;
2002-07-29 12:00;-,15;
2002-05-30 12:00;-,16;
2002-03-14 12:00;-,05;
2002-01-30 12:00;-,05;
2001-11-30 12:00;-,5;
2001-09-27 12:00;-,44;
2001-08-07 12:00;-,21;
2001-05-29 12:00;-,19;
2001-03-27 12:00;-,12;
2001-02-06 12:00;,05;
2000-11-28 12:00;,1;
2000-09-27 12:00;-,03;
2000-09-06 12:00;-,18;
2000-07-26 12:00;-,04;
2000-05-31 12:00;-,2;
2000-05-02 12:00;-,59;
2000-04-25 12:00;-,78;
1999-11-25 12:00;-,26;
1999-09-09 12:00;-,13;
1999-08-27 12:00;-,08;
1999-08-20 12:00;-,04;
1999-08-02 12:00;-,15;
1999-07-29 12:00;-,17;
1999-07-05 12:00;-,08;
1999-05-28 12:00;-,15;
1999-04-29 12:00;-,11;
1999-04-27 12:00;-,13;
1999-04-01 12:00;-,14;
1999-03-05 12:00;-,09;
1999-02-18 12:00;-,26;
1999-02-05 12:00;-,22;
1999-01-04 12:00;-,18;
1998-12-01 12:00;-,23;
1998-11-27 12:00;-,21;
1998-10-29 12:00;-,05;
1998-10-02 12:00;-,1;
1998-09-15 12:00;-,02;
1998-09-02 12:00;-,08;
1998-07-09 12:00;-,09;
1998-04-28 12:00;-,23;
1998-02-09 12:00;-,44;
1997-09-26 12:00;-,22;
1997-07-18 12:00;-,22;
1997-05-22 12:00;-,32;
1997-03-19 12:00;-,49;
1997-02-04 12:00;-,79;
1996-11-29 12:00;-,3;
1996-10-04 12:00;-,37;
1996-07-24 12:00;-,44;
1996-05-22 12:00;-,61;
1996-03-27 12:00;-,79;
1996-01-23 12:00;-,66;
1995-11-20 12:00;-,36;
1995-06-13 12:00;-,24;
1995-03-27 12:00;-,25;
1995-01-16 12:00;-,29;
1994-12-19 12:00;-,2;
1994-11-07 12:00;-,19;
1994-08-23 12:00;-,28;
1994-06-09 12:00;-,21;
1994-03-30 12:00;-,18;
1994-01-17 12:00;-,23;
1993-12-29 12:00;-,23;
1993-11-12 12:00;-,25;
1993-08-27 12:00;-,28;
1993-06-07 12:00;-,33;
1993-04-01 12:00;-,31;
1993-01-22 12:00;-,3;
1992-10-28 12:00;-,3;
1992-08-21 12:00;-,3;
1992-06-12 12:00;-,3;
1992-03-31 12:00;-,31;
1992-01-27 12:00;-,33;
1992-01-02 12:00;-,32;
1991-11-06 12:00;-,32;
1991-08-08 12:00;-,32;
1991-06-05 12:00;-,4;
1991-03-25 12:00;-,49;
1991-01-16 12:00;-,38;
1990-12-03 12:00;-,28;
1990-10-03 12:00;-,3;
1990-06-19 12:00;-,29;
1990-04-20 12:00;-,3;
1990-01-25 12:00;-,3;
1989-11-07 12:00;-,24;
1989-09-04 12:00;-,38;
1989-06-27 12:00;-,34;
1989-04-20 12:00;-,24;
1989-01-27 12:00;-,35;
1988-11-22 12:00;-,32;
1988-09-01 12:00;-,26;
1988-06-23 12:00;-,38;
1988-04-19 12:00;-,32;
1988-02-03 12:00;-,23;
1987-11-25 12:00;-,18;
1987-04-22 12:00;-,44;
1986-09-16 12:00;-,38;
1986-02-05 12:00;-,44;
1985-09-06 12:00;-,42;
1985-06-26 12:00;-,37;
1985-04-22 12:00;-,48;
1985-02-22 12:00;-,89;
1984-11-06 12:00;-,37;
1984-08-22 12:00;-,6;
1984-06-06 12:00;-,42;
1984-03-15 12:00;-,57;
1984-01-10 12:00;-,39;
1983-09-06 12:00;-,71;
1983-07-05 12:00;-,58;
1983-05-03 12:00;-,43;
1983-02-25 12:00;-,85;
1983-01-11 12:00;-,63;
1982-11-04 12:00;-,43;
1982-09-07 12:00;-,47;
1982-07-27 12:00;-,43;
1982-05-19 12:00;-,42;
1982-03-25 12:00;-,43;
1982-02-01 12:00;-,47;
1981-11-20 12:00;-,37;
1981-09-09 12:00;-,43;
1981-06-23 12:00;-,4;
1981-03-24 12:00;-,38;
1981-01-21 12:00;-,4;
1980-07-02 12:00;-,33;
1980-06-23 00:00;-,35;
