,x,y,z
799,121427,493052,-1.3695833333333334
800,123018,490600,-1.8472222222222223
801,123115,490570,-1.7811764705882354
802,121433,483948,-0.6426190476190474
803,122508,484356,-0.42979166666666674
804,126615,481161,-3.7118749999999996
805,125168,480970,-3.5653333333333337
806,125639,479969,-2.756458333333333
807,124443,479555,-4.18843137254902
808,118826,484954,-0.17685185185185187
809,122814,484979,-0.22083333333333333
810,118975,484116,-0.2590196078431372
811,122225,483768,-0.24181818181818182
812,122914,484409,-0.6093750000000001
813,122934,484200,-0.43177777777777776
814,125408,479000,-4.442083333333334
815,124687,480201,-4.209411764705883
816,127529,480087,-2.2506249999999994
817,126566,478104,-2.363921568627451
818,121268,492770,-1.614705882352941
819,118360,489980,0.1776470588235294
820,118530,489936,0.6288888888888889
821,118576,489990,0.2331372549019608
822,118717,489990,0.42882352941176466
823,119341,486240,-2.548541666666667
824,127795,485835,-1.1724999999999999
825,122070,479580,-3.556888888888888
826,120198,486035,-1.375
827,123750,481470,-3.0922916666666667
828,120701,488711,0.28166666666666673
829,121152,487363,-0.4676470588235294
830,128424,485191,-1.6733333333333331
831,127370,482945,-1.9869696969696968
832,120419,479961,-3.9168749999999997
833,119620,478088,-4.432307692307692
834,119996,484983,-0.29196078431372546
835,124072,485228,-5.064166666666666
836,120238,482835,-1.8147058823529414
837,123520,489669,-0.6992592592592594
838,119256,486945,-0.6666666666666666
839,120927,464022,-3.739333333333333
840,121359,487706,-0.07666666666666666
841,124627,486802,0.3904761904761905
842,118185,488970,0.19208333333333333
843,135289,462258,-0.9544444444444444
844,135223,462219,-0.9766666666666668
845,134848,461821,-0.9533333333333334
846,134843,461832,-0.7444444444444445
847,134903,465298,-1.1688888888888889
848,134956,465312,nan
849,134956,465312,-0.9888888888888889
850,135634,462042,-0.8466666666666666
851,135250,461706,-0.951111111111111
852,135171,461662,-0.1285185185185185
853,134655,461898,-0.9511111111111111
854,134636,461902,-0.5307407407407407
855,133544,462592,-1.538888888888889
856,133761,462687,-1.1966666666666665
857,133768,462705,-0.9877777777777779
858,134071,462509,-1.2277777777777779
859,134063,462487,-1.3322222222222222
860,127135,480855,-3.612142857142857
861,134063,462487,-1.0825925925925928
862,134037,462446,-1.4451851851851854
863,134037,462446,-0.8192592592592594
864,127045,480810,-3.5233333333333334
865,136070,463238,-0.9211111111111112
866,136094,463267,-0.8833333333333334
867,136094,463267,-0.7400000000000001
868,136969,465793,-0.9362962962962962
869,126946,480742,-3.8115384615384613
870,137316,465820,-0.8533333333333333
871,134632,461887,-1.1292592592592594
872,133731,462136,-1.469047619047619
873,135047,460897,nan
874,135051,460895,-1.1233333333333333
875,135051,460895,-1.1366666666666665
876,135051,460895,-1.0054166666666668
877,121700,486818,-0.06592592592592592
878,121622,486826,-0.2577777777777778
879,121748,486896,-0.34259259259259256
880,123936,485377,-4.482222222222222
881,123918,485396,-4.288
882,115046,485598,-1.910740740740741
883,127240,480769,-3.012380952380952
884,123941,485408,-4.119090909090908
885,123949,485373,-4.363589743589744
886,119599,486778,-0.2705128205128205
887,119659,486846,-0.29309523809523813
888,119543,486068,-0.35641025641025637
889,121800,486333,-0.5264583333333334
890,121860,486191,-0.38098039215686275
891,121275,485270,-0.5502777777777778
892,121275,485200,-0.44458333333333333
893,121609,485378,-0.8717647058823529
894,121749,485238,-0.9772916666666664
895,115005,488580,-2.378222222222222
896,120437,489157,0.09083333333333334
897,123235,491945,-2.1895833333333337
898,123488,490465,-2.466458333333333
899,121725,489575,-1.6677777777777778
900,124010,488825,-1.7841176470588231
901,115955,482565,-3.462619047619048
902,116905,492355,-1.3339583333333334
903,114515,492865,-1.7348717948717949
904,118567,484137,-0.07244444444444446
905,118579,484063,-0.15833333333333335
906,119026,484348,-0.3689583333333333
907,118610,484223,0.14937500000000004
908,118714,484237,0.05843137254901962
909,118612,483981,-0.09200000000000003
910,121570,488335,-0.05948717948717949
911,121570,488335,-1.8984615384615384
912,122960,487820,-1.4337777777777776
913,124990,487760,-1.2968749999999998
914,115995,487996,-1.5170588235294116
915,120035,489502,0.016666666666666677
916,123119,486273,-0.2660416666666666
917,124915,484892,-4.671458333333333
918,118525,485110,-0.35843137254901963
919,125704,480260,-2.999444444444445
920,119759,485978,-1.2688888888888887
921,119850,486019,-1.2181250000000003
922,119939,486012,-1.7252380952380955
923,121639,484194,-0.20644444444444449
924,119903,486011,-1.543095238095238
925,119790,485963,-1.4313333333333333
926,119954,486061,-1.2645098039215688
927,120031,485690,-1.7640476190476189
928,122819,489885,0.44
929,115468,488281,-1.6489583333333333
930,114730,484889,-1.6729166666666664
931,120557,488894,-0.03733333333333333
932,118158,488077,-0.27520833333333333
933,118941,487912,-0.16955555555555557
934,114031,485375,-3.545208333333334
935,114117,485318,-3.2656249999999996
936,114061,485299,-3.509583333333333
937,116474,485501,-1.8675000000000002
938,119550,484780,-0.22770833333333335
939,118983,487703,-0.203125
940,120084,488335,-0.36244444444444446
941,124613,489488,-0.9758333333333332
942,124719,489415,-1.166875
943,124783,489366,-1.3839583333333334
944,124878,489315,-1.2684444444444447
945,123664,486215,-0.5083333333333333
946,125374,480557,1.4449999999999998
947,115125,488089,-1.9485416666666666
948,125595,480810,-3.7448717948717944
949,118700,484844,-0.23333333333333336
950,125728,480864,-3.6256250000000003
951,125742,481043,-3.892500000000001
952,119852,485928,-2.270833333333333
953,119773,485882,-2.1881481481481484
954,122584,489754,-0.1315151515151515
955,122795,489609,0.2133333333333333
956,119236,485710,-2.2238888888888884
957,120033,486018,-1.847692307692307
958,119947,485962,-1.8227777777777778
959,118174,493316,-1.1735897435897433
960,127098,480691,-2.9824444444444445
961,119675,484535,-0.2888095238095238
962,122269,487871,0.7880000000000001
963,126011,481893,-3.303777777777777
964,120543,492556,-0.03976190476190476
965,126951,480631,-3.4833333333333334
966,124481,489823,-3.7941025641025643
967,126972,480734,-3.4402777777777778
968,127123,480611,-3.075833333333333
969,127144,480550,-3.2597222222222215
970,123651,486789,0.09833333333333336
971,116941,487479,-1.2973809523809525
972,116917,487661,-1.7480952380952384
973,116741,487709,-1.9661538461538464
974,116688,487748,-1.8250000000000004
975,121159,487146,-0.5461538461538461
976,118066,486952,-1.8425641025641022
977,122169,483968,-0.23615384615384613
978,120269,487898,-0.3220512820512821
979,122655,489441,0.28969696969696973
980,126128,481834,-3.56939393939394
981,125908,481780,-3.355454545454545
982,116414,487472,-1.3322222222222218
983,125450,480385,0.8314285714285715
984,124658,484610,-4.339333333333334
985,120553,486099,-1.8082716049382717
986,120474,486028,-1.8766666666666665
987,120298,485978,-2.1803703703703703
988,124662,490429,-4.055128205128205
989,116121,488532,-1.8017283950617287
990,129818,479913,-1.9918518518518518
991,120278,487609,0.046969696969696974
992,120242,487473,-0.29000000000000004
993,129618,479919,-1.9273333333333333
994,120464,487595,-0.3612121212121212
995,115458,485477,-1.3356666666666668
996,115192,485397,-1.7873333333333334
997,114783,485208,-1.523
998,114619,485156,-1.5093333333333336
999,114927,484921,-1.7579999999999998
1000,128446,485487,0.057575757575757586
1001,128146,485751,0.23500000000000001
1002,127809,486310,-0.05111111111111111
1003,127337,485856,-0.04533333333333334
1004,127105,486133,-0.011333333333333334
1005,128747,485224,0.10757575757575757
1006,125246,484195,-5.273333333333334
1007,125333,484225,-5.4703333333333335
1008,125313,484098,-5.261666666666667
1009,125205,484055,-5.450000000000001
1010,123420,486140,-1.5170370370370372
1011,117069,488575,-1.1593939393939392
1012,117222,488504,-1.3393333333333335
1013,118887,493613,-1.4091472868217054
1014,118867,483577,-0.007916666666666669
1015,118866,483577,-3.1641666666666666
1016,118887,493613,-1.746875
1017,117318,488479,-1.2906666666666666
1018,116887,488484,-1.2846666666666668
1019,117008,488486,-1.0833333333333333
1020,121995,485557,-0.8023333333333333
1021,124363,486393,-0.37366666666666665
1022,124285,486452,-0.371
1023,115106,486911,-1.5185185185185186
1024,115271,486963,-1.4456666666666667
1025,114828,487578,-1.613
1026,121129,491923,-3.0737037037037043
1027,115452,488083,-1.6123333333333334
1028,115430,488441,-1.7913333333333334
1029,122115,486651,-0.2816666666666666
1030,120883,492563,-1.1464367816091952
1031,120877,492668,-1.2189285714285718
1032,113862,485368,-3.334074074074074
1033,121404,478736,-0.18833333333333335
1034,121403,478747,-1.35
1035,121405,478763,-1.8350000000000002
1036,121384,478749,-1.165
1037,121365,478738,-0.005
1038,121366,478751,-1.254
1039,121366,478760,-1.9149999999999998
1040,121344,478750,-0.7550000000000001
1041,121328,478738,-0.25999999999999995
1042,119932,486052,-1.4766666666666668
1043,124074,485232,-5.162999999999999
1044,121327,478750,-0.83
1045,119874,484072,-0.28740740740740744
1046,121325,478762,-1.55
1047,125218,481547,-2.911333333333333
1048,125198,481532,-2.921111111111111
1049,119874,483914,0.05133333333333333
1050,119867,484058,-0.07666666666666666
1051,119864,484108,0.024999999999999994
1052,118949,492601,0.07547619047619049
1053,119871,483998,-0.15888888888888889
1054,118949,492601,-1.1104761904761904
1055,119861,483945,-0.07633333333333334
1056,118949,492601,-1.6786904761904766
1057,120191,483896,-0.2511111111111111
1058,119857,484077,0.03866666666666667
1059,119803,483952,-0.095
1060,119903,484025,-0.13666666666666666
1061,120779,492961,-1.2782142857142857
1062,120871,492988,-1.3439285714285716
1063,120916,492892,-1.2902298850574712
1064,120666,492364,-0.5693103448275862
1065,120757,492499,-0.6497701149425289
1066,120220,486540,-0.3626666666666667
1067,120831,492398,-0.49583333333333324
1068,129379,484786,0.4696296296296296
1069,129266,484900,0.39222222222222225
1070,129474,484630,0.4288888888888889
1071,120230,484580,-0.5486666666666666
1072,124172,487012,0.6311111111111111
1073,124171,487039,0.7688888888888888
1074,124172,487084,0.5737037037037037
1075,120286,489479,-0.23925925925925925
1076,120608,486531,-0.3283333333333333
1077,121416,483787,-0.6192592592592592
1078,118975,483139,-1.72
1079,120163,485996,-1.8914814814814815
1080,120250,489098,-0.28148148148148144
1081,117414,485529,-2.0271428571428576
1082,126076,480822,-3.3728571428571428
1083,120778,492252,-0.49804597701149417
1084,122924,486848,0.372962962962963
1085,121797,487704,0.3285185185185185
1086,121389,478732,-0.245
1087,120441,492330,-2.7471428571428573
1088,118438,485434,-0.4293333333333334
1089,120498,488222,0.0962962962962963
1090,120882,488111,-0.32933333333333337
1091,116868,488397,-1.28875
1092,119055,487311,-1.1003703703703702
1093,120019,486513,-0.304
1094,120098,486321,-0.7386666666666668
1095,120088,488488,-0.26962962962962966
1096,119957,488450,-0.45133333333333336
1097,118476,485200,-0.316
1098,122604,490407,-0.01296296296296296
1099,122641,490578,-1.2581481481481478
1100,119046,484407,-0.16555555555555557
1101,119818,487022,-0.33833333333333343
1102,120912,488693,0.17291666666666666
1103,120988,488859,0.010833333333333334
1104,121989,492262,-2.0380158730158735
1105,123286,485828,-0.6433333333333333
1106,120255,487572,0.04700000000000001
1107,118871,483325,-0.064
1108,119993,483306,-1.5143333333333333
1109,119969,483475,-1.0563333333333333
1110,119785,483449,-1.651904761904762
1111,119649,484101,-0.19400000000000003
1112,119434,483307,-2.0906666666666665
1113,119099,483943,-0.46699999999999997
1114,120086,483645,-0.08600000000000001
1115,120710,483733,-0.18
1116,120245,483889,-0.21466666666666664
1117,120453,483321,-1.5437037037037038
1118,120925,483244,-1.6486666666666665
1119,120749,483259,-1.463
1120,119370,483667,-1.4756666666666665
1121,118973,482810,-3.174
1122,121042,492717,-1.2356321839080457
1123,123916,487555,0.10407407407407407
1124,120385,484538,-0.36033333333333334
1125,120374,487867,-0.07333333333333333
1126,120346,487804,0.3876666666666667
1127,120297,487675,0.14466666666666667
1128,120238,487572,-0.06333333333333332
1129,120244,487545,0.16033333333333333
1130,121044,492618,-1.3372222222222223
1131,121466,483211,-1.3836666666666666
1132,121063,482947,-3.0856666666666666
1133,120991,492515,-0.9686666666666668
1134,121028,492559,-1.075111111111111
1135,121296,492649,-1.3180833333333335
1136,121432,492428,-1.4547154471544717
1137,121190,492255,-0.751777777777778
1138,122279,492378,-1.334358974358974
1139,122170,492419,-1.4685057471264367
1140,122277,492550,-1.2345977011494254
1141,122033,492505,-0.9005555555555554
1142,121930,492531,-1.3842222222222218
1143,121823,492534,-1.273333333333333
1144,121991,492602,-1.65825
1145,121991,492602,-2.019714285714285
1146,118337,488141,-0.30833333333333335
1147,119552,486939,-0.29750000000000004
1148,120647,486479,-0.05000000000000002
1149,117034,484826,-1.6720833333333334
1150,121039,493192,-1.2695959595959596
1151,113684,485558,-3.3425000000000002
1152,113978,485727,-3.430416666666667
1153,121039,493192,-1.3624509803921567
1154,114036,485526,-3.4325
1155,124149,489550,-1.768888888888889
1156,121039,493192,-1.8628431372549021
1157,121274,486205,-0.262
1158,117657,486714,-1.3052380952380953
1159,117654,486714,-1.3247619047619048
1160,117656,486735,-1.3571428571428572
1161,117653,486735,-1.3447619047619048
1162,117656,486785,-1.4152380952380954
1163,117653,486785,-1.4119047619047618
1164,117336,487485,-0.788095238095238
1165,124679,486382,-0.21333333333333335
1166,123998,486089,-0.1722222222222222
1167,124103,486165,-0.1877777777777778
1168,122556,489296,0.15277777777777776
1169,124249,486163,-0.3977777777777778
1170,120182,485624,-1.7066666666666668
1171,120913,484959,-0.29111111111111115
1172,113729,485702,-3.6685714285714286
1173,121037,492916,-1.2898850574712646
1174,119891,481965,-1.5227777777777778
1175,120225,482325,-1.818888888888889
1176,125827,489491,-1.228095238095238
1177,125817,489872,-1.2323809523809524
1178,120098,485999,-2.385333333333333
1179,120263,476137,-4.7525
1180,134634,461899,-1.3423809523809525
1181,117321,488992,-0.20944444444444446
1182,118447,486694,-0.36476190476190473
1183,120948,489119,0.48277777777777775
1184,120659,488860,-0.26222222222222225
1185,117761,486756,-1.7447619047619047
1186,120267,487379,-0.2972222222222222
1187,134683,461884,-0.6608333333333334
1188,121883,492909,-1.6308045977011496
1189,118416,487049,-0.2753333333333333
1190,118160,485768,-1.3305555555555555
1191,128180,478888,-2.4627777777777777
1192,124233,484597,-4.444
1193,124843,483919,-4.448571428571428
1194,136805,463875,-0.30041666666666667
1195,129716,479627,-1.24875
1196,129790,479584,-1.2545833333333336
1197,129834,479666,0.19833333333333333
1198,121809,492846,-1.4986904761904765
1199,129860,479621,-0.7158333333333333
1200,129858,479571,-1.62375
1201,129874,479536,-1.1820833333333334
1202,129931,479573,-1.3833333333333333
1203,118998,484059,-0.41
1204,119093,484079,-0.34
1205,119170,484125,-0.3499999999999999
1206,119172,484119,-0.36999999999999994
1207,119173,484113,-0.3499999999999999
1208,119185,484085,-0.33
1209,119235,484140,-0.3499999999999999
1210,119236,484133,-0.36000000000000004
1211,119262,484104,-0.34
1212,119317,484157,-0.34
1213,119318,484150,-0.3499999999999999
1214,119322,484148,-0.36
1215,119229,484127,-0.36000000000000004
1216,120571,486276,-0.042777777777777776
1217,119184,482981,-1.6142857142857143
1218,119795,483310,-1.6555555555555557
1219,128042,479291,-2.1013333333333333
1220,119173,483310,-1.92
1221,123938,489964,-4.093333333333334
1222,122904,486454,-0.22833333333333333
1223,124077,486499,-0.7522222222222222
1224,122995,482293,-1.3026666666666666
1225,121709,486265,-0.0325
1226,123180,485977,-1.6475
1227,133638,464772,-2.7814285714285716
1228,123139,485961,-1.5576190476190477
1229,133791,462994,-2.328333333333333
1230,132375,463180,-3.0500000000000003
1231,132161,463226,-3.173703703703703
1232,132675,464518,-2.87
1233,132882,462580,-2.998333333333333
1234,131306,464037,-3.1899999999999995
1235,133707,464581,-3.1649999999999996
1236,133255,463441,-3.2650000000000006
1237,133676,463810,-3.0896296296296293
1238,132182,463299,-3.3450000000000006
1239,132751,462941,-3.3350000000000004
1240,134737,463362,-1.1816666666666666
1241,134742,463268,-1.31
1242,134145,464445,-1.1099999999999999
1243,134350,463365,-3.3499999999999996
1244,131767,464139,-3.08
1245,133757,463921,-3.1209523809523807
1246,133680,463278,-2.995
1247,123140,484276,-3.25
1248,122033,492689,-1.5914444444444444
1249,114872,487806,-1.71
1250,119195,483088,-1.76
1251,120945,484159,-0.8572222222222222
1252,123288,484740,-4.585555555555556
1253,115926,487452,-1.4400000000000002
1254,114715,485705,-1.9755555555555553
1255,133888,463062,-2.107777777777778
1256,120857,484171,-0.6355555555555555
1257,119871,484028,-0.1525
1258,133888,463062,-2.41
1259,121600,492514,-1.8861728395061734
1260,130416,463388,-1.4114285714285715
1261,130416,463388,-1.3985714285714284
1262,121524,484000,-0.4072222222222222
1263,121647,492363,-1.3386904761904759
1264,121532,483986,-0.3088888888888889
1265,125555,489234,-0.9005555555555556
1266,125588,489156,-0.5583333333333333
1267,119898,481819,-1.4708333333333334
1268,119237,484127,-0.36000000000000004
1269,119155,484114,0.21
1270,119333,484152,-0.26
1271,124860,483909,-4.4261904761904765
1272,121809,484117,-0.20666666666666667
1273,121779,484169,-0.19666666666666668
1274,121757,484212,-0.15666666666666665
1275,121635,484016,-0.07166666666666667
1276,121607,484068,-0.2644444444444444
1277,121549,483967,-0.39833333333333326
1278,121520,484018,-0.4166666666666667
1279,125501,489288,-0.9444444444444443
1280,125501,489208,-0.7627777777777779
1281,125558,489163,-0.6405555555555554
1282,125628,489075,-0.4055555555555555
1283,111616,491485,-2.4292708333333333
1284,126344,481579,-4.036111111111111
1285,126068,481522,-3.717777777777778
1286,132376,463181,-3.01
1287,114459,485380,-1.8891666666666667
1288,122956,490847,-1.0200000000000002
1289,111616,491485,-2.253333333333333
1290,116669,485853,-1.2046666666666668
1291,122877,489241,0.5006666666666666
1292,117477,486705,-1.7375
1293,117484,486475,-1.6483333333333332
1294,117492,486796,-1.8691666666666669
1295,120100,487413,-0.31833333333333336
1296,118609,485297,-1.5594444444444446
1297,118512,488172,-0.22333333333333333
1298,117476,484500,-1.94
1299,114006,485612,-3.3280000000000003
1300,116471,485929,-1.788333333333333
1301,122925,485488,-0.5466666666666666
1302,116633,484754,-1.5833333333333333
1303,120242,484097,-0.19933333333333333
1304,120075,488524,-0.23583333333333334
1305,120010,488635,-0.24416666666666667
1306,127766,473319,-0.21666666666666665
1307,127696,473390,-0.10999999999999999
1308,127938,473172,0.10333333333333335
1309,127976,473062,-0.18833333333333335
1310,135474,464333,-0.8927777777777778
1311,135653,464526,-0.6033333333333334
1312,125982,479497,-2.4233333333333333
1313,126132,479504,-2.357222222222222
1314,126035,479402,-2.466666666666667
1315,120675,484220,-0.43277777777777776
1316,120614,484282,-0.29933333333333334
1317,120455,484450,-0.18055555555555558
1318,120151,484727,-0.34166666666666673
1319,120155,484601,-0.37166666666666665
1320,119398,486731,-0.45
1321,113495,484930,-4.371333333333334
1322,116555,485851,-1.2766666666666668
1323,115077,490911,-2.0661111111111112
1324,118820,486072,-0.16444444444444445
1325,117228,484062,-1.6006666666666667
1326,122097,480364,-1.8166666666666667
1327,115077,490911,-2.1238095238095234
1328,122106,480366,-0.20500000000000004
1329,119632,485133,-0.37833333333333335
1330,119636,485126,-0.39333333333333337
1331,119641,485117,-0.3961111111111111
1332,120065,485318,-0.7766666666666667
1333,120068,485310,-0.7527777777777779
1334,120087,485265,-0.6183333333333333
1335,113834,485624,-3.5799999999999996
1336,113705,485615,-3.610666666666667
1337,113591,485605,-3.5873333333333335
1338,113935,485673,-3.357333333333334
1339,114856,487704,-1.5480000000000003
1340,125370,486787,0.4286666666666667
1341,125508,487056,0.006666666666666668
1342,113670,485722,-3.578666666666667
1343,113717,485483,-3.5833333333333335
1344,113846,485492,-3.614
1345,113951,485527,-3.5953333333333335
1346,125521,486907,0.15133333333333335
1347,120246,484016,-0.04400000000000001
1348,111899,473369,-0.8306666666666667
1349,111905,473366,-1.276
1350,111929,473356,-1.702
1351,122261,485071,-1.0753333333333335
1352,119952,489712,0.6561111111111111
1353,120028,489689,0.5738888888888889
1354,120107,489683,0.7661111111111111
1355,120292,489728,-0.19666666666666668
1356,120369,489854,0.10833333333333335
1357,120407,489826,0.011111111111111108
1358,120396,489558,0.08166666666666665
1359,120600,489682,0.5933333333333334
1360,120594,489445,0.872777777777778
1361,119998,489764,0.4477777777777778
1362,126041,480023,-3.545
1363,115666,490942,0.43574712643678154
1364,115666,490942,-1.986190476190476
1365,115666,490942,-2.1315476190476192
1366,114645,490375,0.375
1367,114645,490375,-2.057843137254902
1368,114645,490375,-2.0891176470588233
1369,118519,491537,0.8338541666666666
1370,118519,491537,-1.5349462365591395
1371,118519,491537,-1.7268750000000004
1372,118128,490744,-0.16724137931034486
1373,118128,490744,-1.6206666666666665
1374,120939,491641,-2.1390196078431374
1375,93845,479385,2.5733333333333337
1376,98851,487479,0.058611111111111114
1377,97437,480925,-0.33158730158730154
1378,97434,483108,0.86
1379,96362,479934,-0.04012345679012345
1380,98804,484248,2.381212121212121
1381,94379,479561,1.0083333333333333
1382,95789,483696,3.9466666666666668
1383,97434,483108,0.8143589743589743
1384,96135,485201,1.3228571428571427
1385,96210,485147,4.823333333333333
1386,118953,491018,-1.9488888888888884
1387,98143,486513,1.178611111111111
1388,95272,482531,1.7374999999999998
1389,95820,479277,1.446
1390,118953,491018,-1.9677777777777783
1391,97982,481297,0.1379012345679012
1392,99420,483424,0.03435897435897436
1393,98303,481633,0.22682539682539685
1394,95689,478855,1.1028395061728393
1395,99455,483519,nan
1396,96256,486565,1.6238095238095236
1397,98045,481764,0.18175438596491225
1398,97065,483001,-1.442051282051282
1399,98598,487786,-0.595
1400,98598,487786,1.338611111111111
1401,98908,485359,4.9879999999999995
1402,95536,480751,2.428444444444445
1403,93325,478963,1.01
1404,93120,477978,0.5695454545454547
1405,94379,479561,4.83709677419355
1406,98659,485007,2.217826086956521
1407,99093,483016,2.711333333333333
1408,99909,485762,3.7983333333333333
1409,94784,479182,3.901111111111111
1410,97888,482534,2.3473333333333337
1411,96135,485201,1.4114285714285715
1412,96578,481571,6.235789473684211
1413,94379,479561,0.8477011494252873
1414,97204,481292,1.2610256410256413
1415,94784,479182,2.623333333333333
1416,95965,484301,1.1772222222222222
1417,95965,484301,4.188333333333333
1418,95819,481244,nan
1419,94969,482693,1.560277777777778
1420,98436,482350,2.53
1421,99242,486993,0.6983333333333333
1422,99255,483741,0.24814814814814815
1423,97626,482938,4.753333333333333
1424,97437,480925,-0.3198611111111112
1425,99455,483519,nan
1426,97540,481571,0.2866666666666667
1427,96135,485201,2.5206666666666666
1428,96210,485147,4.806666666666667
1429,96210,485147,4.83
1430,96385,479673,-0.03833333333333333
1431,120899,491586,-2.932276422764227
1432,97008,479915,1.5093103448275864
1433,99092,485719,0.7652777777777778
1434,97027,481462,4.371904761904761
1435,120821,491647,-2.8898412698412694
1436,96537,480796,3.3697222222222223
1437,94989,479897,5.08978494623656
1438,120723,491723,-2.798583333333334
1439,98799,483737,4.1816666666666675
1440,96121,486659,1.1771428571428573
1441,120640,491787,-2.8496825396825396
1442,99455,483519,nan
1443,98913,487405,1.073
1444,96943,484480,-1.1185714285714288
1445,97469,484466,6.3069444444444445
1446,97469,484466,6.298055555555554
1447,97948,483591,7.199242424242424
1448,95819,481244,nan
1449,97411,481741,0.3226190476190475
1450,97411,481741,0.32119047619047614
1451,98303,481633,2.8746666666666667
1452,94755,480587,3.7135714285714285
1453,93951,478456,0.5573809523809523
1454,99255,483741,0.03222222222222223
1455,120962,491698,-2.839206349206349
1456,98246,482189,0.5944444444444444
1457,97372,485176,7.0
1458,96135,485201,2.545555555555556
1459,94082,480622,3.4016666666666664
1460,96321,480032,0.0933333333333333
1461,98320,483398,0.3644444444444444
1462,98320,483398,0.6546153846153847
1463,96753,482588,-1.1941025641025642
1464,96834,484329,-1.073611111111111
1465,92682,478196,1.972878787878788
1466,96834,484329,1.1749999999999998
1467,96834,484329,4.375833333333333
1468,98710,486135,1.6908333333333336
1469,97065,483001,0.7382051282051282
1470,97065,483001,0.7953846153846154
1471,97065,483001,5.616410256410257
1472,97066,481810,2.6422222222222222
1473,97066,481810,4.716666666666668
1474,97908,487171,1.2657575757575759
1475,94249,480089,2.5088095238095236
1476,98143,486513,1.1258333333333335
1477,95567,479493,1.9075
1478,96692,481796,6.267500000000001
1479,93679,478822,3.9838888888888886
1480,96974,484381,-1.0455555555555556
1481,96974,484381,1.2377777777777779
1482,93325,478963,0.9761538461538463
1483,93325,478963,1.4199999999999997
1484,99482,486719,3.3872222222222224
1485,96974,484381,-1.0250000000000001
1486,96314,482209,0.8019444444444442
1487,97947,483591,6.116231884057972
1488,99445,487841,2.9405555555555556
1489,99242,486993,0.7688095238095238
1490,120882,491760,-2.733968253968255
1491,100917,483407,-0.6519444444444443
1492,99455,483519,nan
1493,96827,481387,5.1584615384615375
1494,96981,484375,1.2408333333333335
1495,93977,480232,3.181428571428571
1496,99863,484691,0.22666666666666668
1497,99863,484691,0.82
1498,95107,478108,0.19157894736842107
1499,97372,485176,6.963703703703704
1500,94991,479897,0.6662068965517243
1501,93845,479385,0.8777777777777778
1502,98598,487786,1.3527777777777779
1503,95291,481745,4.541111111111111
1504,95505,482599,5.8
1505,95584,482732,5.786666666666667
1506,98164,481217,-0.33410256410256406
1507,96372,486341,1.3019444444444446
1508,96372,486341,1.5869565217391304
1509,95825,480136,3.656444444444445
1510,99356,487784,1.1043589743589743
1511,99356,487784,1.0789743589743588
1512,99356,487784,2.062564102564102
1513,98143,486513,1.06
1514,93325,478963,-0.6274358974358974
1515,98981,487326,0.12277777777777778
1516,96314,482209,7.002222222222223
1517,98964,482941,2.8466666666666667
1518,97269,480226,-0.20432098765432102
1519,99455,483519,nan
1520,99743,483786,1.7985714285714287
1521,95965,484301,4.4125
1522,96274,478873,0.7826666666666666
1523,97476,480510,2.231333333333333
1524,95819,481244,3.3477777777777775
1525,98164,481218,2.3433333333333333
1526,95819,481244,nan
1527,95494,484737,1.5486666666666666
1528,95678,484660,1.1233333333333333
1529,95819,481244,nan
1530,95819,481244,nan
1531,95819,481244,nan
1532,97269,480227,2.140533333333333
1533,95149,484862,0.8651515151515152
1534,95819,484595,1.588974358974359
1535,98851,487479,1.1647222222222224
1536,97303,487113,1.485
1537,120867,492205,-1.1277011494252873
1538,96135,485201,1.7476190476190474
1539,96210,485147,4.796666666666667
1540,120908,492135,-0.5625000000000001
1541,98599,484522,-1.8621428571428569
1542,94215,481238,3.497499999999999
1543,98599,484522,0.3973809523809524
1544,98471,479463,-0.7666666666666666
1545,97685,486280,1.2533333333333332
1546,97685,486280,6.194444444444444
1547,95168,481563,1.0766666666666667
1548,96537,480796,2.7219444444444445
1549,99166,480943,-1.8154761904761905
1550,96311,485495,3.6243678160919535
1551,96839,485603,0.855
1552,96026,479528,0.9941666666666669
1553,97768,485934,1.1972222222222222
1554,96255,484134,1.209444444444444
1555,96255,484134,5.120833333333334
1556,98799,483737,4.09072463768116
1557,95935,482760,0.8884615384615384
1558,95935,482760,1.011025641025641
1559,95676,485410,1.3401851851851851
1560,97334,486506,0.8958333333333334
1561,98913,487405,0.5166666666666667
1562,98913,487405,1.061
1563,98913,487405,1.0743333333333331
1564,99306,483253,-0.185
1565,94718,482758,1.825797101449276
1566,99306,483253,2.5116666666666663
1567,120439,492108,-2.9101234567901235
1568,95669,478742,0.0888888888888889
1569,95107,478108,-0.056666666666666664
1570,97411,481741,0.33095238095238094
1571,98246,482189,0.030476190476190466
1572,96307,484077,5.426140350877193
1573,94991,479897,0.6035714285714286
1574,120710,492138,-2.9255952380952395
1575,97164,481777,2.0274074074074075
1576,99420,483424,nan
1577,94082,480622,0.39625
1578,99420,483424,-2.4400000000000004
1579,94082,480622,0.9964285714285716
1580,95648,483252,6.05925925925926
1581,96321,480032,-0.1930769230769231
1582,120637,492046,-3.0070238095238095
1583,93895,479860,2.2301190476190476
1584,97065,483001,0.0751282051282051
1585,98710,486135,0.8611111111111112
1586,120533,491934,-2.8340476190476194
1587,96024,485501,1.3633333333333333
1588,96580,482008,0.7210416666666667
1589,96580,482008,6.260512820512821
