,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
1056,1057,Valse acacia,1532047,Robinia pseudoacacia,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Oost,Robinia,Robinia,M,1,POINT(4.997543 52.355423),POINT(52.355423 4.997543),4.997543,52.355423,
1061,1062,Oosterse plataan (cultuurvariëteit),1531643,Platanus orientalis cuneata,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.006293 52.353748),POINT(52.353748 5.006293),5.006293,52.353748,
1064,1065,Valse acacia,1531640,Robinia pseudoacacia,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Oost,Robinia,Robinia,M,1,POINT(4.990331 52.359626),POINT(52.359626 4.990331),4.990331,52.359626,
1068,1069,Iep (cultuurvariëteit),1531636,Ulmus `Homestead`,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(4.996561 52.357162),POINT(52.357162 4.996561),4.996561,52.357162,
1081,1082,Zilverlinde,1266121,Tilia tomentosa,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(4.998916 52.357936),POINT(52.357936 4.998916),4.998916,52.357936,
1082,1083,Hollandse linde,1266120,Tilia europaea,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(4.998834 52.357878),POINT(52.357878 4.998834),4.998834,52.357878,
1083,1084,Hollandse linde,1266119,Tilia europaea,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(4.998752 52.35782),POINT(52.35782 4.998752),4.998752,52.35782,
1084,1085,Hollandse linde,1266118,Tilia europaea,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(4.998669 52.357763),POINT(52.357763 4.998669),4.998669,52.357763,
1085,1086,Hollandse linde,1266117,Tilia europaea,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Oost,Tilia,Tilia,M,1,POINT(4.998592 52.357708),POINT(52.357708 4.998592),4.998592,52.357708,
1123,1124,Gewone plataan,1536650,Platanus hispanica,Boom niet vrij uitgroeiend,tot 6 m.,2017,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.005566 52.351587),POINT(52.351587 5.005566),5.005566,52.351587,
1128,1129,Rode esdoorn,1536615,Acer rubrum,Boom niet vrij uitgroeiend,tot 6 m.,2017,Gemeente Amsterdam,Stadsdeel Oost,Acer,Acer,M,1,POINT(4.99654 52.353484),POINT(52.353484 4.99654),4.99654,52.353484,
2667,2668,Schietwilg,653529,Salix alba,Boom vrij uitgroeiend,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Oost,Salix,Salix,M,1,POINT(4.987126 52.357986),POINT(52.357986 4.987126),4.987126,52.357986,
107053,107054,Gewone plataan,488812,Platanus hispanica,Boom niet vrij uitgroeiend,9 tot 12 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,3,POINT(4.994109 52.354346),POINT(52.354346 4.994109),4.994109,52.354346,
107116,107117,Hemelboom,488800,Ailanthus altissima,Boom niet vrij uitgroeiend,tot 6 m.,2008,Gemeente Amsterdam,Stadsdeel Oost,Overig,Ailanthus,M,1,POINT(4.994379 52.354532),POINT(52.354532 4.994379),4.994379,52.354532,
107117,107118,Hemelboom,488799,Ailanthus altissima,Boom niet vrij uitgroeiend,tot 6 m.,2007,Gemeente Amsterdam,Stadsdeel Oost,Overig,Ailanthus,M,1,POINT(4.99449 52.35455),POINT(52.35455 4.99449),4.99449,52.35455,
107118,107119,Kobushi-magnolia,488798,Magnolia kobus,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Oost,Overig,Magnolia,M,1,POINT(4.99563 52.352867),POINT(52.352867 4.99563),4.99563,52.352867,
107119,107120,Walnoot,488797,Juglans regia,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Oost,Overig,Juglans,M,1,POINT(4.995601 52.352821),POINT(52.352821 4.995601),4.995601,52.352821,
107120,107121,Gewone plataan,488796,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.993888 52.354401),POINT(52.354401 4.993888),4.993888,52.354401,
107121,107122,Dubbelbloemige paardenkastanje,488795,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992247 52.353578),POINT(52.353578 4.992247),4.992247,52.353578,
107122,107123,Dubbelbloemige paardenkastanje,488794,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.993112 52.353087),POINT(52.353087 4.993112),4.993112,52.353087,
107123,107124,Dubbelbloemige paardenkastanje,488793,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992544 52.353238),POINT(52.353238 4.992544),4.992544,52.353238,
107124,107125,Japanse sierkers,488792,Prunus serrulata,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Oost,Prunus,Prunus,M,1,POINT(4.997881 52.35174),POINT(52.35174 4.997881),4.997881,52.35174,
107125,107126,Tulpenboom,488791,Liriodendron tulipifera,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,1,POINT(4.997786 52.351677),POINT(52.351677 4.997786),4.997786,52.351677,
107126,107127,Treurwilg,488790,Salix sepulcralis `Chrysocoma`,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Oost,Salix,Salix,M,1,POINT(4.997948 52.351577),POINT(52.351577 4.997948),4.997948,52.351577,
109349,109350,Gewone plataan,487606,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.998257 52.351791),POINT(52.351791 4.998257),4.998257,52.351791,
109356,109357,Valse acacia (cultuurvariëteit),487599,Robinia pseudoacacia `Nyirségi`,Boom niet vrij uitgroeiend,6 tot 9 m.,2007,Gemeente Amsterdam,Stadsdeel Oost,Robinia,Robinia,M,2,POINT(5.008351 52.349674),POINT(52.349674 5.008351),5.008351,52.349674,
109734,109735,Iep (cultuurvariëteit),487491,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,1977,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005637 52.350966),POINT(52.350966 5.005637),5.005637,52.350966,
109735,109736,Iep (cultuurvariëteit),487490,Ulmus cv.,Boom niet vrij uitgroeiend,12 tot 15 m.,1967,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,4,POINT(5.005625 52.350768),POINT(52.350768 5.005625),5.005625,52.350768,
109736,109737,Iep (cultuurvariëteit),487489,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,1967,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.005346 52.350832),POINT(52.350832 5.005346),5.005346,52.350832,
109737,109738,Iep (cultuurvariëteit),487488,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,1967,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.004333 52.350572),POINT(52.350572 5.004333),5.004333,52.350572,
109738,109739,Oosterse plataan,487487,Platanus orientalis,Boom niet vrij uitgroeiend,tot 6 m.,1977,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,1,POINT(5.005761 52.349834),POINT(52.349834 5.005761),5.005761,52.349834,
109739,109740,Iep (cultuurvariëteit),487486,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,1967,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.006537 52.349385),POINT(52.349385 5.006537),5.006537,52.349385,
109788,109789,Iep (cultuurvariëteit),487485,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,1967,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.008435 52.349129),POINT(52.349129 5.008435),5.008435,52.349129,
109791,109792,Treurwilg,487482,Salix sepulcralis `Chrysocoma`,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Oost,Salix,Salix,M,1,POINT(4.995668 52.352779),POINT(52.352779 4.995668),4.995668,52.352779,
109792,109793,Treurwilg,487481,Salix sepulcralis `Chrysocoma`,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Oost,Salix,Salix,M,1,POINT(4.995771 52.352783),POINT(52.352783 4.995771),4.995771,52.352783,
109793,109794,Zilveresdoorn,487480,Acer saccharinum,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Acer,Acer,M,1,POINT(4.998135 52.351914),POINT(52.351914 4.998135),4.998135,52.351914,
109794,109795,Zilveresdoorn,487479,Acer saccharinum,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Acer,Acer,M,1,POINT(4.998449 52.351922),POINT(52.351922 4.998449),4.998449,52.351922,
109795,109796,Zilveresdoorn,487478,Acer saccharinum,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Acer,Acer,M,1,POINT(4.998516 52.351976),POINT(52.351976 4.998516),4.998516,52.351976,
109796,109797,Zilveresdoorn,487477,Acer saccharinum,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Acer,Acer,M,1,POINT(4.996477 52.353436),POINT(52.353436 4.996477),4.996477,52.353436,
109797,109798,Zilveresdoorn,487475,Acer saccharinum,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Acer,Acer,M,1,POINT(4.996637 52.35342),POINT(52.35342 4.996637),4.996637,52.35342,
109798,109799,Zilveresdoorn,487474,Acer saccharinum,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Acer,Acer,M,1,POINT(4.994484 52.354592),POINT(52.354592 4.994484),4.994484,52.354592,
109799,109800,Tulpenboom,487473,Liriodendron tulipifera,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,1,POINT(4.995707 52.352879),POINT(52.352879 4.995707),4.995707,52.352879,
109800,109801,Tulpenboom,487472,Liriodendron tulipifera,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,1,POINT(4.995763 52.35284),POINT(52.35284 4.995763),4.995763,52.35284,
109801,109802,Tulpenboom,487471,Liriodendron tulipifera,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,1,POINT(4.995764 52.352882),POINT(52.352882 4.995764),4.995764,52.352882,
109802,109803,Tulpenboom,487470,Liriodendron tulipifera,Boom niet vrij uitgroeiend,6 tot 9 m.,2011,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,2,POINT(4.996563 52.35335),POINT(52.35335 4.996563),4.996563,52.35335,
109803,109804,Amberboom,487469,Liquidambar styraciflua,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liquidambar,M,1,POINT(4.991292 52.355203),POINT(52.355203 4.991292),4.991292,52.355203,
109804,109805,Tulpenboom,487468,Liriodendron tulipifera,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,1,POINT(4.991309 52.35524),POINT(52.35524 4.991309),4.991309,52.35524,
109856,109857,Tulpenboom,487467,Liriodendron tulipifera,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,1,POINT(4.991252 52.355237),POINT(52.355237 4.991252),4.991252,52.355237,
109857,109858,Tulpenboom,487466,Liriodendron tulipifera,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liriodendron,M,1,POINT(4.992068 52.355731),POINT(52.355731 4.992068),4.992068,52.355731,
109858,109859,Japanse sierkers,487465,Prunus serrulata,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Oost,Prunus,Prunus,M,1,POINT(4.998044 52.351642),POINT(52.351642 4.998044),4.998044,52.351642,
109859,109860,Hemelboom,487464,Ailanthus altissima,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Overig,Ailanthus,M,1,POINT(4.993568 52.35392),POINT(52.35392 4.993568),4.993568,52.35392,
109860,109861,Hemelboom,487463,Ailanthus altissima,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Overig,Ailanthus,M,1,POINT(4.993619 52.353983),POINT(52.353983 4.993619),4.993619,52.353983,
109861,109862,Hemelboom,487462,Ailanthus altissima,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Overig,Ailanthus,M,1,POINT(4.993382 52.35406),POINT(52.35406 4.993382),4.993382,52.35406,
109862,109863,Hemelboom,487461,Ailanthus altissima,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Overig,Ailanthus,M,1,POINT(4.994204 52.354618),POINT(52.354618 4.994204),4.994204,52.354618,
109863,109864,Hemelboom,487460,Ailanthus altissima,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Overig,Ailanthus,M,1,POINT(4.994243 52.354676),POINT(52.354676 4.994243),4.994243,52.354676,
109864,109865,Hemelboom,487459,Ailanthus altissima,Boom niet vrij uitgroeiend,tot 6 m.,2007,Gemeente Amsterdam,Stadsdeel Oost,Overig,Ailanthus,M,1,POINT(4.994338 52.354697),POINT(52.354697 4.994338),4.994338,52.354697,
109865,109866,Gewone plataan,487458,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.99837 52.352059),POINT(52.352059 4.99837),4.99837,52.352059,
109866,109867,Gewone plataan,487457,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(4.993883 52.35419),POINT(52.35419 4.993883),4.993883,52.35419,
109867,109868,Dubbelbloemige paardenkastanje,487456,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.99302 52.352965),POINT(52.352965 4.99302),4.99302,52.352965,
109868,109869,Dubbelbloemige paardenkastanje,487455,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.993192 52.353038),POINT(52.353038 4.993192),4.993192,52.353038,
109869,109870,Dubbelbloemige paardenkastanje,487454,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992951 52.353008),POINT(52.353008 4.992951),4.992951,52.353008,
109870,109871,Dubbelbloemige paardenkastanje,487453,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.993031 52.353147),POINT(52.353147 4.993031),4.993031,52.353147,
109871,109872,Dubbelbloemige paardenkastanje,487452,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992863 52.353054),POINT(52.353054 4.992863),4.992863,52.353054,
109872,109873,Dubbelbloemige paardenkastanje,487451,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992888 52.353215),POINT(52.353215 4.992888),4.992888,52.353215,
109925,109926,Dubbelbloemige paardenkastanje,487450,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992783 52.353107),POINT(52.353107 4.992783),4.992783,52.353107,
109926,109927,Dubbelbloemige paardenkastanje,487449,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992815 52.353257),POINT(52.353257 4.992815),4.992815,52.353257,
109927,109928,Dubbelbloemige paardenkastanje,487448,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.99268 52.353152),POINT(52.353152 4.99268),4.99268,52.353152,
109928,109929,Dubbelbloemige paardenkastanje,487447,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992713 52.353341),POINT(52.353341 4.992713),4.992713,52.353341,
109929,109930,Dubbelbloemige paardenkastanje,487446,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992519 52.353443),POINT(52.353443 4.992519),4.992519,52.353443,
109930,109931,Dubbelbloemige paardenkastanje,487445,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992376 52.353339),POINT(52.353339 4.992376),4.992376,52.353339,
109931,109932,Dubbelbloemige paardenkastanje,487444,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992214 52.353427),POINT(52.353427 4.992214),4.992214,52.353427,
109932,109933,Dubbelbloemige paardenkastanje,487443,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992373 52.353507),POINT(52.353507 4.992373),4.992373,52.353507,
109933,109934,Dubbelbloemige paardenkastanje,487442,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992163 52.353462),POINT(52.353462 4.992163),4.992163,52.353462,
109934,109935,Dubbelbloemige paardenkastanje,487441,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.992029 52.353527),POINT(52.353527 4.992029),4.992029,52.353527,
109935,109936,Dubbelbloemige paardenkastanje,487440,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.99205 52.35368),POINT(52.35368 4.99205),4.99205,52.35368,
109936,109937,Dubbelbloemige paardenkastanje,487439,Aesculus hippocastanum `Baumannii`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Oost,Aesculus,Aesculus,M,1,POINT(4.991845 52.353632),POINT(52.353632 4.991845),4.991845,52.353632,
111902,111903,Gewone plataan,485896,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2008,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.007315 52.35312),POINT(52.35312 5.007315),5.007315,52.35312,
111903,111904,Gewone haagbeuk (cultuurvariëteit),485895,Carpinus betulus `Frans Fontaine`,Boom niet vrij uitgroeiend,6 tot 9 m.,2008,Gemeente Amsterdam,Stadsdeel Oost,Carpinus,Carpinus,M,2,POINT(5.007335 52.353062),POINT(52.353062 5.007335),5.007335,52.353062,
111904,111905,Gewone haagbeuk (cultuurvariëteit),485894,Carpinus betulus `Frans Fontaine`,Boom niet vrij uitgroeiend,6 tot 9 m.,2008,Gemeente Amsterdam,Stadsdeel Oost,Carpinus,Carpinus,M,2,POINT(5.007319 52.353041),POINT(52.353041 5.007319),5.007319,52.353041,
111905,111906,Amberboom,485893,Liquidambar styraciflua,Boom niet vrij uitgroeiend,6 tot 9 m.,2008,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liquidambar,M,2,POINT(5.007034 52.352987),POINT(52.352987 5.007034),5.007034,52.352987,
111906,111907,Amberboom,485892,Liquidambar styraciflua,Boom niet vrij uitgroeiend,6 tot 9 m.,2008,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liquidambar,M,2,POINT(5.007045 52.353003),POINT(52.353003 5.007045),5.007045,52.353003,
111907,111908,Gewone plataan,485891,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2008,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.007018 52.353165),POINT(52.353165 5.007018),5.007018,52.353165,
111960,111961,Amberboom,485890,Liquidambar styraciflua,Boom niet vrij uitgroeiend,6 tot 9 m.,2008,Gemeente Amsterdam,Stadsdeel Oost,Overig,Liquidambar,M,2,POINT(5.006729 52.353175),POINT(52.353175 5.006729),5.006729,52.353175,
111961,111962,Gewone plataan,485888,Platanus hispanica,Boom niet vrij uitgroeiend,6 tot 9 m.,2008,Gemeente Amsterdam,Stadsdeel Oost,Platanus,Platanus,M,2,POINT(5.006911 52.35334),POINT(52.35334 5.006911),5.006911,52.35334,
111963,111964,Iep (cultuurvariëteit),485886,Ulmus `Columella`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.007517 52.352461),POINT(52.352461 5.007517),5.007517,52.352461,
111964,111965,Iep (cultuurvariëteit),485885,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.006826 52.35295),POINT(52.35295 5.006826),5.006826,52.35295,
111965,111966,Iep (cultuurvariëteit),485884,Ulmus `Clusius`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.007544 52.352564),POINT(52.352564 5.007544),5.007544,52.352564,
111966,111967,Iep (cultuurvariëteit),485883,Ulmus `Clusius`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.006661 52.352917),POINT(52.352917 5.006661),5.006661,52.352917,
111967,111968,Iep (cultuurvariëteit),485881,Ulmus `Homestead`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006518 52.352996),POINT(52.352996 5.006518),5.006518,52.352996,
111968,111969,Hollandse iep (cultuurvariëteit),485880,Ulmus hollandica `Pioneer`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.007377 52.352535),POINT(52.352535 5.007377),5.007377,52.352535,
111969,111970,Hollandse iep (cultuurvariëteit),485879,Ulmus hollandica `Pioneer`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006682 52.353024),POINT(52.353024 5.006682),5.006682,52.353024,
111970,111971,Iep (cultuurvariëteit),485878,Ulmus `Columella`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.007233 52.352611),POINT(52.352611 5.007233),5.007233,52.352611,
111971,111972,Iep (cultuurvariëteit),485877,Ulmus `Regal`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.00654 52.3531),POINT(52.3531 5.00654),5.00654,52.3531,
111972,111973,Iep (cultuurvariëteit),485876,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.007258 52.352719),POINT(52.352719 5.007258),5.007258,52.352719,
111973,111974,Iep (cultuurvariëteit),485875,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006367 52.353073),POINT(52.353073 5.006367),5.006367,52.353073,
111974,111975,Iep (cultuurvariëteit),485874,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,3,POINT(5.007115 52.352795),POINT(52.352795 5.007115),5.007115,52.352795,
112016,112017,Iep (cultuurvariëteit),485873,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.006229 52.353147),POINT(52.353147 5.006229),5.006229,52.353147,
112017,112018,Hollandse iep (cultuurvariëteit),485872,Ulmus hollandica `Pioneer`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,2,POINT(5.007091 52.352689),POINT(52.352689 5.007091),5.007091,52.352689,
112018,112019,Iep (cultuurvariëteit),485871,Ulmus `Cathedral`,Boom niet vrij uitgroeiend,tot 6 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,1,POINT(5.006394 52.353179),POINT(52.353179 5.006394),5.006394,52.353179,
112019,112020,Iep (cultuurvariëteit),485870,Ulmus `Clusius`,Boom niet vrij uitgroeiend,12 tot 15 m.,2009,Gemeente Amsterdam,Stadsdeel Oost,Ulmus,Ulmus,M,4,POINT(5.007659 52.352384),POINT(52.352384 5.007659),5.007659,52.352384,
