D06510 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06510;
Adres;Singel 213;
Status;Actief;
Straathoogte;1,04;m + NAP
Bovenkant buis;0,96;m + NAP
Top filter;-1,46;m + NAP
Bodem filter;-2,46;m + NAP
Diameter filter;51;mm
x-coördinaat;121076;
y-coördinaat;487337;
;;
;;
datum;meting NAP;
2021-07-22 09:45;-0,56;
2021-05-18 09:12;-0,49;
2021-03-26 09:56;-0,49;
2021-01-21 11:04;-0,44;
2020-11-11 11:06;-0,52;
2020-09-18 09:26;-0,55;
2020-07-14 10:33;-0,46;
2020-05-08 10:52;-0,57;
2020-03-18 11:04;-0,50;
2020-02-06 11:39;-0,54;
2019-11-21 09:40;-0,51;
2019-09-23 08:24;-0,55;
2019-08-06 10:10;-0,50;
2019-06-07 07:03;-0,45;
2019-03-22 10:11;-0,46;
2019-01-29 14:07;-0,48;
2018-12-06 10:33;-0,53;
2018-10-04 10:39;-0,52;
2018-07-17 08:04;-0,51;
2018-05-25 09:24;-0,58;
2018-04-03 10:26;-0,48;
2018-01-24 11:43;-0,45;
2017-11-17 09:44;-0,51;
2017-09-29 09:52;-0,44;
2017-08-18 09:42;-0,48;
2017-07-03 08:35;-0,48;
2017-03-23 07:54;-0,51;
2017-02-14 11:41;-0,55;
2016-08-17 09:37;-0,50;
2016-04-18 09:40;-0,43;
2016-02-05 10:34;-0,49;
2015-12-09 14:23;-0,41;
2015-09-18 08:22;-0,46;
2015-07-28 09:56;-0,41;
2015-06-22 09:37;-0,54;
2015-05-21 06:27;-0,57;
2015-02-05 12:22;-0,48;
2014-11-07 12:21;-0,50;
2014-09-12 06:09;-0,53;
2014-07-04 09:19;-0,54;
2014-05-21 13:32;-0,53;
2014-03-19 11:01;-0,57;
2014-01-09 13:28;-0,46;
2013-11-19 10:49;-0,42;
2013-09-19 07:51;-0,44;
2013-07-12 05:55;-0,51;
2013-05-22 09:43;-0,36;
2013-04-16 11:13;-0,52;
2013-03-07 09:39;-0,55;
2012-11-28 09:27;-0,49;
2012-09-27 10:42;-0,52;
2012-07-23 08:21;-0,44;
2012-06-13 09:18;-0,54;
2012-05-07 08:34;-0,57;
2012-03-27 12:05;-0,58;
2012-02-17 09:24;-0,56;
2011-11-30 12:54;-0,61;
2011-09-23 06:05;-0,51;
2011-07-28 08:03;-0,42;
2011-06-20 07:38;-0,48;
2011-05-11 07:32;-0,53;
2011-03-14 09:04;-0,57;
2011-01-27 12:42;-0,54;
2010-12-09 10:09;-0,56;
2010-10-25 06:47;-0,43;
2010-09-27 07:45;-0,47;
2010-07-13 07:02;-0,50;
2010-05-21 08:55;-0,59;
2010-03-26 10:58;-0,48;
2010-01-19 13:00;-0,37;
2009-10-12 07:39;-0,53;
2009-08-27 10:45;-0,58;
2009-05-28 09:52;-0,49;
2009-04-16 08:03;-0,54;
2009-03-04 09:16;-0,49;
2009-01-23 11:29;-0,46;
2008-11-03 12:00;-0,53;
2008-09-17 12:00;-0,51;
2008-08-21 12:00;-0,53;
2008-07-08 12:00;-0,59;
2008-04-23 12:00;-0,54;
2008-03-04 12:00;-0,57;
2008-01-22 12:00;-0,41;
2007-11-30 12:00;-0,57;
2007-10-05 12:00;-0,48;
2007-07-19 12:00;-0,46;
2007-06-08 12:00;-0,61;
2007-04-16 12:00;-0,56;
2007-03-07 12:00;-0,38;
2007-01-23 12:00;-0,46;
2006-12-28 12:00;-0,52;
2006-10-04 12:00;-0,47;
2006-09-22 12:00;-0,63;
2006-06-28 12:00;-0,52;
2006-04-19 12:00;-0,45;
2006-02-27 12:00;-0,49;
2006-01-25 12:00;-0,53;
2005-12-13 12:00;-0,47;
2005-11-08 12:00;-0,47;
2005-09-07 12:00;-0,49;
2005-07-05 12:00;-0,35;
2005-05-09 12:00;-0,46;
2005-03-31 12:00;-0,49;
2005-01-31 12:00;-0,48;
2004-11-29 12:00;-0,43;
2004-10-14 12:00;-0,40;
2004-09-14 12:00;-0,44;
2004-07-06 12:00;-0,37;
2004-05-10 12:00;-0,47;
2004-03-16 12:00;-0,47;
2004-02-06 12:00;-0,30;
2003-12-01 12:00;-0,38;
2003-10-09 12:00;-0,53;
2003-09-01 12:00;-0,49;
2003-06-26 12:00;-0,57;
2003-04-28 12:00;-0,49;
2003-02-13 12:00;-0,52;
2002-11-27 12:00;-0,51;
2002-10-01 12:00;-0,53;
2002-08-12 12:00;-0,51;
2002-05-28 12:00;-0,53;
2002-03-15 12:00;-0,47;
2002-01-29 12:00;-0,44;
2001-11-28 12:00;-0,48;
2001-09-26 12:00;-0,46;
2001-05-30 12:00;-0,48;
2001-03-29 12:00;-0,52;
2001-02-01 12:00;-0,54;
2000-11-29 12:00;-0,45;
2000-03-29 12:00;-0,51;
1999-11-22 12:00;-0,47;
1999-09-07 12:00;-0,52;
1999-04-27 12:00;-0,51;
1999-02-17 12:00;-0,49;
1998-11-17 12:00;-0,49;
1997-11-28 12:00;-0,53;
1997-09-09 12:00;-0,50;
1997-07-08 12:00;-0,50;
1997-05-13 12:00;-0,53;
1997-03-05 12:00;-0,53;
1997-02-03 12:00;-0,57;
1996-11-08 12:00;-0,47;
1996-09-11 12:00;-0,51;
1996-07-17 12:00;-0,56;
1996-05-21 12:00;-0,53;
1996-03-06 12:00;-0,54;
1996-01-10 12:00;-0,52;
1995-12-19 12:00;-0,53;
1995-10-30 12:00;-0,57;
1995-08-28 12:00;-0,54;
1995-06-12 12:00;-0,43;
1995-04-11 12:00;-0,46;
1995-01-31 12:00;-0,45;
1994-12-13 12:00;-0,53;
1994-11-04 12:00;-0,38;
1994-08-26 12:00;-0,49;
1994-06-07 12:00;-0,48;
1994-04-06 12:00;-0,37;
1994-02-01 12:00;-0,43;
1994-01-04 12:00;-0,36;
1993-11-09 12:00;-0,52;
1993-08-25 12:00;-0,45;
1993-06-10 12:00;-0,50;
1993-04-07 12:00;-0,54;
1993-01-26 12:00;-0,59;
1992-11-04 12:00;-0,45;
1992-09-22 12:00;-0,47;
1992-07-20 12:00;-0,41;
1992-05-19 12:00;-0,46;
1992-03-18 12:00;-0,48;
1992-01-31 12:00;-0,57;
1991-10-29 12:00;-0,52;
1991-08-14 12:00;-0,49;
1991-06-03 12:00;-0,50;
1991-01-21 12:00;-0,51;
1990-08-28 00:00;-0,49;
