D06327 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06327;
Adres;Oudezijds Voorburgwal 246;
Status;Actief;
Straathoogte;1,04;m + NAP
Bovenkant buis;0,96;m + NAP
Top filter;-1,45;m + NAP
Bodem filter;-2,45;m + NAP
Diameter filter;51;mm
x-coördinaat;121510;
y-coördinaat;487214;
;;
;;
datum;meting NAP;
2022-02-02 11:35;-0,25;
2021-12-09 12:32;-0,18;
2021-09-29 09:22;-0,32;
2021-07-26 08:05;-0,30;
2021-05-19 10:49;-0,24;
2021-03-26 07:35;-0,26;
2021-01-22 08:48;-0,23;
2020-11-17 08:15;-0,30;
2020-09-29 10:54;-0,28;
2020-07-09 10:02;-0,23;
2020-05-06 11:04;-0,42;
2020-04-07 10:32;-0,45;
2020-02-10 09:44;-0,28;
2019-11-29 09:55;-0,28;
2019-09-20 07:47;-0,27;
2019-08-07 06:41;-0,24;
2019-06-11 08:54;-0,30;
2019-03-27 10:14;-0,28;
2019-01-30 10:02;-0,23;
2018-12-07 09:44;-0,26;
2018-10-11 09:58;-0,27;
2018-07-23 09:14;-0,30;
2018-05-30 09:27;-0,29;
2018-03-26 08:23;-0,29;
2018-02-01 10:35;-0,24;
2017-11-21 10:26;-0,23;
2017-10-04 09:27;-0,26;
2017-08-17 08:42;-0,25;
2017-07-05 08:04;-0,24;
2017-04-19 08:55;-0,34;
2017-02-28 11:26;-0,26;
2016-12-20 11:02;-0,27;
2016-10-05 09:09;-0,29;
2016-08-18 07:44;-0,21;
2016-06-15 07:32;-0,31;
2016-04-19 08:41;-0,35;
2016-02-15 10:15;-0,29;
2015-12-10 09:58;-0,30;
2015-09-21 07:47;-0,29;
2015-07-30 09:36;-0,26;
2015-05-22 06:49;-0,34;
2015-02-06 10:38;-0,28;
2014-11-11 10:00;-0,26;
2014-09-11 07:52;-0,30;
2014-07-04 08:24;-0,33;
2014-05-21 08:25;-0,23;
2014-03-24 14:44;-0,29;
2014-01-06 11:00;-0,27;
2013-10-04 09:21;-0,50;
2013-07-11 07:32;-0,47;
2013-05-23 08:45;-0,34;
2013-04-04 07:04;-0,36;
2012-07-31 08:41;-0,38;
2012-07-17 08:12;-0,22;
2012-06-14 09:44;-0,28;
2012-05-07 10:41;-0,20;
2012-03-27 09:14;-0,34;
2011-12-01 11:58;-0,56;
2011-10-31 11:09;-0,28;
2011-08-17 09:20;-0,27;
2011-06-22 07:59;-0,37;
2011-04-18 06:11;-0,36;
2011-03-17 10:41;-0,35;
2011-02-04 10:40;-0,36;
2010-12-10 11:12;-0,33;
2010-10-25 12:05;-0,24;
2010-09-29 10:02;-0,22;
2010-08-30 08:08;-0,29;
2010-06-29 08:04;-0,34;
2010-03-29 08:08;-0,32;
2010-01-18 10:10;-0,35;
2009-10-09 08:46;-0,31;
2009-08-31 09:20;-0,19;
2009-05-29 07:55;-0,22;
2009-04-27 07:49;-0,25;
2009-03-02 09:20;-0,26;
2009-02-05 12:35;-0,30;
2008-11-04 12:00;-0,29;
2008-10-27 12:00;-0,22;
2008-09-25 12:00;-0,24;
2008-05-06 12:00;-0,28;
2008-03-10 12:00;-0,23;
2007-11-26 12:00;-0,29;
2007-10-08 12:00;-0,24;
2007-07-27 12:00;-0,26;
2007-06-27 12:00;-0,24;
2007-04-17 12:00;-0,27;
2007-03-07 12:00;-0,19;
2007-01-12 12:00;-0,26;
2006-11-09 12:00;-0,30;
2006-10-05 12:00;-0,28;
2006-07-04 12:00;-0,25;
2006-04-20 12:00;-0,24;
2006-03-01 12:00;-0,24;
2006-01-27 12:00;-0,29;
2005-12-15 12:00;-0,25;
2005-11-09 12:00;-0,24;
2005-09-08 12:00;-0,32;
2005-07-05 12:00;-0,23;
2005-05-11 12:00;-0,24;
2005-03-30 12:00;-0,24;
2005-02-01 12:00;-0,28;
2004-11-30 12:00;-0,24;
2004-10-12 12:00;-0,21;
2004-09-15 12:00;-0,24;
2004-07-08 12:00;-0,22;
2004-05-10 12:00;-0,30;
2004-03-17 12:00;-0,26;
2004-01-27 12:00;-0,21;
2003-11-28 12:00;-0,29;
2003-10-09 12:00;-0,25;
2003-09-02 12:00;-0,29;
2003-06-26 12:00;-0,34;
2003-03-12 12:00;-0,29;
2003-02-14 12:00;-0,24;
2002-11-27 12:00;-0,26;
2002-10-03 12:00;-0,30;
2002-07-22 12:00;-0,23;
2002-05-29 12:00;-0,29;
2002-03-15 12:00;-0,24;
2002-01-30 12:00;-0,23;
2001-11-29 12:00;-0,25;
2001-09-28 12:00;-0,16;
2001-08-08 12:00;-0,23;
2001-05-29 12:00;-0,25;
2001-03-30 12:00;-0,28;
2001-01-31 12:00;-0,32;
2000-12-06 12:00;-0,22;
2000-09-26 12:00;-0,21;
2000-07-25 12:00;-0,21;
2000-05-31 12:00;-0,22;
2000-03-30 12:00;-0,21;
2000-02-04 12:00;-0,24;
1999-11-23 12:00;-0,18;
1999-09-08 12:00;-0,20;
1999-07-01 12:00;-0,05;
1999-04-28 12:00;-0,04;
1999-03-11 12:00;-0,11;
1998-12-03 12:00;-0,21;
1998-11-18 12:00;-0,46;
1998-09-11 12:00;-0,50;
1998-07-07 12:00;-0,52;
1998-05-22 12:00;-0,55;
1998-05-12 12:00;-0,53;
1998-04-29 12:00;-0,90;
1998-02-06 12:00;-0,50;
1997-12-01 12:00;-0,52;
1997-10-31 12:00;-0,53;
1997-09-03 12:00;-0,51;
1997-04-24 12:00;-0,54;
1997-02-25 12:00;-0,54;
1997-01-15 12:00;-0,55;
1996-10-31 12:00;-0,60;
1996-09-12 12:00;-0,55;
1996-07-25 12:00;-0,60;
1996-03-05 12:00;-0,56;
1995-11-30 12:00;-0,56;
1995-11-13 12:00;-0,57;
1995-11-06 12:00;-0,55;
1995-10-27 12:00;-0,57;
1995-10-23 12:00;-0,56;
1995-10-19 12:00;-0,55;
1995-10-18 12:00;-0,55;
1995-10-13 12:00;-0,55;
1995-10-12 12:00;-0,54;
1995-10-11 12:00;-0,54;
1995-10-10 12:00;-0,54;
1995-10-09 12:00;-0,54;
1995-10-06 12:00;-0,54;
1995-10-05 12:00;-0,50;
1995-10-02 12:00;-0,55;
1995-09-11 12:00;-0,55;
1995-07-26 12:00;-0,50;
1995-06-06 12:00;-0,84;
1995-04-18 12:00;-0,55;
1995-02-27 12:00;-0,55;
1995-02-08 12:00;-0,55;
1994-11-24 12:00;-0,52;
1994-09-29 12:00;-0,46;
1994-08-03 12:00;-0,52;
1994-06-01 12:00;-0,53;
1994-04-12 12:00;-0,54;
1994-02-08 12:00;-0,55;
1993-11-24 12:00;-0,54;
1993-09-27 12:00;-0,53;
1993-08-17 12:00;-0,53;
1993-06-01 12:00;-0,51;
1993-04-19 12:00;-0,53;
1993-02-10 12:00;-0,54;
1992-12-03 12:00;-0,38;
1992-09-29 12:00;-0,52;
1992-07-07 12:00;-0,50;
1992-04-27 12:00;-0,53;
1992-02-17 12:00;-0,56;
1991-11-18 12:00;-0,52;
1991-09-25 12:00;-0,53;
1991-07-25 12:00;-0,52;
1991-05-21 12:00;-0,55;
1991-04-11 12:00;-0,56;
1991-02-01 12:00;-0,47;
1990-11-22 12:00;-0,45;
1990-06-19 12:00;-0,54;
1990-04-20 12:00;-0,52;
1989-11-07 12:00;-0,53;
1989-09-05 12:00;-0,60;
1989-06-27 12:00;-0,60;
1989-04-21 12:00;-0,53;
1989-01-27 12:00;-0,54;
1988-11-22 12:00;-0,55;
1988-09-01 12:00;-0,50;
1988-06-23 12:00;-0,53;
1988-04-19 12:00;-0,54;
1988-02-03 12:00;-0,50;
1987-11-25 12:00;-0,50;
1987-09-10 12:00;-0,53;
1987-06-24 12:00;-0,50;
1987-04-22 12:00;-0,50;
1987-02-18 12:00;-0,50;
1986-11-28 12:00;-0,50;
1986-09-16 12:00;-0,47;
1986-06-30 12:00;-0,53;
1986-04-28 12:00;-0,50;
1986-02-05 12:00;-0,53;
1985-11-25 12:00;-0,55;
1985-09-06 12:00;-0,51;
1985-06-27 12:00;-0,46;
1985-04-22 12:00;-0,52;
1985-02-25 12:00;-0,52;
1984-11-06 12:00;-0,49;
1984-08-23 12:00;-0,51;
1984-03-17 12:00;-0,54;
1984-01-10 12:00;-0,50;
1983-11-11 12:00;-0,54;
1983-09-06 12:00;-0,50;
1983-07-05 12:00;-0,51;
1983-05-04 12:00;-0,45;
1983-02-24 12:00;-0,53;
1983-01-12 12:00;-0,49;
1982-11-04 12:00;-0,52;
1982-09-07 12:00;-0,46;
1982-07-27 12:00;-0,50;
1982-05-19 12:00;-0,53;
1982-03-25 12:00;-0,50;
1982-02-01 12:00;-0,53;
1981-11-20 12:00;-0,50;
1981-09-10 12:00;-0,50;
1981-06-23 12:00;-0,49;
1981-01-23 12:00;-0,52;
1980-05-28 12:00;-0,55;
1980-05-13 00:00;-0,54;
