D06658 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06658;
Adres;Snoekjesgracht 152 T/m 162;
Status;Actief;
Straathoogte;2,11;m + NAP
Bovenkant buis;1,97;m + NAP
Top filter;-1,49;m + NAP
Bodem filter;-2,49;m + NAP
Diameter filter;51;mm
x-coördinaat;121920;
y-coördinaat;487074;
;;
;;
datum;meting NAP;
2022-02-03 08:05;-0,33;
2021-12-10 08:40;-0,31;
2021-10-01 09:05;-0,43;
2021-10-01 08:05;-0,43;
2021-07-26 10:36;-0,14;
2021-05-20 10:55;-0,28;
2021-03-24 10:48;-0,30;
2021-01-20 10:38;-0,17;
2020-11-17 11:03;-0,20;
2020-09-30 07:29;-0,30;
2020-07-10 09:47;-0,28;
2020-05-07 07:53;-0,32;
2020-04-09 11:05;-0,30;
2020-02-19 12:05;-0,14;
2019-11-26 10:25;-0,24;
2019-09-23 08:11;-0,25;
2019-08-09 06:52;-0,28;
2019-06-05 07:49;-0,12;
2019-03-20 09:33;-0,28;
2019-01-30 09:57;-0,12;
2018-10-05 09:54;-0,24;
2018-07-18 08:28;-0,18;
2018-05-28 10:15;-0,26;
2018-04-04 09:11;-0,25;
2018-01-31 10:11;-0,25;
2017-11-22 10:35;-0,28;
2017-10-05 10:49;-0,25;
2017-08-14 10:29;-0,31;
2017-07-04 09:48;-0,35;
2017-04-07 09:37;-0,34;
2017-02-27 09:32;-0,25;
2016-12-20 13:00;-0,35;
2016-10-10 09:45;-0,39;
2016-08-19 08:34;-0,30;
2016-06-24 07:03;-0,34;
2016-04-14 07:27;-0,31;
2016-02-09 08:49;-0,22;
2015-12-29 13:21;-0,28;
2015-10-05 11:31;-0,26;
2015-07-31 09:01;-0,27;
2015-06-19 09:08;-0,29;
2015-05-12 09:02;0,71;
2015-03-20 10:49;-0,34;
2015-02-10 13:11;-0,39;
2014-11-12 12:20;-0,33;
2014-09-16 07:39;-0,31;
2014-07-10 10:37;-0,36;
2014-05-19 08:44;-0,41;
2014-03-25 12:38;-0,35;
2014-01-16 09:03;-0,35;
2013-09-26 09:39;-0,37;
2013-07-10 06:34;-0,40;
2013-05-31 07:45;-0,34;
2013-04-19 06:19;-0,46;
2013-02-22 09:10;-0,40;
2012-11-08 10:31;-0,41;
2012-10-31 10:07;-0,33;
2012-10-12 07:17;-0,36;
2012-07-24 10:04;-0,32;
2012-06-13 09:43;-0,34;
2012-05-09 07:11;-0,41;
2012-03-28 09:48;-0,40;
2012-01-20 09:27;-0,36;
2011-12-16 09:41;-0,35;
2011-11-15 10:03;-0,44;
2011-08-15 07:38;-0,27;
2011-05-13 07:09;-0,40;
2011-03-18 09:18;-0,31;
2011-01-28 09:01;-0,37;
2010-12-13 11:36;-0,44;
2010-10-27 06:29;-0,27;
2010-09-28 09:16;-0,25;
2010-06-30 10:52;-0,41;
2010-05-26 08:39;-0,31;
2010-03-30 07:28;-0,25;
2010-01-20 10:55;-0,37;
2009-10-14 09:26;-0,41;
2009-08-31 07:55;-0,36;
2009-06-03 08:49;-0,38;
2009-04-27 08:03;-0,30;
2009-03-04 09:06;-0,24;
2009-02-10 09:36;-0,26;
2008-11-18 12:00;-0,29;
2008-11-06 12:00;-0,39;
2008-09-19 12:00;-0,44;
2008-07-09 12:00;-0,39;
2008-04-21 12:00;-0,33;
2008-03-06 12:00;-0,33;
2008-02-05 12:00;-0,20;
2007-11-29 12:00;-0,37;
2007-10-04 12:00;-0,37;
2007-08-01 12:00;-0,28;
2007-06-19 12:00;-0,30;
2007-04-17 12:00;-0,31;
2007-03-09 12:00;-0,12;
2007-01-24 12:00;-0,25;
2006-12-20 12:00;-0,33;
2006-11-08 12:00;-0,37;
2006-10-02 12:00;-0,30;
2006-08-03 12:00;-0,41;
2006-06-30 12:00;-0,37;
2006-04-24 12:00;-0,36;
2006-03-01 12:00;-0,34;
2006-01-23 12:00;-0,39;
2005-12-15 12:00;-0,39;
2005-11-10 12:00;-0,33;
2005-09-15 12:00;-0,39;
2005-07-06 12:00;-0,29;
2005-05-18 12:00;-0,33;
2005-04-01 12:00;-0,44;
2005-02-01 12:00;-0,37;
2004-12-01 12:00;-0,27;
2004-10-19 12:00;-0,27;
2004-09-16 12:00;-0,29;
2004-07-06 12:00;-0,28;
2004-05-12 12:00;-0,32;
2004-03-18 12:00;-0,35;
2004-02-02 12:00;-0,39;
2003-11-24 12:00;-0,31;
2003-10-20 12:00;-0,35;
2003-09-03 12:00;-0,37;
2003-07-03 12:00;-0,37;
2003-04-24 12:00;-0,49;
2003-03-11 12:00;-0,36;
2003-02-04 12:00;-0,24;
2002-11-25 12:00;-0,31;
2002-10-03 12:00;-0,44;
2002-07-29 12:00;-0,39;
2002-05-30 12:00;-0,41;
2002-03-14 12:00;-0,22;
2002-01-31 12:00;-0,33;
2001-11-30 12:00;-0,38;
2001-09-27 12:00;-0,22;
2001-08-07 12:00;-0,29;
2001-06-25 12:00;-0,58;
2001-03-27 12:00;-0,67;
2001-02-05 12:00;-0,61;
2000-11-27 12:00;-0,57;
2000-09-27 12:00;-0,67;
2000-07-26 12:00;-0,61;
2000-04-04 00:00;-0,83;
