D06533 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06533;
Adres;Bloedstraat hk Oudezijds Achterburgwal;
Status;Actief;
Straathoogte;0,53;m + NAP
Bovenkant buis;0,59;m + NAP
Top filter;-1,85;m + NAP
Bodem filter;-2,85;m + NAP
Diameter filter;51;mm
x-coördinaat;121736;
y-coördinaat;487351;
;;
;;
datum;meting NAP;
2022-02-02 10:42;-0,33;
2021-12-09 09:54;-0,19;
2021-09-29 08:07;-0,39;
2021-07-26 07:13;-0,34;
2021-05-19 09:28;-0,35;
2021-03-26 07:52;-0,38;
2021-01-22 08:33;-0,33;
2020-11-17 08:05;-0,32;
2020-09-29 10:38;-0,39;
2020-07-09 09:09;-0,30;
2020-05-06 10:31;-0,42;
2020-04-07 11:25;-0,49;
2020-02-10 08:45;-0,27;
2019-11-29 10:02;-0,31;
2019-09-20 10:38;-0,35;
2019-08-07 06:02;-0,32;
2019-06-11 07:37;-0,27;
2019-03-27 10:30;-0,32;
2019-01-30 08:54;-0,35;
2018-12-07 11:09;-0,33;
2018-10-11 12:17;-0,37;
2018-07-23 11:31;-0,42;
2018-05-29 12:28;-0,38;
2018-03-26 08:04;-0,41;
2018-02-01 10:16;-0,35;
2017-11-21 13:38;-0,33;
2017-10-03 10:30;-0,35;
2017-08-18 07:53;-0,36;
2017-07-05 09:10;-0,36;
2017-04-19 07:36;-0,41;
2017-02-28 09:34;-0,35;
2016-12-20 11:21;-0,38;
2016-10-05 09:59;-0,38;
2016-08-18 06:43;-0,38;
2016-06-15 08:03;-0,37;
2016-04-19 06:27;-0,40;
2016-02-05 13:23;-0,38;
2015-12-10 12:37;-0,37;
2015-09-21 08:30;-0,34;
2015-07-30 06:39;-0,35;
2015-06-17 09:01;-0,43;
2015-05-22 07:07;-0,42;
2015-03-26 08:14;-0,41;
2015-02-06 09:29;-0,40;
2014-11-11 10:39;-0,34;
2014-09-11 08:27;-0,37;
2014-07-04 07:12;-0,37;
2014-05-20 10:55;-0,35;
2014-03-25 09:19;-0,32;
2014-01-06 11:21;-0,29;
2013-10-04 09:58;-0,26;
2013-07-11 08:03;-0,15;
2013-05-23 08:19;-0,04;
2013-04-04 07:51;0,05;
2012-07-17 08:35;0,57;
2012-06-14 08:24;0,55;
2012-05-08 06:24;0,56;
2011-12-01 09:40;-0,71;
2011-10-31 11:51;-0,62;
2011-08-17 10:39;-0,38;
2011-06-22 06:46;-0,36;
2011-04-18 06:16;-0,42;
2011-03-17 09:33;-0,37;
2011-02-04 11:25;-0,38;
2010-12-10 09:58;-0,44;
2010-10-26 06:53;-0,43;
2010-09-29 07:26;-0,59;
2010-08-30 08:49;-0,33;
2010-06-29 09:03;-0,41;
2010-03-29 07:23;-0,39;
2010-01-18 11:14;-0,44;
2009-10-09 09:32;-0,42;
2009-08-31 10:25;-0,42;
2009-05-29 08:44;-0,39;
2009-04-27 07:18;-0,44;
2009-03-02 09:57;-0,37;
2009-02-05 13:42;-0,35;
2008-11-04 12:00;-0,43;
2008-09-25 12:00;-0,47;
2008-08-12 12:00;-0,38;
2008-05-06 12:00;-0,46;
2008-03-11 12:00;-0,25;
2008-01-31 12:00;-0,52;
2007-11-26 12:00;-0,61;
2007-10-08 12:00;-0,39;
2007-07-27 12:00;-0,38;
2007-06-27 12:00;-0,37;
2007-04-17 12:00;-0,31;
2007-03-07 12:00;-0,45;
2006-11-09 12:00;-0,43;
2006-10-05 12:00;-0,48;
2006-08-14 12:00;-0,35;
2006-07-03 12:00;-0,42;
2006-04-20 12:00;-0,39;
2006-03-01 12:00;-0,45;
2006-01-27 12:00;-0,46;
2005-12-15 12:00;-0,44;
2005-11-09 12:00;-0,42;
2005-09-08 12:00;-0,44;
2005-07-05 12:00;-0,36;
2005-05-12 12:00;-0,42;
2005-03-30 12:00;-0,39;
2005-02-01 12:00;-0,41;
2004-11-30 12:00;-0,37;
2004-10-12 12:00;-0,40;
2004-09-15 12:00;-0,42;
2004-07-08 12:00;-0,39;
2004-05-10 12:00;-0,44;
2004-03-17 12:00;-0,43;
