E06562 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06562;
Adres;Nieuwe Spiegelstraat 5;
Status;Actief;
Straathoogte;1,12;m + NAP
Bovenkant buis;1,00;m + NAP
Top filter;-1,39;m + NAP
Bodem filter;-2,39;m + NAP
Diameter filter;51;mm
x-coördinaat;121130;
y-coördinaat;486437;
;;
;;
datum;meting NAP;
2022-02-04 10:33;-0,46;
2021-12-29 12:10;-0,47;
2021-10-04 11:59;-0,35;
2021-03-25 11:41;-0,49;
2021-01-27 09:47;-0,43;
2020-11-18 08:43;-0,51;
2020-10-02 07:42;-0,31;
2020-05-08 08:16;-0,64;
2020-03-30 10:57;-0,57;
2020-02-14 09:46;-0,51;
2019-12-02 10:31;-0,71;
2019-09-19 08:34;-0,48;
2019-08-07 11:03;-0,46;
2019-06-14 09:11;-0,36;
2019-03-28 11:07;-0,35;
2019-02-01 10:52;-0,32;
2018-12-17 13:51;-0,34;
2018-10-23 11:05;-0,40;
2018-07-25 08:36;-0,54;
2018-05-31 10:26;-0,40;
2018-04-06 08:07;-0,38;
2018-02-02 12:10;-0,30;
2017-10-05 08:45;-0,23;
2017-08-15 07:20;-0,34;
2017-07-06 09:09;-0,31;
2017-04-06 08:50;-0,45;
2017-02-15 10:52;-0,45;
2017-01-05 10:23;-0,45;
2016-10-11 09:38;-0,37;
2016-10-03 06:18;-0,30;
2016-10-03 00:00;-0,30;
2016-08-17 12:00;-0,30;
2016-08-16 12:00;-0,30;
2016-06-22 12:59;-0,20;
2016-04-18 08:27;-0,35;
2016-02-10 10:56;-0,20;
2015-12-08 11:37;-0,18;
2015-09-01 08:22;-0,18;
2015-07-02 09:58;-0,40;
2015-05-13 09:25;-0,32;
2015-03-17 11:19;-0,33;
2015-02-11 10:51;-0,30;
2014-11-13 11:14;-0,39;
2014-09-16 11:55;-0,35;
2014-07-15 10:13;-0,28;
2014-05-22 09:11;-0,31;
2014-03-21 12:36;-0,31;
2014-01-07 12:46;-0,31;
2013-11-07 12:51;-0,13;
2013-09-24 09:41;-0,26;
2013-07-16 07:11;-0,39;
2013-05-08 08:23;-0,41;
2013-03-25 09:36;-0,39;
2013-02-21 12:51;-0,34;
2012-12-27 10:07;-0,04;
2012-10-10 08:20;-0,27;
