D06341 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06341;
Adres;Geldersekade 73;
Status;Actief;
Straathoogte;1,42;m + NAP
Bovenkant buis;1,28;m + NAP
Top filter;-2,16;m + NAP
Bodem filter;-3,16;m + NAP
Diameter filter;51;mm
x-coördinaat;121953;
y-coördinaat;487527;
;;
;;
datum;meting NAP;
2022-02-03 08:23;-0,40;
2021-12-10 08:26;-0,29;
2021-10-01 09:40;-0,46;
2021-10-01 08:40;-0,46;
2021-07-26 10:11;-0,49;
2021-05-21 10:18;-0,39;
2021-01-20 10:14;-0,37;
2020-11-17 10:55;-0,42;
2020-09-30 07:41;-0,51;
2020-07-10 08:08;-0,44;
2020-05-07 10:29;-0,60;
2020-04-09 10:39;-0,57;
2020-02-19 09:03;-0,41;
2019-11-26 10:12;-0,40;
2019-09-23 09:45;-0,47;
2019-08-09 08:45;-0,44;
2019-01-30 10:14;-0,38;
2018-12-14 10:04;-0,45;
2018-10-05 13:01;-0,39;
2018-07-18 07:37;-0,47;
2018-05-28 10:26;-0,43;
2018-04-04 08:49;-0,39;
2018-01-31 10:27;-0,38;
2017-10-05 10:18;-0,35;
2017-08-14 09:49;-0,47;
2017-07-04 10:19;-0,46;
2017-04-07 09:47;-0,47;
2017-02-27 10:40;-0,43;
2016-12-20 13:09;-0,53;
2016-10-10 09:36;-0,56;
2016-08-19 08:53;-0,52;
2016-06-24 07:17;-0,42;
2016-04-14 11:14;-0,48;
2016-02-09 08:59;-0,47;
2015-12-29 11:57;-0,45;
2015-10-05 12:26;-0,27;
2015-07-31 09:16;-0,48;
2015-06-19 09:55;-0,51;
2015-05-12 12:15;-0,49;
2015-03-20 11:22;-0,46;
2015-02-10 13:56;-0,43;
2014-11-12 09:44;-0,43;
2014-07-10 10:56;-0,48;
2014-05-19 08:58;-0,39;
2014-03-25 12:50;-0,42;
2014-01-16 08:30;-0,36;
2013-11-21 11:43;-0,39;
2013-09-26 09:43;-0,43;
2013-07-10 06:19;-0,46;
2013-05-31 07:49;-0,39;
2013-04-19 07:16;-0,47;
2013-02-22 09:26;-0,48;
2012-11-08 10:50;-0,40;
2012-10-31 10:35;-0,36;
2012-10-12 07:53;-0,38;
2012-07-24 09:13;-0,34;
2012-06-13 10:51;-0,47;
2012-05-09 07:20;-0,44;
2012-03-28 11:35;-0,47;
2012-01-20 09:42;-0,45;
2011-12-16 09:50;-0,30;
2011-11-15 10:28;-0,48;
2011-08-15 07:59;-0,41;
2011-06-24 10:10;-0,46;
2011-05-13 07:25;-0,46;
2011-03-18 11:00;-0,47;
2011-01-28 11:39;-0,47;
2010-12-13 12:02;-0,52;
2010-10-27 06:57;-0,46;
2010-09-28 11:04;-0,44;
2010-06-30 11:08;-0,59;
2010-05-26 08:59;-0,52;
2010-03-30 09:36;-0,34;
2010-01-20 11:11;-0,44;
2009-10-14 09:53;-0,55;
2009-08-31 09:30;-0,57;
2009-06-03 10:18;-0,50;
2009-04-27 08:17;-0,46;
2009-03-04 09:25;-0,48;
2009-02-10 10:23;-0,48;
2008-11-18 12:00;-0,31;
2008-11-06 12:00;-0,44;
2008-09-19 12:00;-0,42;
2008-08-08 12:00;-0,38;
2008-07-09 12:00;-0,49;
2008-04-21 12:00;-0,38;
2008-03-06 12:00;-0,39;
2007-11-29 12:00;-0,38;
2007-10-04 12:00;-0,50;
