E06308 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06308;
Adres;Hortusplantsoen 2;
Status;Actief;
Straathoogte;0,97;m + NAP
Bovenkant buis;1,59;m + NAP
Top filter;-2,69;m + NAP
Bodem filter;-3,69;m + NAP
Diameter filter;51;mm
x-coördinaat;122225;
y-coördinaat;486617;
;;
;;
datum;meting NAP;
2022-02-03 12:10;-0,41;
2021-12-10 10:00;-0,33;
2021-10-05 13:22;-0,43;
2021-07-29 11:39;-0,47;
2021-05-27 12:33;-0,35;
2021-04-01 07:11;-0,43;
2020-10-05 09:32;-0,51;
2020-08-20 11:50;-0,46;
2020-06-17 09:42;-0,44;
2020-03-19 11:42;-0,37;
2020-02-04 13:25;-0,37;
2019-11-29 10:21;-0,06;
2019-09-25 08:55;-0,50;
2019-08-16 10:06;-0,51;
2019-06-19 06:23;-0,40;
2019-04-01 10:16;-0,40;
2019-01-31 10:42;-0,31;
2018-12-04 08:27;-0,54;
2018-10-11 10:23;-0,52;
2018-07-19 07:37;-0,55;
2018-06-04 09:52;-0,36;
2018-04-05 11:09;-0,31;
2018-02-05 10:16;-0,34;
2017-11-23 09:18;-0,28;
2017-10-06 07:05;-0,38;
2017-08-16 10:07;-0,47;
2017-07-07 09:30;-0,46;
2017-04-14 08:28;-0,44;
2017-02-16 10:37;-0,43;
2016-12-23 07:00;-0,47;
2016-10-14 07:43;-0,50;
2016-10-03 16:11;-0,47;
2016-06-17 06:56;-0,45;
2016-04-20 10:22;-0,41;
2016-02-11 08:56;-0,31;
2015-09-24 11:30;-0,36;
2015-07-28 09:30;-0,48;
2015-06-23 10:11;-0,50;
2015-05-15 10:31;-0,47;
2015-02-05 08:15;-0,32;
2014-11-14 10:22;-0,49;
2014-09-23 09:17;-0,52;
2014-07-10 08:37;-0,50;
2014-05-23 11:43;-0,49;
2014-03-28 08:51;-0,44;
2014-01-08 11:02;-0,36;
2013-11-22 12:48;-0,43;
2013-07-23 09:53;-0,53;
2013-03-27 08:42;-0,40;
2013-02-20 13:45;-0,41;
2012-11-12 09:45;-0,40;
2012-10-10 09:30;-0,43;
2012-07-25 07:02;-0,43;
2012-06-15 10:59;-0,48;
2012-05-08 08:54;-0,46;
2012-04-10 11:39;-0,42;
2012-01-26 11:52;-0,34;
2011-12-05 10:28;-0,44;
2011-10-11 09:53;-0,45;
2011-08-04 08:28;-0,42;
2011-06-22 07:02;-0,46;
2011-05-17 05:32;-0,46;
2011-03-21 10:21;-0,42;
2011-02-02 09:33;-0,43;
2010-07-06 05:46;-0,55;
2010-06-02 07:49;-0,55;
2010-02-24 09:57;-0,30;
2009-10-16 09:14;-0,53;
2009-09-03 07:37;-0,53;
2009-06-03 00:00;-0,51;
2009-03-13 10:12;-0,43;
2009-02-11 12:25;-0,39;
2008-11-05 12:00;-0,39;
2008-09-17 12:00;-0,48;
2008-08-15 12:00;-0,49;
2008-07-22 12:00;-0,48;
2008-05-06 12:00;-0,41;
2008-01-28 12:00;0,09;
2007-11-26 12:00;-0,54;
2007-10-11 12:00;-0,56;
2007-07-30 12:00;-0,50;
2007-06-09 12:00;-0,36;
2007-05-04 12:00;-0,42;
2007-04-27 12:00;-0,44;
2007-03-05 12:00;-0,26;
2007-01-19 12:00;-0,21;
2006-12-18 12:00;-0,37;
2006-11-10 12:00;-0,44;
2006-10-05 12:00;-0,49;
2006-08-16 12:00;-0,40;
