D06282 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06282;
1992-11-04 12:00;-0,83;
1992-11-03 12:00;-0,23;
1992-09-22 12:00;-0,28;
1992-07-20 12:00;-0,31;
1992-05-19 12:00;-0,30;
1992-03-18 12:00;-0,28;
1992-01-31 12:00;-0,38;
1991-10-29 12:00;-0,27;
1991-08-14 12:00;-0,32;
1991-06-03 12:00;-0,20;
1991-01-21 12:00;-0,31;
1990-10-03 12:00;-0,33;
1990-04-19 12:00;-0,27;
1990-01-23 12:00;-0,16;
1989-11-06 12:00;-0,17;
1989-06-26 12:00;-0,27;
1989-05-09 12:00;-0,19;
1989-01-26 12:00;-0,24;
1988-11-21 12:00;-0,22;
1988-08-31 12:00;-0,18;
1988-06-22 12:00;-0,25;
1988-02-02 12:00;-0,13;
1987-11-24 12:00;-0,13;
1987-09-09 12:00;-0,16;
1987-06-23 12:00;-0,10;
1987-04-21 12:00;-0,11;
1987-02-17 12:00;-0,13;
1986-09-15 12:00;-0,16;
1985-11-20 12:00;-0,43;
1985-06-26 12:00;-0,12;
1985-04-19 12:00;-0,13;
1985-02-22 12:00;-0,28;
1984-11-05 12:00;-0,19;
1984-08-22 12:00;-0,18;
1984-06-05 12:00;-0,03;
1984-03-12 12:00;-0,11;
1984-01-09 12:00;-0,09;
1983-11-11 12:00;-0,16;
1983-09-06 12:00;-0,09;
1983-07-04 12:00;-0,13;
1983-05-02 12:00;0,08;
1983-02-25 12:00;-0,10;
1983-01-10 12:00;-0,02;
1982-09-07 12:00;-0,03;
1982-07-27 12:00;0,00;
1981-11-20 12:00;0,11;
1981-09-09 12:00;-0,08;
1981-06-22 12:00;-0,01;
1981-03-23 12:00;0,04;
1980-06-05 12:00;-0,18;
1980-05-30 00:00;-0,13;
