D06360 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06360;
Adres;Oudeschans G l o -school;
Status;Actief;
Straathoogte;1,66;m + NAP
Bovenkant buis;1,50;m + NAP
Top filter;-1,05;m + NAP
Bodem filter;-2,05;m + NAP
Diameter filter;51;mm
x-coördinaat;122076;
y-coördinaat;487082;
;;
;;
datum;meting NAP;
2022-02-03 09:27;-0,21;
2021-12-10 10:39;-0,14;
2021-10-01 08:47;-0,36;
2021-10-01 07:47;-0,36;
2021-07-26 11:07;-0,32;
2021-03-24 11:53;-0,26;
2021-01-20 09:57;-0,17;
2020-11-17 10:31;-0,23;
2020-09-30 09:50;-0,33;
2020-07-10 09:53;-0,28;
2020-05-07 07:45;-0,37;
2020-04-09 08:34;-0,32;
2020-02-19 12:27;-0,26;
2019-11-26 12:08;-0,21;
2019-09-23 11:23;-0,36;
2019-08-08 10:37;-0,38;
2019-06-04 11:44;-0,33;
2019-03-20 11:05;-0,24;
2019-01-30 12:26;-0,12;
2018-12-14 11:21;-0,23;
2018-10-05 10:57;-0,22;
2018-07-18 07:56;-0,33;
2018-05-28 09:55;-0,22;
2018-04-04 09:34;-0,15;
2018-01-31 10:02;-0,08;
2017-11-22 10:24;-0,13;
2017-10-09 08:49;-0,13;
2017-08-14 07:16;-0,22;
2017-07-04 09:37;-0,25;
2017-04-07 10:41;-0,18;
2017-02-27 12:29;-0,11;
2016-12-20 13:14;-0,20;
2016-10-10 09:08;-0,29;
2016-08-19 10:24;-0,22;
2016-06-24 08:11;-0,11;
2016-04-14 07:52;-0,18;
2016-02-09 09:31;-0,11;
2015-12-29 13:09;-0,15;
2015-10-05 13:09;-0,16;
2015-07-31 08:49;-0,22;
2015-06-19 10:20;-0,24;
2015-05-12 10:20;-0,22;
2015-03-20 11:42;-0,20;
2015-02-10 13:35;-0,16;
2014-11-12 11:03;-0,36;
2014-07-10 10:00;-0,32;
2014-05-20 08:12;-0,26;
2014-03-25 14:37;-0,28;
2014-01-16 09:27;-0,19;
2013-11-21 11:56;-0,22;
2013-09-26 09:14;-0,29;
2013-07-10 07:08;-0,25;
