D06281 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06281;
Adres;Spuistraat 44;
Status;Actief;
Straathoogte;0,52;m + NAP
Bovenkant buis;0,42;m + NAP
Top filter;-2,13;m + NAP
Bodem filter;-3,13;m + NAP
Diameter filter;51;mm
x-coördinaat;121317;
y-coördinaat;487719;
;;
;;
datum;meting NAP;
2022-02-01 08:24;-0,59;
2021-12-08 12:30;-0,44;
2021-09-27 09:49;-0,69;
2021-07-22 11:59;-0,61;
2021-05-18 09:01;-0,54;
2021-03-26 10:31;-0,62;
2021-01-21 10:53;-0,50;
2020-11-11 10:07;-0,58;
2020-09-18 09:12;-0,59;
2020-07-14 10:17;-0,54;
2020-05-08 11:09;-0,70;
2020-03-18 09:04;-0,70;
2020-02-06 11:27;-0,64;
2019-11-21 10:48;-0,61;
2019-09-23 09:11;-0,66;
2019-08-06 08:40;-0,58;
2019-06-07 06:56;-0,48;
2019-03-21 12:57;-0,51;
2019-01-29 12:59;-0,48;
2018-12-05 11:54;-0,54;
2018-10-04 11:30;-0,48;
2018-07-17 08:35;-0,60;
2018-05-25 09:19;-0,56;
2018-04-03 11:28;-0,53;
2018-01-24 12:19;-0,51;
2017-11-17 10:40;-0,58;
2017-09-29 10:09;-0,52;
2017-08-18 11:04;-0,51;
2017-07-03 08:28;-0,55;
2017-03-23 07:44;-0,52;
2017-02-14 10:11;-0,58;
2016-12-20 11:06;-0,52;
2016-08-17 10:22;-0,54;
2016-04-18 10:12;-0,58;
2016-02-05 11:02;-0,61;
2015-12-09 13:47;-0,54;
2015-09-17 11:11;-0,51;
2015-07-28 09:36;-0,54;
2015-06-22 09:30;-0,63;
2015-05-21 06:10;-0,67;
2015-03-19 11:20;-0,67;
2015-02-05 13:36;-0,63;
2014-11-07 12:09;-0,62;
2014-09-12 05:55;-0,64;
2014-08-27 10:00;-0,52;
2014-07-04 09:09;-0,61;
2014-05-21 13:38;-0,57;
2014-03-19 10:53;-0,59;
2014-01-10 13:52;-0,51;
2013-11-19 09:59;-0,52;
2013-09-19 07:42;-0,49;
2013-07-12 05:41;-0,57;
2013-04-16 10:50;-0,61;
2013-03-07 09:58;-0,68;
2012-11-28 10:49;-0,67;
2012-09-27 10:02;-0,52;
2012-07-23 08:44;-0,51;
2012-06-13 09:53;-0,57;
2012-05-07 08:15;-0,64;
2012-03-27 12:40;-0,64;
2012-02-17 09:07;-0,61;
2011-11-30 13:07;-0,64;
2011-09-23 05:51;-0,53;
2011-07-28 07:45;-0,50;
2011-06-20 08:19;-0,51;
2011-05-11 07:43;-0,64;
2011-03-14 09:36;-0,61;
2011-01-27 12:53;-0,59;
2010-12-09 09:08;-0,61;
2010-09-27 07:20;-0,56;
2010-07-13 06:50;-0,54;
2010-05-21 08:28;-0,65;
2010-03-26 09:48;-0,55;
2010-01-19 12:48;-0,59;
2009-10-12 08:12;-0,60;
2009-08-27 09:57;-0,61;
2009-05-28 10:09;-0,54;
2009-04-16 09:34;-0,54;
2009-03-04 09:27;-0,47;
2009-01-23 11:08;-0,45;
2008-11-03 12:00;-0,46;
2008-09-17 12:00;-0,54;
2008-08-21 12:00;-0,50;
2008-07-08 12:00;-0,55;
2008-04-23 12:00;-0,56;
2008-03-04 12:00;-0,57;
2008-01-22 12:00;-0,45;
2007-11-30 12:00;-0,55;
2007-10-05 12:00;-0,49;
2007-07-18 12:00;-0,43;
2007-06-08 12:00;-0,59;
2007-04-16 12:00;-0,54;
2007-03-08 12:00;-0,45;
2007-01-23 12:00;-0,46;
2006-12-28 12:00;-0,49;
2006-11-07 12:00;-0,48;
2006-10-04 12:00;-0,39;
2006-09-22 12:00;-0,33;
2006-08-09 12:00;-0,32;
2006-06-28 12:00;-0,45;
2006-04-19 12:00;-0,43;
2006-02-27 12:00;-0,47;
2006-01-25 12:00;-0,51;
2005-12-14 12:00;-0,43;
2005-11-08 12:00;-0,45;
2005-09-07 12:00;-0,34;
2005-07-04 12:00;-0,29;
2005-05-09 12:00;-0,45;
2005-03-31 12:00;-0,51;
2005-01-31 12:00;-0,47;
2004-11-29 12:00;-0,44;
2004-10-14 12:00;-0,43;
2004-09-14 12:00;-0,44;
2004-07-06 12:00;-0,56;
2004-05-10 12:00;-1,18;
2004-03-16 12:00;-0,92;
2004-02-05 12:00;-0,59;
2003-12-01 12:00;-0,27;
2003-09-01 12:00;-0,37;
2003-04-28 12:00;-0,42;
2003-03-11 12:00;-0,43;
2003-02-13 12:00;-0,48;
2002-11-27 12:00;-0,45;
2002-10-01 12:00;-0,44;
2002-08-12 12:00;-0,42;
2002-05-28 12:00;-0,44;
2002-03-15 12:00;-0,42;
2002-01-29 12:00;-0,45;
2001-11-28 12:00;-0,44;
