D06607 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06607;
Adres;Kloveniersburgwal 23;
Status;Actief;
Straathoogte;0,84;m + NAP
Bovenkant buis;0,77;m + NAP
Top filter;-1,66;m + NAP
Bodem filter;-2,66;m + NAP
Diameter filter;51;mm
x-coördinaat;121798;
y-coördinaat;487193;
;;
;;
datum;meting NAP;
2022-02-03 11:57;-0,42;
2021-12-10 09:26;-0,36;
2021-10-01 09:31;-0,47;
2021-10-01 08:31;-0,47;
2021-05-21 09:55;-0,44;
2021-03-24 11:11;-0,45;
2021-01-20 10:46;-0,36;
2020-11-17 11:36;-0,48;
2020-09-30 10:13;-0,30;
2020-07-10 08:24;-0,35;
2020-05-07 10:39;-0,61;
2020-04-09 10:05;-0,50;
2020-02-19 14:18;-0,44;
2019-11-26 13:20;-0,50;
2019-09-23 09:18;-0,46;
2019-08-09 07:55;-0,46;
2019-06-05 10:20;-0,45;
2019-03-20 12:45;-0,45;
2019-01-30 10:53;-0,45;
2018-12-14 11:16;-0,39;
2018-10-05 09:26;-0,40;
2018-07-18 08:37;-0,47;
2018-05-28 10:37;-0,48;
2018-04-04 10:06;-0,40;
2018-01-31 10:38;-0,39;
2017-11-22 11:26;-0,37;
2017-10-09 09:42;-0,37;
2017-08-14 10:42;-0,45;
2017-07-04 10:22;-0,45;
2017-04-07 09:15;-0,47;
2017-02-27 10:28;-0,38;
2016-12-20 14:36;-0,33;
2016-10-10 09:41;-0,45;
2016-08-18 09:52;-0,43;
2016-06-24 06:46;-0,31;
2016-04-14 07:14;-0,43;
2016-02-09 10:16;-0,39;
2015-12-29 11:33;-0,45;
2015-10-05 11:09;-0,44;
2015-07-31 08:25;-0,39;
2015-05-12 09:12;-0,46;
2015-03-20 10:40;-0,48;
2015-02-10 12:57;-0,44;
2014-11-12 11:24;-0,54;
2014-09-16 07:21;-0,47;
2014-07-11 07:57;-0,34;
2014-05-19 10:03;-0,46;
2014-03-25 12:21;-0,64;
2014-01-16 08:17;-0,57;
2013-11-21 11:23;-0,60;
2013-09-26 08:18;-0,42;
2013-07-10 08:04;-0,55;
2013-04-19 06:09;-0,49;
2013-02-21 13:09;-0,48;
2012-11-08 10:59;-0,42;
2012-10-31 10:55;-0,40;
2012-10-11 09:10;-0,42;
2012-07-24 10:13;-0,44;
2012-06-13 09:51;-0,49;
2012-05-09 06:48;-0,48;
2012-03-28 09:37;-0,56;
2012-01-20 08:58;-0,45;
2011-12-16 09:31;-0,35;
2011-11-15 09:43;-0,53;
2011-08-15 07:16;-0,43;
2011-06-24 07:24;-0,43;
2011-05-11 08:46;-0,51;
2011-03-18 09:40;-0,52;
2011-01-28 11:15;-0,56;
2010-12-13 11:00;-0,54;
2010-10-27 05:59;-0,37;
2010-09-28 10:03;-0,41;
2010-06-30 10:00;-0,58;
2010-05-26 08:21;-0,49;
2010-03-30 07:47;-0,43;
2010-01-20 10:43;-0,43;
2009-10-14 08:00;-0,49;
2009-08-31 08:20;-0,47;
2009-06-03 09:59;-0,50;
2009-04-27 07:45;-0,48;
2009-03-04 08:30;-0,43;
2009-02-10 09:17;-0,39;
2008-11-06 12:00;-0,60;
2008-09-19 12:00;-0,46;
2008-08-08 12:00;-0,35;
2008-07-09 12:00;-0,45;
2008-04-21 12:00;-0,49;
2008-03-06 12:00;-0,52;
2008-02-05 12:00;-0,43;
2007-11-29 12:00;-0,52;
2007-10-04 12:00;-0,49;
2007-08-01 12:00;-0,42;
2007-06-19 12:00;-0,41;
2007-04-17 12:00;-0,53;
2007-03-08 12:00;-0,36;
2007-01-24 12:00;-0,43;
2006-12-20 12:00;-0,50;
2006-11-08 12:00;-0,49;
2006-10-03 12:00;-0,44;
2006-08-03 12:00;-0,52;
2006-06-30 12:00;-0,56;
2006-04-24 12:00;-0,52;
2006-03-01 12:00;-0,49;
2006-01-23 12:00;-0,61;
2005-12-15 12:00;-0,55;
2005-11-10 12:00;-0,55;
2005-09-15 12:00;-0,55;
2005-07-06 12:00;-0,42;
2005-05-18 12:00;-0,56;
2005-04-01 12:00;-0,59;
2005-02-01 12:00;-0,56;
2004-12-01 12:00;-0,53;
2004-10-19 12:00;-0,51;
2004-09-16 12:00;-0,57;
