E06533 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06533;
Adres;Vijzel/regulierdwarsstraat 39;
Status;Actief;
Straathoogte;1,08;m + NAP
Bovenkant buis;0,94;m + NAP
Top filter;-1,48;m + NAP
Bodem filter;-2,48;m + NAP
Diameter filter;51;mm
x-coördinaat;121355;
y-coördinaat;486571;
;;
;;
datum;meting NAP;
2022-02-04 10:14;-0,34;
2021-12-29 11:38;-0,34;
2021-10-04 11:06;-0,21;
2021-05-26 09:10;-0,21;
2021-03-25 11:13;-0,43;
2021-01-27 09:30;-0,25;
2020-11-18 09:19;-0,36;
2020-05-07 11:12;-0,49;
2019-12-02 11:58;-0,45;
2019-09-19 08:11;-0,38;
2019-08-07 10:27;-0,38;
2019-06-14 07:30;-0,30;
2019-03-28 10:43;-0,21;
2019-02-01 10:12;-0,19;
2018-12-17 10:42;-0,25;
2018-10-23 11:40;-0,31;
2018-07-24 10:13;-0,38;
2018-05-31 10:01;-0,28;
2018-04-06 08:47;-0,22;
2018-02-02 10:51;-0,17;
2017-10-05 07:07;-0,17;
2017-08-15 06:46;-0,22;
2017-07-06 08:31;-0,21;
2017-04-06 08:19;-0,27;
2017-02-15 10:20;-0,30;
2017-01-05 07:45;-0,34;
2016-10-11 10:43;-0,32;
2016-10-03 06:58;-0,14;
2016-10-03 00:00;-0,14;
2016-08-17 12:00;-0,14;
2016-08-16 12:00;-0,14;
2016-06-22 10:04;-0,06;
2016-04-18 10:27;-0,23;
2016-02-10 10:09;-0,03;
2015-12-08 09:35;-0,09;
2015-09-02 07:52;-0,06;
2015-07-02 09:30;-0,28;
2015-05-13 09:57;-0,24;
2015-03-17 10:47;-0,31;
2015-02-11 10:27;-0,17;
2014-11-13 10:30;-0,29;
2014-09-16 12:04;-0,17;
2014-07-15 09:37;-0,18;
2014-05-22 08:25;-0,17;
2014-03-21 11:11;-0,24;
2014-01-07 11:56;-0,13;
2013-11-07 12:17;0,04;
2013-09-24 09:05;-0,14;
2012-03-29 08:21;-0,38;
2012-02-15 10:35;-0,39;
2011-12-20 11:04;-0,24;
2011-11-16 10:04;-0,37;
2011-10-02 08:58;-0,29;
2011-09-19 12:59;-0,28;
2011-08-30 07:31;-0,22;
2011-06-03 05:46;-0,43;
2011-03-23 10:17;-0,41;
2010-09-23 08:42;-0,20;
2010-07-01 08:09;-0,34;
2010-05-27 08:49;-0,30;
2010-03-31 09:40;-0,30;
2010-01-19 12:31;-0,38;
2009-10-15 11:30;-0,43;
2009-06-05 06:26;-0,37;
2009-04-17 08:25;-0,36;
2009-03-10 08:12;-0,39;
2009-02-11 10:01;-0,39;
2008-09-18 12:00;-0,36;
2008-08-05 12:00;-0,26;
2008-07-16 12:00;-0,30;
2008-04-21 12:00;-0,31;
2008-03-05 12:00;-0,41;
2007-11-27 12:00;-0,25;
2007-08-24 12:00;-0,31;
2007-06-20 12:00;-0,37;
2007-04-20 12:00;-0,43;
2007-03-06 12:00;-0,17;
2007-01-22 12:00;-0,19;
2006-12-12 12:00;-0,24;
2006-11-09 12:00;-0,30;
2006-10-17 12:00;-0,16;
2006-10-04 12:00;-0,08;
2006-08-02 12:00;-0,30;
2006-06-26 12:00;-0,30;
2006-04-25 12:00;-0,31;
2006-03-07 12:00;-0,29;
2006-01-24 12:00;-0,33;
2005-12-15 12:00;-0,22;
2005-11-10 12:00;-0,30;
2005-09-16 12:00;-0,22;
2005-05-20 12:00;-0,27;
2005-04-06 12:00;-0,17;
2005-02-02 12:00;-0,23;
2004-12-02 12:00;-0,23;
2004-11-02 12:00;-0,25;
2004-09-20 12:00;-0,21;
2004-07-07 12:00;-0,15;
2004-05-13 12:00;-0,29;
2004-03-22 12:00;-0,22;
2003-10-28 12:00;-0,16;
2003-07-23 12:00;-0,30;
2003-03-12 12:00;-0,29;
2003-02-05 12:00;-0,04;
2002-12-06 12:00;-0,35;
2002-09-30 12:00;-0,35;
2002-08-01 12:00;-0,25;
2002-03-19 12:00;-0,18;
2002-02-04 12:00;-0,24;
2001-11-26 12:00;-0,26;
2001-10-01 12:00;-0,11;
2001-08-09 12:00;-0,17;
2001-06-05 12:00;-0,19;
2001-04-09 12:00;-0,28;
2001-02-06 12:00;-0,02;
2000-12-07 12:00;-0,18;
2000-10-03 12:00;-0,26;
2000-07-24 12:00;-0,19;
2000-06-28 12:00;-0,28;
2000-06-19 12:00;-0,27;
2000-03-29 12:00;-0,28;
2000-02-07 12:00;-0,19;
1999-11-23 12:00;-0,13;
1999-09-28 12:00;-0,26;
1999-09-07 12:00;-0,34;
1999-07-06 12:00;-0,24;
1999-04-27 12:00;-0,26;
1999-03-01 12:00;-0,15;
1998-12-01 12:00;-0,33;
1998-10-01 12:00;-0,23;
1998-09-15 12:00;-0,03;
1998-07-20 12:00;-0,20;
1998-05-06 12:00;-0,24;
1998-02-05 12:00;-0,31;
1997-12-10 12:00;-0,26;
1997-11-26 12:00;-0,26;
1997-09-08 12:00;-0,33;
1997-07-07 12:00;-0,33;
1997-05-12 12:00;-0,42;
1997-03-04 12:00;-0,33;
1997-01-30 12:00;-0,48;
1996-11-07 12:00;-0,23;
1996-09-11 12:00;-0,31;
1996-07-18 12:00;-0,47;
1996-05-20 12:00;-0,45;
1996-02-21 12:00;-0,39;
1996-01-09 12:00;-0,25;
1995-12-19 12:00;-0,26;
1995-10-30 12:00;-0,21;
1995-08-25 12:00;-0,11;
1995-06-09 12:00;-0,15;
1995-04-10 12:00;-0,21;
1995-01-31 12:00;-0,13;
1994-12-13 12:00;-0,30;
1994-11-03 12:00;-0,15;
1994-08-24 12:00;-0,24;
1994-06-07 12:00;-0,27;
1994-04-05 12:00;-0,14;
1994-01-31 12:00;-0,31;
1994-01-03 12:00;-0,23;
1993-11-08 12:00;-0,42;
1993-08-24 12:00;-0,19;
1993-06-09 12:00;-0,21;
1993-04-05 12:00;-0,29;
1993-01-25 12:00;-0,35;
1992-11-03 12:00;-0,35;
1992-09-22 12:00;-0,41;
1992-07-20 12:00;0,07;
1992-05-18 12:00;0,09;
1992-03-17 12:00;0,05;
1992-01-30 12:00;0,02;
1991-10-28 12:00;0,06;
1991-08-14 12:00;-0,01;
1991-01-18 00:00;-0,08;
