D06357 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06357;
Adres;Oudeschans 28;
Status;Actief;
Straathoogte;1,71;m + NAP
Bovenkant buis;1,67;m + NAP
Top filter;-0,96;m + NAP
Bodem filter;-1,96;m + NAP
Diameter filter;51;mm
x-coördinaat;122103;
y-coördinaat;487180;
;;
;;
datum;meting NAP;
2022-02-03 07:57;-0,31;
2021-12-10 08:14;-0,30;
2021-10-01 08:49;-0,41;
2021-10-01 07:49;-0,41;
2021-07-26 10:24;-0,42;
2021-05-20 10:14;-0,34;
2021-03-24 10:43;-0,35;
2021-01-20 10:02;-0,16;
2020-11-17 10:35;-0,27;
2020-09-30 07:25;-0,36;
2020-07-10 09:51;-0,37;
2020-05-07 07:45;-0,51;
2020-04-09 10:16;-0,49;
2020-02-19 08:37;-0,39;
2019-11-26 10:21;-0,43;
2019-09-23 08:07;-0,39;
2019-08-09 06:41;-0,41;
2019-06-05 07:30;-0,38;
2019-03-20 09:20;-0,39;
2019-01-30 09:51;-0,32;
2018-12-14 12:05;-0,33;
2018-10-05 10:00;-0,32;
2018-07-18 07:53;-0,33;
2018-05-28 10:08;-0,37;
2018-04-04 09:05;-0,31;
2018-01-31 10:16;-0,35;
2017-11-22 10:29;-0,32;
2017-10-09 10:02;-0,33;
2017-08-14 11:54;-0,37;
2017-07-04 09:52;-0,37;
2017-04-07 09:44;-0,38;
2017-02-27 09:17;-0,36;
2016-12-20 12:57;-0,25;
2016-10-10 09:17;-0,37;
2016-08-19 08:44;-0,35;
2016-06-24 07:07;-0,21;
2016-04-14 08:12;-0,21;
2016-02-09 08:44;-0,32;
2015-12-29 11:40;-0,35;
2015-10-05 11:37;-0,34;
2015-07-31 08:54;-0,34;
2015-06-19 09:43;-0,41;
2015-05-12 10:37;-0,35;
2015-03-20 10:56;-0,34;
2015-02-10 13:06;-0,30;
2014-11-12 12:09;-0,36;
2014-09-16 07:44;-0,35;
2014-07-10 10:41;-0,28;
2014-05-19 08:33;-0,34;
2014-03-25 12:44;-0,35;
2014-01-16 08:51;-0,32;
2013-11-21 11:33;-0,33;
2013-09-26 10:21;-0,33;
2013-07-10 06:31;-0,35;
2013-05-31 07:19;-0,24;
2013-04-19 07:08;-0,31;
2013-02-22 09:14;-0,33;
2012-11-08 10:02;-0,28;
2012-10-31 09:59;-0,28;
2012-10-12 07:35;-0,34;
2012-07-24 09:17;-0,24;
2012-06-13 10:41;-0,31;
2012-05-09 07:15;-0,29;
2012-03-28 11:46;-0,28;
2012-01-20 10:03;-0,30;
2011-12-16 09:45;-0,20;
2011-11-15 10:17;-0,30;
2011-08-15 08:26;-0,29;
2011-06-24 08:59;-0,28;
2011-05-13 07:17;-0,25;
2011-03-18 11:22;-0,29;
2011-01-28 09:08;-0,31;
2010-12-13 11:45;-0,33;
2010-10-27 06:40;-0,27;
2010-09-28 11:25;-0,29;
2010-06-30 10:43;-0,35;
2010-05-26 08:48;-0,31;
2010-03-30 07:35;-0,29;
2010-01-20 11:04;-0,26;
2009-10-14 09:43;-0,34;
2009-08-31 07:47;-0,37;
2009-06-03 08:44;-0,31;
2009-04-27 08:10;-0,34;
2009-03-04 09:20;-0,31;
2009-02-10 10:08;-0,33;
2008-11-06 12:00;-0,24;
2008-09-19 12:00;-0,32;
2008-08-08 12:00;-0,25;
2008-07-09 12:00;-0,37;
2008-04-21 12:00;-0,34;
2008-03-06 12:00;-0,34;
2008-02-05 12:00;-0,30;
2007-11-29 12:00;-0,34;
2007-10-04 12:00;-0,35;
2007-08-01 12:00;-0,29;
2007-06-19 12:00;-0,29;
2007-04-17 12:00;-0,31;
2007-03-09 12:00;-0,21;
2007-01-24 12:00;-0,23;
2006-12-20 12:00;-0,29;
2006-11-08 12:00;-0,28;
2006-10-02 12:00;-0,27;
2006-08-03 12:00;-0,32;
2006-06-30 12:00;-0,35;
2006-04-24 12:00;-0,28;
2006-03-01 12:00;-0,28;
2006-01-23 12:00;-0,31;
2005-12-16 12:00;-0,30;
2005-11-10 12:00;-0,35;
2005-09-15 12:00;-0,37;
2005-07-06 12:00;-0,27;
2005-05-18 12:00;-0,37;
2005-02-01 12:00;-0,35;
2004-12-01 12:00;-0,36;
2004-10-19 12:00;-0,38;
2004-09-16 12:00;-0,42;
2004-07-06 12:00;-0,37;
2004-03-18 12:00;-0,38;
2004-02-03 12:00;-0,22;
2003-11-24 12:00;-0,39;
2003-10-20 12:00;-0,42;
2003-09-02 12:00;-0,36;
2003-07-03 12:00;-0,37;
2003-04-24 12:00;-0,42;
2003-03-11 12:00;-0,36;
2003-02-04 12:00;-0,33;
2002-11-25 12:00;-0,34;
2002-10-02 12:00;-0,42;
2002-07-29 12:00;-0,41;
2002-05-30 12:00;-0,43;
2002-03-14 12:00;-0,36;
2002-01-31 12:00;-0,31;
2001-11-30 12:00;-0,31;
2001-09-27 12:00;-0,36;
2001-08-07 12:00;-0,39;
2001-05-29 12:00;-0,40;
2001-03-27 12:00;-0,36;
2001-02-05 12:00;-0,23;
2000-11-28 12:00;-0,32;
2000-09-27 12:00;-0,33;
2000-07-26 12:00;-0,37;
2000-05-30 12:00;-0,34;
