E06331 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06331;
Adres;Keizersgracht 582;
Status;Actief;
Straathoogte;0,99;m + NAP
Bovenkant buis;0,93;m + NAP
Top filter;-1,97;m + NAP
Bodem filter;-2,97;m + NAP
Diameter filter;51;mm
x-coördinaat;121055;
y-coördinaat;486386;
;;
;;
datum;meting NAP;
2022-02-04 10:35;-0,65;
2021-12-29 11:56;-0,71;
2021-10-04 13:34;-0,57;
2021-07-27 09:28;-0,70;
2021-05-26 10:04;-0,65;
2021-03-25 11:33;-0,58;
2021-01-27 09:09;-0,56;
2020-11-18 08:52;-0,62;
2020-10-02 07:31;-0,66;
2020-07-28 11:59;-0,67;
2020-05-08 08:00;-0,78;
2020-03-30 10:48;-0,78;
2020-02-14 09:40;-0,64;
2019-12-02 10:52;-0,63;
2019-09-19 08:29;-0,72;
2019-08-07 10:50;-0,75;
2019-06-14 09:09;-0,65;
2019-03-28 11:05;-0,65;
2019-02-01 10:49;-0,59;
2018-10-23 11:10;-0,72;
2018-05-31 10:21;-0,70;
2018-04-06 08:09;-0,56;
2018-02-02 11:14;-0,93;
2017-10-05 08:35;-0,61;
2017-08-15 07:43;-0,65;
2017-07-06 09:02;-0,63;
2017-04-06 08:42;-0,70;
2017-02-15 10:46;-0,69;
2017-01-05 10:25;-0,68;
2016-10-11 09:33;-0,68;
2016-10-03 06:11;-0,71;
2016-10-03 00:00;-0,71;
2016-08-17 12:00;-0,71;
2016-08-16 12:00;-0,71;
2016-06-22 09:33;-0,64;
2016-04-18 08:30;-0,64;
2016-02-10 10:54;-0,62;
2015-12-08 10:00;-0,58;
2015-09-01 08:20;-0,59;
2015-07-02 09:54;-0,72;
2015-05-13 09:28;-0,67;
2015-03-17 11:26;-0,69;
2015-02-11 10:49;-0,68;
2014-11-13 11:25;-0,68;
2014-09-16 11:36;-0,64;
2014-07-15 09:56;-0,65;
2014-05-22 08:54;-0,60;
2014-03-21 12:14;-0,68;
2014-01-07 13:00;-0,63;
2013-11-07 14:38;-0,52;
2013-09-24 09:29;-0,66;
2013-07-16 07:13;-0,68;
2013-05-08 08:08;-0,69;
2013-03-25 09:44;-0,70;
2013-02-21 13:01;-0,70;
2012-12-27 10:13;-0,63;
2012-10-10 08:27;-0,66;
2012-09-27 06:41;-0,67;
2012-07-24 07:33;-0,63;
2012-05-11 09:37;-0,67;
2012-03-29 08:46;-0,69;
2012-02-15 10:58;-0,66;
2011-12-20 12:19;-0,53;
2011-11-15 11:52;-0,68;
2011-10-03 00:00;-0,70;
2011-09-20 06:59;-0,61;
2011-08-30 06:37;-0,56;
2011-06-03 06:16;-0,65;
2011-03-23 11:00;-0,68;
2011-02-07 08:50;-0,67;
2010-10-28 09:13;-0,64;
2010-09-23 08:00;-0,62;
2010-07-01 12:29;-0,72;
2010-05-27 11:11;-0,69;
2010-03-31 11:52;-0,65;
2010-01-20 07:54;-0,63;
2009-10-15 10:43;-0,67;
2009-06-04 11:55;-0,70;
2009-04-17 10:00;-0,66;
2009-03-09 10:59;-0,70;
2009-02-11 10:32;-0,62;
2008-11-06 12:00;-0,65;
2008-09-18 12:00;-0,69;
2008-08-05 12:00;-0,65;
2008-07-16 12:00;-0,65;
2008-03-05 12:00;-0,66;
2007-11-27 12:00;-0,67;
2007-10-10 12:00;-0,66;
2007-08-24 12:00;-0,69;
2007-06-20 12:00;-0,65;
2007-04-20 12:00;-0,76;
2007-03-06 12:00;-0,56;
2007-01-22 12:00;-0,60;
2006-12-12 12:00;-0,60;
2006-11-09 12:00;-0,66;
2006-10-17 12:00;-0,66;
2006-10-04 12:00;-0,61;
2006-08-02 12:00;-0,58;
2006-06-26 12:00;-0,59;
2006-04-25 12:00;-0,61;
2006-03-08 12:00;-0,57;
2006-01-24 12:00;-0,65;
2005-12-15 12:00;-0,64;
2005-11-10 12:00;-0,65;
2005-09-16 12:00;-0,58;
2005-03-29 12:00;-0,63;
2005-02-02 12:00;-0,62;
2004-12-02 12:00;-0,62;
2004-11-02 12:00;-0,61;
2004-09-21 12:00;-0,71;
2004-07-07 12:00;-0,64;
2004-05-13 12:00;-0,64;
2004-03-22 12:00;-0,65;
2004-02-04 12:00;-0,56;
2003-11-25 12:00;-0,59;
2003-10-21 12:00;-0,67;
2003-09-04 12:00;-0,61;
2003-07-23 12:00;-0,70;
2003-04-28 12:00;-0,86;
2003-03-12 12:00;-0,63;
2003-02-06 12:00;-0,59;
2002-12-06 12:00;-0,61;
2002-09-30 12:00;-0,65;
2002-08-01 12:00;-0,65;
2002-03-19 12:00;-0,59;
2002-02-04 12:00;-0,60;
2001-11-26 12:00;-0,58;
2001-10-01 12:00;-0,46;
2001-08-09 12:00;-0,66;
2001-06-05 12:00;-0,65;
2001-04-09 12:00;-0,62;
2001-02-07 12:00;-0,52;
2000-12-07 12:00;-0,60;
2000-10-03 12:00;-0,61;
2000-07-24 12:00;-0,61;
2000-06-19 12:00;-0,65;
2000-03-29 12:00;-0,61;
2000-02-07 12:00;-0,61;
1999-11-23 12:00;-0,60;
1999-09-07 12:00;-0,62;
1999-07-06 12:00;-0,63;
1999-04-27 12:00;-0,64;
1999-03-01 12:00;-0,59;
1998-12-15 12:00;-0,56;
1998-09-16 12:00;-0,42;
1998-07-20 12:00;-0,62;
1998-05-06 12:00;-0,60;
1998-02-06 12:00;-0,65;
1997-12-10 12:00;-0,55;
1997-11-26 12:00;-0,64;
1997-09-08 12:00;-0,59;
1997-07-07 12:00;-0,61;
1997-05-12 12:00;-0,64;
1997-03-04 12:00;-0,64;
1997-01-30 12:00;-0,65;
1996-11-07 12:00;-0,56;
1996-09-10 12:00;-0,62;
1996-07-17 12:00;-0,68;
1996-05-20 12:00;-0,66;
1996-02-05 12:00;-0,69;
1996-01-08 12:00;-0,64;
1995-12-18 12:00;-0,60;
1995-10-30 12:00;-0,61;
1995-08-24 12:00;-0,62;
1995-06-09 12:00;-0,62;
1995-04-10 12:00;-0,58;
1995-03-07 12:00;-0,50;
1995-01-31 12:00;-0,52;
1994-12-13 12:00;-0,59;
1994-11-03 12:00;-0,46;
1994-08-24 12:00;-0,59;
1994-06-06 12:00;-0,61;
1994-04-05 12:00;-0,51;
1994-01-31 12:00;-0,56;
1994-01-03 12:00;-0,52;
1993-11-08 12:00;-0,61;
1993-08-24 12:00;-0,67;
1993-06-09 12:00;-0,61;
1993-04-05 12:00;-0,65;
1993-01-25 12:00;-0,56;
1992-11-02 12:00;-0,56;
1992-09-21 12:00;-0,61;
1992-07-20 12:00;-0,60;
1992-05-18 12:00;-0,58;
1992-03-17 12:00;-0,58;
1992-01-30 12:00;-0,62;
1991-10-28 12:00;-0,60;
1991-08-14 12:00;-0,60;
1991-06-03 12:00;-0,57;
1991-04-02 12:00;-0,59;
1991-01-21 12:00;-0,59;
1990-12-07 12:00;-0,52;
1990-10-05 12:00;-0,58;
1990-06-18 12:00;-0,59;
1990-04-12 12:00;-0,56;
1990-01-26 12:00;-0,53;
1989-11-09 12:00;-0,53;
1989-08-30 12:00;-0,58;
1989-08-14 12:00;-0,56;
1989-06-21 12:00;-0,59;
1989-04-19 12:00;-0,53;
1989-02-01 12:00;-0,58;
1988-11-22 12:00;-0,57;
1988-09-06 12:00;-0,55;
1988-06-24 12:00;-0,59;
1988-04-15 12:00;-0,58;
1988-02-02 12:00;-0,49;
1987-11-25 12:00;-0,48;
1987-09-09 12:00;-0,53;
1987-06-26 12:00;-0,57;
1987-04-14 12:00;-0,59;
1987-02-16 12:00;-0,58;
1986-11-25 12:00;-0,57;
1986-09-18 12:00;-0,59;
1986-06-26 12:00;-0,64;
1986-04-23 12:00;-0,60;
1986-03-06 12:00;-0,59;
1985-11-27 12:00;-0,62;
1985-09-10 12:00;-0,55;
1985-06-28 12:00;-0,51;
1985-04-22 12:00;-0,61;
1985-02-26 12:00;-0,64;
1984-11-08 12:00;-0,63;
1984-08-27 12:00;-0,62;
1984-06-08 12:00;-0,56;
1984-03-21 12:00;-0,64;
1984-01-12 12:00;-0,48;
1983-11-16 12:00;-0,60;
1983-09-06 12:00;-0,57;
1983-07-08 12:00;-0,60;
1983-05-10 12:00;-0,54;
1983-03-01 12:00;-0,57;
1983-01-25 12:00;-0,55;
1982-11-04 12:00;-0,61;
1982-09-09 12:00;-0,55;
1982-07-26 12:00;-0,57;
1982-06-04 12:00;-0,46;
1982-03-31 12:00;-0,43;
1982-03-30 12:00;-0,42;
1982-03-26 12:00;-0,48;
1982-03-23 12:00;-0,45;
1982-03-19 12:00;-0,39;
1982-03-16 12:00;-0,37;
1982-02-09 12:00;-0,45;
1982-02-05 12:00;-0,49;
1982-02-02 12:00;-0,42;
1982-01-29 12:00;-0,40;
1982-01-26 12:00;-0,38;
1982-01-22 12:00;-0,72;
1982-01-19 12:00;-0,38;
1982-01-15 12:00;-0,40;
1982-01-12 12:00;-0,42;
1982-01-08 12:00;-0,45;
1982-01-05 12:00;-0,36;
1981-12-18 12:00;-0,45;
1981-12-15 12:00;-0,48;
1981-12-10 12:00;-0,38;
1981-12-08 12:00;-0,24;
1981-12-04 12:00;-0,29;
1981-12-01 12:00;-0,32;
1981-11-27 12:00;-0,24;
1981-11-26 12:00;-0,43;
1981-11-25 12:00;-0,39;
1981-11-23 12:00;-0,38;
1981-11-17 12:00;-0,40;
1981-11-13 12:00;-0,40;
1981-11-10 12:00;-0,47;
1981-11-06 12:00;-0,44;
1981-11-03 12:00;-0,39;
1981-10-30 12:00;-0,35;
1981-10-27 00:00;-0,27;
