E06306 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06306;
Adres;Thorbeckeplein t/o 15;
Status;Actief;
Straathoogte;1,43;m + NAP
Bovenkant buis;1,36;m + NAP
Top filter;-1,18;m + NAP
Bodem filter;-2,18;m + NAP
Diameter filter;51;mm
x-coördinaat;121540;
y-coördinaat;486471;
;;
;;
datum;meting NAP;
2022-02-04 10:23;-0,62;
2021-12-29 11:35;-0,63;
2021-10-04 10:59;-0,68;
2021-07-27 09:06;-0,70;
2021-05-26 08:58;-0,56;
2021-03-25 11:10;-0,62;
2021-01-27 09:23;-0,54;
2020-11-18 08:02;-0,59;
2020-10-01 10:09;-0,61;
2020-07-28 09:52;-0,67;
2020-05-07 11:03;-0,77;
2020-03-30 13:36;-0,71;
2020-02-13 12:55;-0,54;
2019-12-02 12:21;-0,58;
2019-09-19 07:55;-0,70;
2019-08-07 10:23;-0,71;
2019-06-14 07:36;-0,59;
2019-03-28 10:30;-0,64;
2019-02-01 08:21;-0,65;
2018-12-17 10:34;-0,68;
2018-10-23 11:54;-0,80;
2018-07-24 10:05;-0,88;
2018-05-31 10:46;-0,96;
2018-04-06 08:43;-0,57;
2018-02-02 09:33;-0,62;
2017-10-05 07:10;-0,67;
2017-08-15 06:52;-0,75;
2017-07-06 08:26;-0,76;
2017-04-06 07:54;-0,68;
2017-02-15 10:04;-0,70;
2017-01-05 07:41;-0,81;
2016-10-11 10:52;-0,83;
2016-10-03 08:07;-0,75;
2016-10-03 00:00;-0,75;
2016-08-17 12:00;-0,75;
2016-08-16 12:00;-0,75;
2016-06-22 10:22;-0,75;
2016-04-21 09:23;-0,69;
2016-02-10 09:53;-0,60;
2015-12-08 09:28;-0,58;
2015-09-02 07:43;-0,71;
2015-07-02 09:24;-0,84;
2015-05-13 10:08;-0,75;
2015-03-17 10:43;-0,76;
2015-02-11 10:17;-0,75;
2014-11-13 10:36;-0,76;
2014-09-16 09:42;-0,73;
2014-07-15 09:30;-0,73;
2014-05-22 08:14;-0,66;
2014-03-21 09:57;-0,65;
2014-01-07 11:52;-0,63;
2013-11-07 11:11;-0,55;
2013-09-24 08:54;-0,75;
2013-07-16 09:09;-0,80;
2013-05-08 08:37;-0,68;
2013-03-25 08:47;-0,67;
2013-02-21 10:28;-0,61;
2012-12-24 11:32;-0,53;
2012-10-10 07:33;-0,64;
2012-09-26 11:37;-0,68;
2012-03-29 08:19;-0,67;
2012-02-15 09:50;-0,96;
2011-12-20 10:15;-1,43;
2011-10-02 06:56;-0,72;
2011-09-19 12:01;-0,64;
2011-08-30 07:26;-0,56;
2011-06-03 05:49;-0,72;
2011-03-22 16:56;-0,67;
2011-02-07 09:20;-0,69;
2010-10-28 06:35;-0,63;
2010-07-01 08:24;-0,75;
2010-05-27 08:45;-0,66;
2010-03-31 09:19;-0,61;
2010-01-19 11:05;-0,69;
2009-10-15 11:11;-0,73;
2009-06-04 12:23;-0,68;
2009-04-17 06:39;-0,57;
2009-03-10 08:43;-0,60;
2009-03-06 10:00;-0,57;
2009-02-11 08:53;-0,63;
2008-11-06 12:00;-0,58;
2008-09-18 12:00;-0,72;
2008-08-04 12:00;-0,67;
2008-07-16 12:00;-0,65;
2008-04-21 12:00;-0,78;
2008-03-05 12:00;-0,84;
2007-11-27 12:00;-0,82;
2007-10-10 12:00;-0,62;
2007-08-24 12:00;-0,74;
2007-06-20 12:00;-0,62;
2007-04-20 12:00;-0,56;
2007-03-06 12:00;-0,55;
2007-01-22 12:00;-0,58;
2006-12-12 12:00;-0,41;
2006-11-09 12:00;-0,56;
2006-10-17 12:00;-0,52;
2006-10-03 12:00;-0,53;
2006-08-02 12:00;-0,57;
2006-06-26 12:00;-0,54;
2006-04-25 12:00;-0,44;
2006-03-07 12:00;-0,46;
2006-01-24 12:00;-0,42;
2005-12-15 12:00;-0,39;
2005-11-10 12:00;-0,49;
2005-09-16 12:00;-0,51;
2005-07-05 12:00;-0,42;
2005-05-19 12:00;-0,39;
2005-03-29 12:00;-0,40;
2005-02-02 12:00;-0,44;
2004-12-02 12:00;-0,52;
