D06424 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D06424;
Adres;Oudezijds Achterburgwal 155;
Status;Actief;
Straathoogte;1,25;m + NAP
Bovenkant buis;1,21;m + NAP
Top filter;-1,28;m + NAP
Bodem filter;-2,28;m + NAP
Diameter filter;51;mm
x-coördinaat;121603;
y-coördinaat;487152;
;;
;;
datum;meting NAP;
2022-02-02 10:36;-0,46;
2021-12-09 11:58;-0,41;
2021-09-29 07:59;-0,51;
2021-07-26 07:08;-0,48;
2021-05-19 09:16;-0,49;
2021-03-26 10:55;-0,49;
2021-01-22 09:01;-0,41;
2020-11-17 07:58;-0,54;
2020-09-29 09:40;-0,43;
2020-07-09 09:14;-0,42;
2020-05-06 10:18;-0,53;
2020-04-07 11:00;-0,55;
2019-11-29 09:52;-0,46;
2019-09-20 08:11;-0,45;
2019-08-07 07:08;-0,44;
2019-06-11 09:04;-0,45;
2019-03-27 10:17;-0,45;
2019-01-30 09:06;-0,38;
2018-12-07 10:26;-0,44;
2018-10-11 12:25;-0,37;
2018-07-23 09:22;-0,44;
2018-05-30 09:50;-0,41;
2018-03-26 08:13;-0,42;
2018-02-01 10:25;-0,41;
2017-11-21 10:42;-0,40;
2017-10-04 09:39;-0,41;
2017-08-18 07:26;-0,43;
2017-07-05 08:36;-0,42;
2017-04-19 08:22;-0,48;
2017-02-28 12:43;-0,29;
2016-12-20 11:17;-0,38;
2016-10-05 09:50;-0,45;
2016-08-18 08:15;-0,41;
2016-06-15 07:58;-0,42;
2016-04-19 10:08;-0,41;
2016-02-15 11:44;-0,40;
2015-12-10 12:08;-0,40;
2015-09-21 08:06;-0,38;
2015-07-30 08:52;-0,41;
2015-06-17 09:40;-0,49;
2015-05-22 07:00;-0,47;
2015-03-25 11:33;-0,45;
2015-02-06 10:59;-0,40;
2014-11-11 10:28;-0,34;
2014-09-11 08:13;-0,39;
2014-07-04 07:55;-0,44;
2014-05-21 07:55;-0,41;
2014-03-25 09:14;-0,42;
2014-01-06 11:17;-0,40;
2013-10-04 09:50;-0,44;
2013-09-27 08:18;-0,41;
2013-07-11 07:56;-0,41;
2013-05-23 08:23;-0,38;
2013-04-04 07:40;-0,51;
2013-02-21 07:51;-0,41;
2012-12-18 09:32;-0,40;
2012-07-31 09:04;-0,39;
2012-07-17 08:29;-0,31;
2012-06-14 09:00;-0,40;
2012-05-08 06:20;-0,41;
2012-03-27 09:44;-0,41;
2012-01-26 09:05;-0,38;
2011-12-01 12:12;-0,44;
2011-10-31 11:47;-0,42;
2011-08-17 10:30;-0,38;
2011-06-22 06:21;-0,37;
2011-04-18 06:15;-0,41;
2011-03-17 09:46;-0,39;
2011-02-04 11:22;-0,41;
2010-12-10 09:49;-0,44;
2010-10-26 06:47;-0,42;
2010-09-29 09:36;-0,45;
2010-08-30 08:46;-0,34;
2010-06-29 08:58;-0,45;
2010-03-29 07:37;-0,40;
2010-01-18 11:10;-0,41;
