D061721 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D061721;
Adres;Prins Hendrikkade hk Buiten Bantammerstraat;
Status;Actief;
Straathoogte;2,43;m + NAP
Bovenkant buis;2,35;m + NAP
Top filter;-0,15;m + NAP
Bodem filter;-1,15;m + NAP
Diameter filter;52;mm
x-coördinaat;122143;
y-coördinaat;487491;
;;
;;
datum;meting NAP;
2022-02-03 08:31;-0,11;
2021-12-10 09:32;-0,19;
2021-10-01 09:52;-0,60;
2021-10-01 08:52;-0,60;
2021-07-26 10:43;-0,25;
