E06309 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06309;
Adres;Weesperstraat 5-59;
Status;Actief;
Straathoogte;2,12;m + NAP
Bovenkant buis;2,09;m + NAP
Top filter;-0,12;m + NAP
Bodem filter;-1,12;m + NAP
Diameter filter;51;mm
x-coördinaat;122182;
y-coördinaat;486536;
;;
;;
datum;meting NAP;
2022-02-03 12:08;-0,32;
2021-12-10 09:58;-0,22;
2021-10-05 11:55;-0,24;
2021-07-30 09:32;-0,31;
2021-05-27 11:58;-0,29;
2021-04-01 07:04;-0,28;
2021-01-22 10:35;-0,16;
2020-11-16 11:56;-0,26;
2020-10-05 09:35;-0,23;
2020-08-20 11:40;-0,29;
2020-06-17 09:35;-0,37;
2020-03-19 11:34;-0,28;
2020-02-04 13:21;-0,29;
2019-11-29 10:13;-0,31;
2019-09-25 08:57;-0,44;
2019-08-16 10:11;-0,41;
2019-06-19 06:21;-0,28;
2019-04-01 10:20;-0,34;
2019-01-31 10:37;-0,31;
2018-12-04 08:29;-0,40;
2018-10-11 10:21;-0,40;
2018-07-19 07:26;-0,47;
2018-06-04 09:44;-0,37;
2018-04-05 10:55;-0,30;
2018-02-05 10:00;-0,25;
2017-11-23 09:10;-0,17;
2017-10-06 07:16;-0,28;
2017-08-16 10:03;-0,41;
2017-07-07 09:21;-0,36;
2017-04-14 08:10;-0,36;
2017-02-16 10:34;-0,38;
2016-12-23 07:02;-0,39;
2016-10-14 07:38;-0,47;
2016-10-03 16:06;-0,52;
2016-06-17 06:53;-0,36;
2016-04-20 10:12;-0,33;
2016-02-11 08:59;-0,21;
2015-09-24 11:28;-0,22;
2015-07-28 09:26;-0,35;
2015-06-23 10:19;-0,47;
2015-05-15 10:29;-0,35;
2015-02-05 08:10;-0,52;
2014-11-14 10:10;-0,42;
2014-09-23 09:20;-0,41;
2014-07-10 08:28;-0,44;
2014-05-23 11:26;-0,36;
2014-03-28 08:47;-0,32;
2014-01-08 10:59;-0,27;
2013-11-22 12:43;-0,27;
2013-07-23 09:46;-0,41;
2013-03-27 08:27;-0,33;
2013-02-19 13:04;-0,27;
2012-11-12 09:43;-0,28;
2012-10-10 09:21;-0,30;
2012-07-25 06:59;-0,17;
2012-06-15 10:55;-0,35;
2012-05-08 08:51;-0,33;
2012-04-10 07:27;-0,33;
2012-01-26 11:49;-0,24;
2011-12-05 10:22;-0,36;
2011-08-04 08:23;-0,44;
2011-06-22 06:56;-0,37;
2011-05-17 05:11;-0,35;
2011-03-21 10:23;-0,30;
2011-02-02 09:21;-0,25;
2010-10-28 12:55;-0,20;
2010-09-30 08:59;-0,16;
