E06516 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06516;
2009-04-17 07:35;-0,35;
2009-03-10 08:48;-0,37;
2009-02-11 08:39;-0,30;
2008-11-06 12:00;-0,36;
2008-09-18 12:00;-0,41;
2008-08-04 12:00;-0,33;
2008-07-16 12:00;-0,33;
2008-04-21 12:00;-0,38;
2008-03-05 12:00;-0,41;
2007-11-27 12:00;-0,38;
2007-10-09 12:00;-0,34;
2007-08-24 12:00;-0,38;
2007-06-20 12:00;-0,23;
2007-04-20 12:00;-0,35;
2007-03-06 12:00;-0,25;
2007-01-22 12:00;-0,32;
2006-12-12 12:00;-0,26;
2006-11-09 12:00;-0,39;
2006-10-17 12:00;-0,31;
2006-10-03 12:00;-0,37;
2006-08-02 12:00;-0,34;
2006-06-26 12:00;-0,36;
2006-06-22 12:00;-0,36;
2005-12-15 12:00;-0,28;
2005-11-10 12:00;-0,34;
2005-09-16 12:00;-0,33;
2005-07-05 12:00;-0,30;
2005-05-19 12:00;-0,33;
2005-03-29 12:00;-0,30;
2005-02-02 12:00;-0,33;
2004-12-02 12:00;-0,30;
2004-11-02 12:00;-0,41;
2004-09-20 12:00;-0,41;
2004-07-07 12:00;-0,31;
2004-05-12 12:00;-0,44;
2004-03-22 12:00;-0,31;
2004-02-04 12:00;-0,19;
2003-11-25 12:00;-0,28;
2003-10-21 12:00;-0,36;
2003-09-04 12:00;-0,41;
2003-07-23 12:00;-0,44;
2003-04-28 12:00;-0,36;
2003-03-12 12:00;-0,42;
2003-02-05 12:00;-0,29;
2002-12-05 12:00;-0,27;
2002-09-30 12:00;-0,38;
2002-08-01 12:00;-0,40;
2002-03-19 12:00;-0,31;
2002-02-04 12:00;-0,35;
2001-11-26 12:00;-0,33;
2001-10-01 12:00;-0,20;
2001-08-09 12:00;-0,34;
2001-06-05 12:00;-0,41;
2001-04-09 12:00;-0,35;
2001-02-06 12:00;-0,21;
2000-12-06 12:00;-0,28;
2000-10-03 12:00;-0,38;
2000-07-24 12:00;-0,34;
2000-06-19 12:00;-0,38;
2000-03-29 12:00;-0,34;
2000-02-07 12:00;-0,30;
1999-11-23 12:00;-0,31;
1999-09-07 12:00;-0,41;
1999-07-05 12:00;-0,37;
1999-04-27 12:00;-0,39;
1999-03-01 12:00;-0,28;
1998-12-01 12:00;-0,36;
1998-09-15 12:00;-0,14;
1998-07-10 12:00;-0,33;
1998-05-06 12:00;-0,31;
1998-02-05 12:00;-0,35;
1997-12-10 12:00;-0,31;
1997-09-25 12:00;-0,39;
1997-07-18 12:00;-0,33;
1997-05-22 12:00;-0,33;
1997-03-19 12:00;-0,33;
1997-02-04 12:00;-0,40;
1996-11-29 12:00;-0,20;
1996-10-04 12:00;-0,36;
1996-07-24 12:00;-0,41;
1996-05-22 12:00;-0,43;
1996-03-27 12:00;-0,43;
1996-01-12 12:00;-0,42;
1995-11-20 12:00;-0,44;
1995-06-12 12:00;-0,27;
1995-03-24 12:00;-0,36;
1995-01-16 12:00;-0,26;
1994-12-19 12:00;-0,32;
1994-11-07 12:00;-0,25;
1994-08-23 12:00;-0,34;
1994-06-09 12:00;-0,32;
1994-03-30 12:00;-0,26;
1994-01-17 12:00;-0,30;
1993-12-29 12:00;-0,26;
1993-11-11 12:00;-0,35;
1993-08-27 12:00;-0,33;
1993-06-07 12:00;-0,30;
1993-03-31 12:00;-0,38;
1993-01-21 12:00;-0,28;
1992-10-27 12:00;-0,17;
1992-08-20 12:00;-0,34;
1992-06-11 12:00;-0,30;
1992-03-30 12:00;-0,31;
1992-01-27 12:00;-0,42;
1991-11-05 12:00;-0,33;
1991-08-07 12:00;-0,35;
1991-03-28 00:00;-0,39;
