D061615 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D061615;
Adres;Valkenburgerstraat 150;
Status;Actief;
Straathoogte;1,78;m + NAP
Bovenkant buis;1,68;m + NAP
Top filter;-0,17;m + NAP
Bodem filter;-1,17;m + NAP
Diameter filter;52;mm
x-coördinaat;122238;
y-coördinaat;486952;
;;
;;
datum;meting NAP;
2022-02-03 08:53;0,39;
2021-12-10 10:25;0,46;
2021-10-01 08:25;0,26;
2021-10-01 07:25;0,26;
2021-07-26 10:58;0,37;
2021-05-21 09:05;0,48;
2021-03-24 10:11;0,44;
