E06465 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06465;
Adres;Rustenburgerstraat 360-362;
Status;Actief;
Straathoogte;0,50;m + NAP
Bovenkant buis;0,41;m + NAP
Top filter;-1,92;m + NAP
Bodem filter;-2,92;m + NAP
Diameter filter;51;mm
x-coördinaat;121312;
y-coördinaat;484977;
;;
;;
datum;meting NAP;
2022-02-03 13:11;-0,33;
2021-09-27 11:21;-0,54;
2021-07-21 11:07;-0,03;
2021-03-24 12:52;-0,11;
2021-01-14 11:47;-0,13;
2020-11-11 11:01;-0,28;
2020-09-28 12:46;-0,42;
2020-07-14 08:32;-0,44;
2020-01-21 10:21;-0,30;
2019-09-17 08:02;-0,49;
2019-03-21 12:21;-0,17;
2018-12-05 09:43;-0,43;
2018-07-17 08:47;-0,66;
2018-05-15 08:13;-0,34;
2018-01-24 10:57;-0,15;
2017-03-22 09:49;-0,29;
2017-02-02 09:51;-0,43;
2016-12-02 18:13;-0,45;
2016-04-05 11:15;-0,27;
2015-12-07 14:15;-0,18;
2015-09-10 12:40;-0,11;
2015-07-17 06:00;-0,21;
2015-06-08 09:01;-0,57;
2015-03-12 12:15;-0,29;
2015-01-28 12:20;-0,47;
2014-11-06 11:03;-0,31;
2014-09-10 10:17;-0,35;
2014-07-03 05:20;-0,66;
2014-05-07 11:40;-0,45;
2014-03-17 11:28;-0,33;
2014-01-15 12:54;-0,19;
2013-10-29 11:37;-0,15;
2013-09-17 09:15;-0,22;
2013-07-15 09:19;-0,42;
2013-04-18 08:23;-0,32;
2013-02-21 09:58;-0,18;
2012-05-21 11:37;-0,32;
2012-05-02 09:49;-0,36;
2012-01-18 11:28;-0,18;
2011-09-20 06:00;-0,20;
2011-07-06 11:22;-0,48;
2011-05-25 07:27;-0,55;
2011-01-04 12:54;-0,39;
2010-06-29 10:03;-0,63;
2010-06-08 09:43;-0,52;
2010-03-24 13:26;-0,40;
2009-12-10 14:42;-0,39;
2009-10-06 10:35;-0,61;
2009-08-26 08:16;-0,65;
2009-05-28 08:16;-0,47;
2009-04-14 09:41;-0,44;
2009-03-03 13:46;-0,39;
2009-02-09 11:34;-0,40;
2008-12-16 12:00;-0,37;
2008-10-31 12:00;-0,38;
2008-09-16 12:00;-0,50;
2008-05-22 12:00;-0,45;
2008-02-08 12:00;-0,41;
2007-12-06 12:00;-0,41;
2007-10-03 12:00;-0,36;
2007-08-20 12:00;-0,39;
2007-04-17 12:00;-0,42;
2007-02-27 12:00;-0,27;
2007-01-22 12:00;-0,27;
2006-10-30 12:00;-0,41;
2006-09-22 12:00;-0,46;
2006-08-17 12:00;-0,36;
2006-06-29 12:00;-0,54;
2006-06-09 12:00;-0,47;
2006-04-12 12:00;-0,40;
2006-02-23 12:00;-0,41;
2006-01-18 12:00;-0,40;
2005-12-13 12:00;-0,38;
2005-11-01 12:00;-0,39;
2005-09-05 12:00;-0,41;
2005-06-20 12:00;-0,28;
2005-05-03 12:00;-0,52;
2005-03-29 12:00;-0,48;
2005-01-25 12:00;-0,42;
2004-12-06 12:00;-0,43;
2004-10-19 12:00;-0,44;
2004-09-10 12:00;-0,35;
2004-07-01 12:00;-0,44;
2004-05-04 12:00;-0,39;
2004-03-17 12:00;-0,35;
2004-03-15 12:00;-0,34;
2004-03-12 12:00;-0,30;
2004-03-10 12:00;-0,32;
2004-03-08 12:00;-0,31;
2004-03-03 12:00;-0,29;
2004-03-01 12:00;-0,29;
2004-02-27 12:00;-0,22;
2004-02-25 12:00;-0,25;
2004-02-23 12:00;-0,29;
2004-02-20 12:00;-0,27;
2004-02-13 12:00;-0,23;
2004-01-29 12:00;-0,20;
2004-01-27 12:00;-0,20;
2004-01-16 12:00;-0,17;
2003-12-16 12:00;-0,29;
2003-12-09 12:00;-0,41;
2003-11-24 12:00;-0,54;
2003-10-16 12:00;-0,40;
2003-08-27 12:00;-0,50;
2003-06-24 12:00;-0,47;
2003-04-24 12:00;-0,36;
2003-03-26 12:00;-0,35;
2003-02-10 12:00;-0,08;
2002-09-18 12:00;-0,40;
2002-07-18 12:00;-0,35;
2002-05-28 12:00;-0,38;
2002-03-13 12:00;-0,31;
2002-01-22 12:00;-0,32;
2001-11-26 12:00;-0,33;
2001-09-18 12:00;-0,14;
2001-08-01 12:00;-0,51;
2001-05-22 12:00;-0,39;
2001-03-22 12:00;-0,37;
2001-01-23 12:00;-0,34;
2000-11-21 12:00;-0,23;
2000-09-21 12:00;-0,47;
2000-07-10 12:00;-0,37;
2000-05-25 12:00;-0,35;
2000-03-23 12:00;-0,34;
2000-01-28 12:00;-0,33;
1999-11-15 12:00;-0,40;
1999-09-02 12:00;-0,46;
1999-06-21 12:00;-0,43;
1999-04-21 12:00;-0,30;
1999-02-08 12:00;-0,28;
1998-11-10 12:00;-0,16;
1998-09-02 12:00;-0,33;
1998-06-25 12:00;-0,25;
1998-04-14 12:00;-0,31;
1998-01-30 12:00;-0,43;
1997-12-19 12:00;-0,39;
1997-10-16 12:00;-0,41;
1997-07-23 12:00;-0,33;
1997-05-07 12:00;-0,37;
1997-02-26 12:00;-0,31;
1996-12-17 12:00;-0,32;
1996-10-08 12:00;-0,46;
1996-08-01 12:00;-0,46;
1996-05-14 12:00;-0,37;
1996-02-28 12:00;-0,39;
1995-10-18 12:00;-0,41;
1995-08-16 12:00;-0,48;
1995-07-03 12:00;-0,39;
1995-01-11 12:00;-0,22;
1994-10-27 12:00;-0,29;
1994-08-12 12:00;-0,45;
1994-05-31 12:00;-0,35;
1994-03-11 12:00;-0,38;
1994-01-07 12:00;-0,20;
1993-10-29 12:00;-0,36;
1993-08-24 12:00;-0,39;
1993-06-24 12:00;-0,45;
1993-05-27 12:00;-0,40;
1993-03-09 12:00;-0,31;
1993-02-03 12:00;-0,32;
1992-10-27 12:00;-0,29;
1992-08-19 12:00;-0,38;
1992-06-03 12:00;-0,40;
1992-03-24 12:00;-0,39;
1992-01-22 12:00;-0,47;
1991-10-25 12:00;-0,36;
1991-08-06 12:00;-0,41;
1991-05-27 12:00;-0,43;
1990-05-31 00:00;-0,26;
