E06135 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06135;
Adres;Rustenburgerstraat 246;
Status;Actief;
Straathoogte;0,59;m + NAP
Bovenkant buis;0,50;m + NAP
Top filter;-1,98;m + NAP
Bodem filter;-2,98;m + NAP
Diameter filter;51;mm
x-coördinaat;121639;
y-coördinaat;485051;
;;
;;
datum;meting NAP;
2022-02-03 10:39;-0,96;
2021-09-27 11:47;-0,84;
2021-07-21 10:53;-0,71;
2021-05-06 07:38;-0,76;
2021-03-24 12:06;-0,52;
2021-01-14 12:08;-0,43;
2020-11-11 11:11;-0,58;
2020-07-14 08:45;-0,63;
2020-03-20 09:21;-0,55;
2020-01-21 10:14;-0,61;
2019-11-18 11:52;-0,47;
2019-09-17 07:57;-0,71;
2019-07-22 09:33;-0,67;
2019-06-03 08:46;-0,67;
2019-03-21 11:30;-0,44;
2019-01-28 11:20;-0,43;
2018-12-05 11:01;-0,67;
2018-10-03 11:21;-0,73;
2018-07-17 08:27;-0,83;
2018-05-15 08:06;-0,55;
2018-03-29 07:53;-0,54;
2018-01-24 11:03;-0,38;
2017-11-14 09:37;-0,57;
2017-09-27 08:47;-0,51;
2017-08-11 08:41;-0,66;
2017-06-23 09:00;-0,80;
2017-03-22 12:06;-0,48;
2017-02-02 10:01;-0,63;
2016-12-01 10:27;-0,63;
2016-08-11 08:55;-0,54;
2016-06-10 07:33;-0,49;
2016-04-05 10:56;-0,41;
2016-01-28 13:46;-0,55;
2015-12-07 12:22;-0,39;
2015-09-10 11:47;-0,44;
2015-07-16 09:50;-0,77;
2015-06-09 08:36;-0,62;
2015-03-12 11:06;-0,51;
2015-01-28 12:13;-0,44;
2014-11-05 10:42;-0,64;
2014-07-02 10:30;-0,67;
2014-05-08 09:38;-0,58;
2014-03-18 10:35;-0,52;
2014-01-15 11:13;-0,41;
2013-10-29 13:09;-0,39;
2013-09-17 11:05;-0,26;
2013-07-15 08:21;-0,38;
2013-04-18 08:01;-0,36;
2013-02-21 09:06;-0,37;
2012-09-25 09:38;-0,27;
2012-07-19 06:14;-0,20;
2012-05-21 10:34;-0,37;
2012-05-02 08:52;-0,43;
2012-04-02 08:44;-0,50;
2012-01-18 11:10;-0,47;
2011-11-23 10:58;-0,69;
2011-09-20 05:57;-0,49;
2011-08-16 09:44;-0,49;
2011-07-06 09:51;-0,64;
2011-05-25 09:15;-0,75;
2011-03-07 08:59;-0,57;
2011-01-04 11:26;-0,55;
2010-11-16 11:19;-0,42;
2010-10-27 10:59;-0,40;
2010-06-29 10:40;-0,66;
2010-06-08 09:34;-0,55;
2010-03-24 11:37;-0,40;
2009-12-10 13:08;-0,39;
2009-10-08 09:18;-0,73;
2009-08-26 08:07;-0,70;
2009-05-28 09:16;-0,46;
2009-04-14 08:47;-0,50;
2009-02-09 11:10;-0,46;
2008-10-31 12:00;-0,39;
2008-09-16 12:00;-0,49;
2008-05-22 12:00;-0,55;
2007-10-03 12:00;-0,51;
2007-06-01 12:00;-0,48;
2007-04-17 12:00;-0,56;
2007-02-26 12:00;-0,33;
2007-01-22 12:00;-0,33;
2006-12-07 12:00;-0,32;
2006-10-30 12:00;-0,45;
2006-09-22 12:00;-0,47;
2006-08-17 12:00;-0,42;
2006-06-29 12:00;-0,67;
2006-06-09 12:00;-0,64;
2006-04-11 12:00;-0,42;
2006-02-24 12:00;-0,49;
2006-01-19 12:00;-0,52;
2005-12-09 12:00;-0,42;
2005-11-02 12:00;-0,47;
2005-06-30 12:00;-0,62;
2005-04-29 12:00;-0,51;
2005-03-24 12:00;-0,57;
2005-01-25 12:00;-0,59;
2004-12-08 12:00;-0,59;
2004-10-20 12:00;-0,46;
2004-09-10 12:00;-0,43;
2004-06-25 12:00;-0,59;
2004-05-03 12:00;-0,55;
2004-03-17 12:00;-0,53;
2004-03-15 12:00;-0,53;
2004-03-12 12:00;-0,48;
2004-03-10 12:00;-0,49;
2004-03-09 12:00;-0,52;
2004-03-08 12:00;-0,50;
2004-03-05 12:00;-0,44;
2004-03-03 12:00;-0,46;
2004-03-01 12:00;-0,46;
2004-02-27 12:00;-0,34;
2004-02-25 12:00;-0,39;
2004-02-23 12:00;-0,43;
2004-02-20 12:00;-0,37;
2004-02-13 12:00;-0,31;
2004-02-03 12:00;-0,24;
2004-01-29 12:00;-0,32;
2004-01-16 12:00;-0,27;
2003-12-24 12:00;-0,41;
2003-12-16 12:00;-0,43;
2003-12-10 12:00;-0,57;
2003-12-09 12:00;-0,49;
2003-11-19 12:00;-0,74;
2003-10-17 12:00;-0,92;
2003-08-28 12:00;-0,62;
2003-06-24 12:00;-0,46;
2003-04-25 12:00;-0,48;
2003-03-13 12:00;-0,43;
2003-01-30 12:00;-0,27;
2002-11-11 12:00;-0,27;
2002-09-24 12:00;-0,55;
2002-05-29 12:00;-0,52;
2002-03-12 12:00;-0,51;
2002-01-23 12:00;-0,52;
2001-11-23 12:00;-0,73;
2001-08-02 12:00;-0,57;
2001-05-23 12:00;-0,44;
2001-03-26 12:00;-0,35;
2001-01-29 12:00;-0,37;
2000-12-05 12:00;-0,31;
2000-09-25 12:00;-0,53;
2000-07-13 12:00;-0,43;
2000-05-29 12:00;-0,37;
2000-03-23 12:00;-0,40;
2000-01-31 12:00;-0,43;
1999-11-16 12:00;-0,44;
1999-09-03 12:00;-0,55;
1999-06-21 12:00;-0,55;
1999-04-20 12:00;-0,44;
1999-02-10 12:00;-0,32;
1998-11-16 12:00;-0,27;
1998-09-09 12:00;-0,33;
1998-06-29 12:00;-0,29;
1998-04-21 12:00;-0,38;
1998-02-03 12:00;-0,45;
1997-12-18 12:00;-0,48;
1997-10-16 12:00;-0,38;
1997-07-23 12:00;-0,41;
1997-05-07 12:00;-0,45;
1997-02-26 12:00;-0,36;
1996-12-17 12:00;-0,38;
1996-10-08 12:00;-0,44;
1996-08-01 12:00;-0,54;
1996-05-14 12:00;-0,59;
1996-02-28 12:00;-0,48;
1995-10-18 12:00;-0,55;
1995-08-16 12:00;-0,65;
1995-06-01 12:00;-0,46;
1995-03-03 12:00;-0,31;
1995-01-11 12:00;-0,25;
1994-10-27 12:00;-0,31;
1994-08-12 12:00;-0,52;
1994-05-31 12:00;-0,36;
1994-03-11 12:00;-0,44;
1994-01-07 12:00;-0,22;
1993-10-29 12:00;-0,33;
1993-08-24 12:00;-0,36;
1993-05-27 12:00;-0,48;
1993-03-09 12:00;-0,43;
1993-02-03 12:00;-0,36;
1992-10-27 12:00;-0,24;
1992-08-19 12:00;-0,40;
1992-06-03 12:00;-0,46;
1992-03-24 12:00;-0,29;
1992-01-22 12:00;-0,48;
1991-10-25 12:00;-0,47;
1991-08-06 12:00;-0,49;
1991-05-27 12:00;-0,49;
1991-03-06 12:00;-0,34;
1991-01-08 12:00;-0,29;
1990-08-08 12:00;-0,59;
1990-05-17 12:00;-0,45;
1990-03-08 12:00;-0,28;
1990-02-02 12:00;-0,34;
1989-11-23 12:00;-0,47;
1989-09-04 12:00;-0,53;
1989-08-15 12:00;-0,45;
1989-06-30 12:00;-0,35;
1989-01-24 12:00;-0,39;
1988-11-09 12:00;-0,39;
1988-08-19 12:00;-0,42;
1988-06-02 12:00;-0,39;
1988-04-05 12:00;-0,21;
1987-11-06 12:00;-0,51;
1987-06-22 12:00;-0,30;
1987-04-10 12:00;-0,37;
1987-02-18 12:00;-0,40;
1986-12-04 12:00;-0,38;
1986-09-22 12:00;-0,42;
1986-07-07 12:00;-0,41;
1986-04-24 12:00;-0,37;
1986-03-14 12:00;-0,40;
1985-12-09 12:00;-0,32;
1985-09-11 12:00;-0,38;
1985-06-19 12:00;-0,32;
1985-04-03 12:00;-0,32;
1985-01-23 12:00;-0,37;
1984-10-22 12:00;-0,29;
1984-08-08 12:00;-0,45;
1984-05-29 12:00;-0,27;
1984-03-05 12:00;-0,30;
1984-01-09 12:00;-0,27;
1983-11-01 12:00;-0,42;
1983-09-05 12:00;-0,49;
1983-07-06 12:00;-0,44;
1983-05-13 12:00;-0,24;
1983-03-10 12:00;-0,44;
