E06544 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06544;
Adres;van Ostadestraat 328;
Status;Actief;
Straathoogte;0,52;m + NAP
Bovenkant buis;0,47;m + NAP
Top filter;-1,92;m + NAP
Bodem filter;-2,92;m + NAP
Diameter filter;51;mm
x-coördinaat;121870;
y-coördinaat;485189;
;;
;;
datum;meting NAP;
2022-02-02 11:50;-0,59;
2021-09-27 09:12;-0,96;
2021-07-21 12:21;-0,87;
2021-05-05 08:41;-0,76;
2021-03-24 11:04;-0,50;
2021-01-14 12:20;-0,45;
2020-11-11 10:35;-0,56;
2020-09-28 11:09;-0,72;
2020-07-14 09:03;-0,63;
2020-04-28 10:38;-0,70;
2020-03-20 09:24;-0,47;
2020-01-21 11:58;-0,59;
2019-11-18 11:47;-0,43;
2019-09-17 07:50;-0,83;
2019-07-22 09:38;-0,86;
2019-06-03 08:58;-0,94;
2019-03-21 09:28;-0,68;
2019-01-28 10:22;-0,28;
2018-12-05 09:14;-0,29;
2018-10-03 10:39;-0,39;
2018-07-17 08:32;-0,55;
2018-05-15 10:10;-0,32;
2018-01-24 11:20;-0,23;
2017-11-14 10:21;-0,49;
2017-09-27 08:41;-0,50;
2017-08-11 08:46;-0,75;
2017-06-22 11:33;-0,87;
2017-03-22 12:13;-0,60;
2017-02-02 10:23;-0,83;
2016-12-01 10:45;-0,75;
2016-10-05 07:32;-0,87;
2016-08-11 07:42;-0,76;
2016-06-10 07:39;-0,74;
2016-04-05 11:00;-0,54;
2016-01-28 13:37;-0,51;
2015-12-07 09:45;-0,48;
2015-09-10 11:41;-0,53;
2015-07-16 09:43;-0,93;
2015-06-08 08:43;-0,86;
2015-03-12 10:08;-0,62;
2015-01-28 10:54;-0,56;
2014-11-06 10:55;-0,73;
2014-07-02 09:02;-0,75;
2014-05-08 10:17;-0,80;
2014-03-18 10:40;-1,06;
2014-01-15 11:05;-0,51;
2013-10-29 13:05;-0,50;
2013-09-17 09:43;-0,59;
2013-07-15 08:16;-0,69;
2013-04-17 07:45;-0,69;
2013-02-21 09:01;-0,58;
2012-09-25 09:58;-0,52;
2012-07-19 06:09;-0,37;
2012-05-21 10:27;-0,63;
2012-05-02 08:48;-0,67;
2012-04-02 08:48;-0,70;
2012-01-18 11:16;-0,62;
2011-11-23 10:51;-0,79;
2011-09-20 05:52;-0,57;
2011-08-16 07:55;-0,58;
2011-07-06 09:46;-0,74;
2011-05-25 06:27;-0,84;
2011-03-07 11:09;-0,61;
2011-01-04 11:20;-0,56;
2010-10-27 11:08;-0,44;
2010-06-29 10:45;-0,65;
2010-06-08 08:37;-0,56;
2010-03-24 11:43;-0,46;
2009-12-10 13:04;-0,45;
2009-10-08 09:14;-0,52;
2009-08-26 07:41;-0,77;
2009-04-14 08:23;-0,59;
2009-03-03 12:37;-0,56;
2009-02-09 11:04;-0,59;
2008-09-16 12:00;-0,93;
2008-05-22 12:00;-0,51;
2008-02-08 12:00;-0,44;
2007-12-06 12:00;-0,44;
2007-10-03 12:00;-0,48;
2007-08-20 12:00;-0,50;
2007-06-01 12:00;-0,48;
2007-04-17 12:00;-0,56;
2007-02-26 12:00;-0,39;
2007-01-22 12:00;-0,37;
2006-12-07 12:00;-0,43;
2006-10-30 12:00;-0,51;
2006-09-22 12:00;-0,57;
2006-08-17 12:00;-0,48;
2006-06-29 12:00;-0,69;
2006-06-09 12:00;-0,63;
2006-04-11 12:00;-0,55;
2006-02-24 12:00;-0,57;
2006-01-19 12:00;-0,58;
2005-12-09 12:00;-0,46;
2005-11-02 12:00;-0,51;
2005-09-07 12:00;-0,54;
2005-06-29 12:00;-0,60;
2005-04-29 12:00;-0,43;
2005-03-23 12:00;-0,47;
2005-01-26 12:00;-0,52;
2004-12-08 12:00;-0,59;
2004-10-20 12:00;-0,49;
2004-09-10 12:00;-0,44;
2004-06-25 12:00;-0,58;
2004-05-03 12:00;-0,58;
2004-03-17 12:00;-0,55;
2004-03-15 12:00;-0,55;
2004-03-12 12:00;-0,50;
2004-03-10 12:00;-0,51;
2004-03-09 12:00;-0,53;
2004-03-08 12:00;-0,53;
2004-03-05 12:00;-0,46;
2004-03-03 12:00;-0,48;
2004-03-01 12:00;-0,48;
2004-02-27 12:00;-0,37;
2004-02-25 12:00;-0,42;
2004-02-23 12:00;-0,47;
2004-02-20 12:00;-0,42;
2004-02-13 12:00;-0,37;
2004-02-03 12:00;-0,30;
2004-01-29 12:00;-0,40;
2004-01-16 12:00;-0,35;
2003-12-24 12:00;-0,49;
2003-12-16 12:00;-0,52;
2003-12-10 12:00;-0,59;
2003-12-09 12:00;-0,59;
2003-11-19 12:00;-0,56;
2003-10-17 12:00;-0,62;
2003-08-28 12:00;-0,74;
2003-06-25 12:00;-0,63;
2003-04-25 12:00;-0,64;
2003-03-13 12:00;-0,57;
2003-01-30 12:00;-0,38;
2002-11-11 12:00;-0,34;
2002-09-24 12:00;-0,59;
2002-07-23 12:00;-0,50;
2002-05-29 12:00;-0,55;
2002-03-12 12:00;-0,43;
2002-01-23 12:00;-0,41;
2001-11-23 12:00;-0,53;
2001-09-20 12:00;-0,24;
2001-08-02 12:00;-0,63;
2001-05-23 12:00;-0,52;
2001-03-26 12:00;-0,45;
2001-01-29 12:00;-0,39;
2000-12-05 12:00;-0,35;
2000-09-25 12:00;-0,58;
2000-07-13 12:00;-0,48;
2000-05-29 12:00;-0,41;
2000-03-23 12:00;-0,43;
2000-01-31 12:00;-0,47;
1999-11-16 12:00;-0,47;
1999-09-03 12:00;-0,49;
1999-06-21 12:00;-0,46;
1999-04-20 12:00;-0,37;
1999-02-10 12:00;-0,38;
1998-11-16 12:00;-0,32;
1998-09-09 12:00;-0,32;
1998-06-29 12:00;-0,32;
1998-04-20 12:00;-0,37;
1998-02-03 12:00;-0,45;
1997-12-18 12:00;-0,57;
1997-10-16 12:00;-0,43;
1997-07-23 12:00;-0,48;
