E06696 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06696;
Adres;Sarphatipark nr 140;
Status;Actief;
Straathoogte;0,54;m + NAP
Bovenkant buis;0,48;m + NAP
Top filter;-1,36;m + NAP
Bodem filter;-2,36;m + NAP
Diameter filter;51;mm
x-coördinaat;121749;
y-coördinaat;485238;
;;
;;
datum;meting NAP;
2022-02-02 11:55;-1,19;
2021-12-10 10:52;-1,06;
2021-09-27 09:16;-1,21;
2021-07-21 12:16;-1,28;
2021-05-05 08:45;-1,11;
2021-03-24 11:13;-1,01;
2021-01-14 12:17;-0,94;
2020-11-11 10:32;-1,14;
2020-09-28 10:59;-1,21;
2020-07-14 09:09;-1,30;
2020-04-28 10:41;-1,19;
2020-03-20 08:25;-0,97;
2020-01-21 11:54;-1,09;
2019-11-18 11:31;-1,00;
2019-09-17 07:46;-1,44;
2019-07-22 09:44;-1,38;
2019-03-20 13:29;-1,08;
2019-01-28 11:14;-1,09;
2018-12-05 09:33;-1,20;
2018-10-03 08:23;-1,30;
2018-07-17 08:35;-1,48;
2018-05-15 10:16;-1,09;
2018-03-28 12:30;-1,01;
2018-01-24 11:25;-0,85;
2017-11-14 10:29;-1,02;
2017-09-26 09:46;-0,98;
2017-08-11 08:51;-1,25;
2017-06-22 11:21;-1,30;
2017-03-22 11:51;-0,90;
2017-02-01 12:56;-1,02;
2016-12-01 10:40;-1,06;
2016-10-04 10:22;-1,29;
2016-08-10 08:01;-1,13;
2016-06-10 07:42;-1,10;
2016-04-05 11:03;-0,90;
2016-01-28 13:27;-0,87;
2015-12-07 09:51;-0,83;
2015-09-10 11:37;-0,96;
2015-07-16 09:29;-1,38;
2015-06-08 08:47;-1,22;
2015-03-12 10:02;-0,95;
2015-01-28 11:02;-0,86;
2014-11-06 09:38;-1,11;
2014-09-10 09:53;-1,16;
2014-07-02 08:22;-1,35;
2014-05-07 10:25;-1,17;
2014-03-17 11:50;-1,06;
2014-01-15 10:52;-0,92;
2013-10-29 11:19;-1,12;
2013-09-17 09:04;-1,69;
2013-07-15 08:12;-1,21;
2013-02-20 13:00;-0,98;
2012-09-25 10:11;-0,90;
2012-07-18 10:18;-0,80;
2012-05-21 10:23;-1,06;
2012-05-02 08:31;-1,08;
2012-04-02 08:51;-1,07;
2012-01-18 11:18;-0,92;
2011-11-23 10:40;-1,17;
2011-09-19 07:54;-1,10;
2011-08-16 07:51;-1,21;
2011-07-06 09:26;-1,44;
2011-05-25 09:00;-1,38;
2011-03-07 10:51;-1,00;
2011-01-04 10:56;-0,93;
2010-11-16 10:43;-0,79;
2010-10-27 10:22;-0,82;
2010-06-29 09:46;-1,20;
2010-06-08 08:29;-1,08;
2010-03-24 13:34;-0,89;
2009-12-10 12:44;-0,86;
2009-10-08 09:11;-1,42;
2009-08-26 07:56;-1,39;
2009-04-14 08:13;-0,93;
2009-03-03 11:43;-0,93;
2009-02-09 10:34;-0,86;
2008-10-31 12:00;-1,01;
2008-09-16 12:00;-1,10;
2008-05-22 12:00;-1,16;
2008-02-08 12:00;-0,97;
2007-08-20 12:00;-1,09;
2007-06-01 12:00;-1,07;
2007-04-18 12:00;-1,07;
2007-02-26 12:00;-0,84;
2007-01-22 12:00;-0,80;
2006-12-04 12:00;-1,06;
2006-11-05 12:00;-1,01;
2006-09-22 12:00;-1,10;
2006-08-17 12:00;-1,12;
2006-06-29 12:00;-1,26;
2006-06-09 12:00;-1,15;
2006-04-11 12:00;-0,99;
2006-01-19 12:00;-1,03;
2005-12-09 00:00;-0,86;
