E06477 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06477;
Adres;Sarphatipark 106;
Status;Actief;
Straathoogte;0,43;m + NAP
Bovenkant buis;0,46;m + NAP
Top filter;-2,23;m + NAP
Bodem filter;-3,23;m + NAP
Diameter filter;51;mm
x-coördinaat;121638;
y-coördinaat;485205;
;;
;;
datum;meting NAP;
2022-02-03 10:57;-1,35;
2021-09-27 11:42;-1,45;
2021-07-21 12:14;-1,43;
2021-05-06 07:42;-1,00;
2021-03-24 13:05;-0,91;
2021-01-14 12:15;-0,87;
2020-11-11 10:27;-1,05;
2020-09-28 10:54;-1,30;
2020-07-14 09:09;-1,26;
2020-04-29 09:11;-1,10;
2020-03-20 08:26;-0,87;
2020-01-21 11:52;-0,98;
2019-11-18 11:29;-0,84;
2019-09-17 07:43;-1,41;
2019-07-22 09:46;-1,27;
2019-06-03 09:05;-1,39;
2019-03-20 13:32;-1,53;
2019-01-28 11:12;-1,25;
2018-12-05 09:35;-1,18;
2018-10-03 08:24;-1,30;
2018-07-17 08:40;-1,51;
2018-05-15 10:19;-0,97;
2018-03-28 12:55;-0,88;
2018-01-24 11:43;-0,74;
2017-11-14 11:00;-0,94;
2017-09-26 09:43;-0,89;
2017-08-11 08:53;-1,25;
2017-06-22 11:19;-1,51;
2017-03-22 11:55;-0,83;
2017-02-01 12:53;-0,95;
2016-12-01 10:38;-0,99;
2016-04-05 11:06;-0,81;
2016-01-28 13:33;-0,77;
2015-12-07 12:15;-0,79;
2015-09-10 11:34;-0,92;
2015-07-16 09:31;-1,38;
2015-06-08 08:49;-1,15;
2015-03-12 11:10;-0,88;
2014-07-02 08:54;-1,31;
2014-04-08 11:05;-0,87;
2014-03-17 11:52;-0,93;
2014-01-15 11:00;-0,81;
2013-10-29 12:58;-1,04;
2013-10-10 09:00;-1,39;
2013-09-17 09:07;-1,29;
2013-07-15 08:10;-1,14;
2012-09-25 10:03;-0,81;
2012-05-21 10:20;-0,96;
2012-05-02 08:29;-0,97;
2012-04-02 08:56;-0,97;
2012-01-18 11:20;-0,85;
2011-11-23 10:47;-1,12;
2011-09-20 06:43;-1,06;
2011-08-16 07:48;-1,25;
2011-07-06 09:39;-1,52;
2011-05-25 09:02;-1,44;
2011-03-07 10:53;-0,95;
2011-01-04 11:11;-0,86;
2010-11-16 10:52;-0,78;
2010-10-27 10:25;-0,79;
2010-06-29 09:50;-1,19;
2010-06-08 08:27;-1,02;
2010-03-24 10:38;-0,78;
2009-12-10 12:42;-0,82;
2009-10-08 09:09;-1,30;
2009-08-26 07:58;-1,35;
2009-05-28 10:07;-0,91;
2009-04-14 08:15;-0,84;
2009-03-03 11:41;-0,84;
2009-02-09 10:45;-0,83;
2008-10-31 12:00;-0,83;
2008-09-16 12:00;-1,09;
2008-05-22 12:00;-1,05;
2008-02-08 12:00;-0,89;
2007-10-03 12:00;-1,12;
2007-08-20 12:00;-1,10;
2007-06-01 12:00;-1,07;
2007-04-18 12:00;-0,96;
2007-02-26 12:00;-0,77;
2007-01-22 12:00;-0,73;
2006-12-06 12:00;-0,82;
2006-11-05 12:00;-1,07;
2006-09-22 12:00;-1,17;
2006-08-17 12:00;-1,19;
2006-06-29 12:00;-1,26;
2006-06-09 12:00;-1,13;
2006-04-11 12:00;-0,90;
2006-02-24 12:00;-0,90;
2006-01-19 12:00;-0,91;
2005-12-09 12:00;-0,86;
2005-11-02 12:00;-0,92;
2005-09-07 12:00;-1,10;
2005-06-30 12:00;-1,23;
2005-04-29 12:00;-0,97;
2005-03-23 12:00;-0,97;
2005-01-26 12:00;-0,99;
2004-12-08 12:00;-0,93;
2004-10-20 12:00;-0,87;
2004-09-10 12:00;-0,94;
2004-06-25 12:00;-1,15;
2004-05-03 12:00;-1,02;
2004-03-17 12:00;-1,24;
2004-03-15 12:00;-1,28;
2004-03-12 12:00;-1,32;
2004-03-10 12:00;-1,33;
2004-03-09 12:00;-1,37;
2004-03-08 12:00;-1,36;
2004-03-03 12:00;-1,47;
2004-03-01 12:00;-1,54;
2004-02-27 12:00;-1,66;
2004-02-20 12:00;-0,75;
2004-02-13 12:00;-0,71;
2004-02-03 12:00;-0,70;
2004-01-29 12:00;-0,77;
2004-01-16 12:00;-0,69;
2003-12-30 12:00;-0,74;
2003-12-24 12:00;-0,78;
2003-12-16 12:00;-0,86;
2003-12-09 12:00;-0,95;
2003-10-17 12:00;-1,26;
2003-08-28 12:00;-1,42;
2003-06-25 12:00;-1,15;
2003-04-25 12:00;-0,97;
2003-03-12 12:00;-0,86;
2003-01-29 12:00;-0,72;
2002-11-11 12:00;-0,74;
2002-09-24 12:00;-1,17;
2002-07-23 12:00;-1,01;
2002-05-29 12:00;-0,94;
2002-03-12 12:00;-0,80;
2002-01-23 12:00;-0,76;
2001-11-23 12:00;-1,03;
2001-09-19 12:00;-0,84;
2001-08-02 12:00;-1,15;
2001-05-23 12:00;-0,91;
2001-03-26 12:00;-0,83;
2001-01-30 12:00;-0,77;
2001-01-29 12:00;-0,77;
2000-12-05 12:00;-0,72;
2000-09-25 12:00;-1,15;
2000-07-13 12:00;-1,02;
2000-05-29 12:00;-0,86;
2000-03-23 12:00;-0,83;
2000-01-31 12:00;-0,85;
1999-11-16 12:00;-0,87;
1999-09-03 12:00;-1,15;
1999-06-21 12:00;-1,09;
1999-04-20 12:00;-0,78;
1999-02-10 12:00;-0,75;
1998-11-16 12:00;-0,69;
1998-09-09 12:00;-0,77;
1998-06-29 12:00;-0,73;
1998-04-20 12:00;-0,74;
1998-02-03 12:00;-0,83;
1997-12-18 12:00;-0,82;
1997-10-16 12:00;-0,89;
1997-07-23 12:00;-0,65;
1997-05-07 12:00;-0,68;
1997-02-26 12:00;-0,75;
1996-12-16 12:00;-0,80;
1996-10-08 12:00;-0,95;
1996-08-01 12:00;-1,13;
1996-05-14 12:00;-1,06;
1996-02-28 12:00;-0,95;
1995-10-18 12:00;-1,04;
1995-08-16 12:00;-1,28;
1995-06-28 12:00;-0,95;
1995-06-01 12:00;-1,00;
1995-03-03 12:00;-0,85;
1995-01-11 12:00;-0,96;
1994-10-27 12:00;-1,29;
1994-08-12 12:00;-1,19;
1994-05-31 12:00;-0,91;
1994-03-11 12:00;-0,91;
1994-01-07 12:00;-0,67;
1993-10-29 12:00;-0,81;
1993-08-23 12:00;-0,89;
1993-05-26 12:00;-1,01;
1993-03-08 12:00;-0,89;
1993-02-03 12:00;-0,82;
1992-10-27 12:00;-0,77;
1992-08-19 12:00;-1,15;
1992-06-03 12:00;-1,09;
1992-03-24 12:00;-0,97;
1992-01-22 12:00;-1,05;
1991-10-25 12:00;-1,00;
1991-08-06 12:00;-1,06;
1991-05-27 12:00;-1,04;
1991-03-05 12:00;-0,89;
1991-01-08 12:00;-0,67;
1990-08-08 12:00;-1,25;
1990-05-31 00:00;-1,03;
