E06475 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06475;
Adres;Sarphatipark 31;
Status;Actief;
Straathoogte;0,36;m + NAP
Bovenkant buis;0,26;m + NAP
Top filter;-2,12;m + NAP
Bodem filter;-3,12;m + NAP
Diameter filter;51;mm
x-coördinaat;121479;
y-coördinaat;485334;
;;
;;
datum;meting NAP;
2022-02-02 12:38;-0,86;
2021-12-10 11:17;-0,73;
2021-09-27 12:08;-1,23;
2021-07-22 06:20;-1,13;
2021-05-06 07:55;-0,91;
2021-03-24 13:24;-0,84;
2021-01-14 11:06;-0,74;
2020-11-11 10:07;-0,91;
2020-09-28 10:27;-1,02;
2020-07-14 09:16;-0,98;
2020-04-29 10:11;-1,00;
2020-03-20 08:04;-0,77;
2020-01-21 10:36;-0,84;
2019-11-18 11:10;-0,70;
2019-09-17 07:20;-1,04;
2019-07-22 10:40;-0,96;
2019-06-03 09:57;-1,05;
2019-03-20 13:20;-0,71;
2019-01-28 11:36;-0,70;
2018-12-05 09:57;-0,97;
2018-10-03 08:51;-1,31;
2018-07-17 09:28;-1,75;
2018-05-15 10:57;-1,35;
2018-03-29 08:55;-1,04;
2018-01-24 11:54;-0,77;
2017-11-14 11:43;-0,86;
2017-09-26 09:59;-0,76;
2017-08-11 09:55;-1,02;
2017-06-22 09:43;-1,18;
2017-03-22 11:02;-1,21;
2017-02-01 13:12;-1,20;
2016-12-01 09:37;-0,80;
2016-10-04 10:34;-1,00;
2016-08-10 07:50;-0,94;
2016-06-10 08:28;-0,94;
2016-04-06 09:50;-0,64;
2016-01-28 13:12;-0,64;
2015-12-07 14:03;-0,63;
2015-09-10 11:10;-0,64;
2015-07-16 09:17;-1,13;
2015-06-09 07:37;-1,04;
2015-03-12 11:18;-0,77;
2015-01-28 11:39;-0,69;
2014-11-06 10:27;-0,84;
2014-09-10 11:11;-0,89;
2014-07-02 08:03;-1,11;
2014-05-07 11:57;-1,02;
2014-03-17 11:39;-0,90;
2014-01-15 10:40;-0,73;
2013-10-29 12:40;-0,71;
2013-09-17 08:47;-0,93;
2013-07-15 07:56;-1,30;
2013-04-17 08:11;-0,86;
2013-02-20 12:47;-0,84;
2012-07-18 09:56;-0,54;
2012-05-21 09:56;-0,84;
2012-05-02 08:17;-0,83;
2012-04-02 09:06;-0,95;
2012-01-18 10:19;-0,95;
2011-11-23 10:21;-1,14;
2011-09-19 06:12;-0,84;
2011-08-16 08:33;-0,88;
2011-07-06 09:14;-1,04;
2011-05-25 08:55;-1,16;
2011-03-07 10:38;-0,84;
2011-01-04 10:42;-0,80;
2010-11-16 10:26;-0,66;
2010-10-27 10:09;-0,70;
2010-06-29 09:33;-1,03;
2010-06-08 07:19;-0,94;
2010-03-24 12:54;-0,76;
2009-12-10 12:34;-0,83;
2009-10-08 08:57;-1,68;
2009-08-26 07:11;-1,14;
2009-05-28 09:59;-1,06;
2009-04-14 07:58;-1,01;
2009-03-03 11:28;-0,74;
2009-02-09 10:09;-0,75;
2008-10-31 12:00;-0,67;
2008-09-16 12:00;-0,80;
2008-05-22 12:00;-0,91;
2008-02-08 12:00;-0,77;
2007-12-06 12:00;-0,78;
2007-10-03 12:00;-0,85;
2007-08-20 12:00;-1,01;
2007-06-01 12:00;-0,79;
2007-04-18 12:00;-0,85;
2007-02-26 12:00;-0,62;
2007-01-22 12:00;-0,62;
2006-12-06 12:00;-0,70;
2006-10-30 12:00;-0,80;
2006-09-22 12:00;-0,94;
2006-08-17 12:00;-0,72;
2006-06-29 12:00;-0,96;
2006-06-09 12:00;-0,86;
2006-04-11 12:00;-0,73;
2006-02-24 12:00;-0,75;
2006-01-19 12:00;-0,79;
2005-12-09 12:00;-0,69;
2005-11-02 12:00;-0,77;
2005-09-07 12:00;-0,77;
2005-06-29 12:00;-0,87;
2005-04-29 12:00;-0,70;
2005-03-23 12:00;-0,65;
2005-01-26 12:00;-0,60;
2004-12-08 12:00;-0,64;
2004-10-20 12:00;-0,61;
2004-09-10 12:00;-0,59;
2004-06-25 12:00;-0,70;
2004-05-03 12:00;-0,69;
2004-03-17 12:00;-0,71;
2004-03-15 12:00;-0,73;
2004-03-12 12:00;-0,70;
2004-03-10 12:00;-0,71;
2004-03-09 12:00;-0,73;
2004-03-08 12:00;-0,72;
2004-03-05 12:00;-0,69;
2004-03-03 12:00;-0,69;
2004-03-01 12:00;-0,70;
2004-02-27 12:00;-0,62;
2004-02-25 12:00;-0,65;
2004-02-23 12:00;-0,69;
2004-02-20 12:00;-0,65;
2004-02-13 12:00;-0,61;
2004-01-29 12:00;-0,66;
2004-01-16 12:00;-0,60;
2003-12-24 12:00;-0,48;
2003-12-23 12:00;-0,51;
2003-12-16 12:00;-0,50;
2003-12-09 12:00;-0,63;
2003-11-19 12:00;-0,67;
2003-10-17 12:00;-0,81;
2003-08-28 12:00;-1,05;
2003-06-25 12:00;-0,89;
2003-04-25 12:00;-0,80;
2003-03-12 12:00;-0,68;
2003-01-29 12:00;-0,50;
2002-11-11 12:00;-0,53;
2002-09-23 12:00;-0,82;
2002-05-29 12:00;-0,78;
