E06431 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06431;
Adres;Woustraat van 65;
Status;Actief;
Straathoogte;0,36;m + NAP
Bovenkant buis;0,25;m + NAP
Top filter;-2,13;m + NAP
Bodem filter;-3,13;m + NAP
Diameter filter;51;mm
x-coördinaat;121857;
y-coördinaat;485415;
;;
;;
datum;meting NAP;
2022-02-03 10:03;-0,82;
2021-12-08 11:20;-0,69;
2021-09-27 07:40;-0,99;
2021-07-22 06:38;-0,93;
2021-05-05 10:56;-0,91;
2021-03-24 11:34;-0,82;
2021-01-14 10:50;-0,77;
2020-11-11 08:23;-1,00;
2020-09-28 08:55;-1,02;
2020-07-14 10:23;-0,99;
2020-03-20 08:20;-0,79;
2020-01-21 11:42;-0,87;
2019-11-18 10:48;-0,76;
2019-09-17 06:33;-1,09;
2019-07-23 07:26;-1,06;
2019-06-04 08:37;-1,18;
2019-03-20 12:43;-0,87;
2019-01-28 12:00;-1,01;
2018-12-04 14:18;-1,12;
2018-10-03 09:09;-1,06;
2018-07-17 10:39;-1,29;
2018-05-15 11:13;-0,98;
2018-01-24 09:50;-0,93;
2017-11-14 08:33;-1,06;
2017-09-27 07:40;-0,91;
2017-08-11 10:08;-1,16;
2017-06-22 11:03;-1,15;
2017-02-02 11:10;-0,83;
2016-12-01 11:50;-0,84;
2016-10-04 07:57;-1,01;
2016-08-11 07:53;-0,89;
2016-06-08 11:44;-0,93;
2016-01-28 11:56;-0,79;
2015-12-07 09:56;-0,69;
2015-09-10 10:52;-0,73;
2015-07-16 08:09;-1,19;
2015-06-09 07:18;-1,07;
2015-03-12 09:57;-0,85;
2015-01-27 13:13;-0,80;
2014-11-05 11:11;-0,93;
2014-09-10 12:01;-0,81;
2014-07-01 11:18;-1,00;
2014-05-08 07:12;-0,86;
2014-03-18 09:41;-0,81;
2014-01-15 09:27;-0,72;
2013-10-29 11:00;-0,69;
2013-09-17 07:33;-0,86;
2013-07-15 06:09;-0,96;
2013-04-17 08:25;-1,12;
2013-02-20 12:20;-0,84;
2012-09-25 07:38;-0,72;
2012-07-18 09:01;-0,59;
2012-05-21 08:29;-0,96;
