E06191 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06191;
Adres;Gerard Douplein 11;
Status;Actief;
Straathoogte;0,78;m + NAP
Bovenkant buis;0,73;m + NAP
Top filter;-1,79;m + NAP
Bodem filter;-2,79;m + NAP
Diameter filter;51;mm
x-coördinaat;121325;
y-coördinaat;485465;
;;
;;
datum;meting NAP;
2022-02-03 13:18;-0,45;
2021-12-10 11:31;-0,26;
2021-09-27 12:28;-0,57;
2021-07-22 07:14;-0,46;
2021-05-06 08:23;-0,38;
2020-09-28 09:54;-0,47;
2020-07-14 09:28;-0,54;
2020-03-20 07:53;-0,35;
2020-01-21 10:51;-0,46;
2019-11-18 12:53;-0,28;
2019-09-17 06:58;-0,62;
2019-07-23 08:49;-0,64;
2019-06-03 11:17;-0,63;
2019-03-20 11:42;-0,27;
2019-01-29 10:38;-0,34;
2018-12-05 10:22;-0,55;
2018-07-17 10:07;-0,63;
2018-05-15 07:23;-0,38;
2018-03-29 08:17;-0,33;
2018-01-24 12:28;-0,23;
2017-11-15 10:52;-0,33;
2017-09-26 11:12;-0,35;
2017-06-22 10:19;-0,53;
2017-03-22 10:22;-0,34;
2017-02-01 12:23;-0,42;
2016-10-04 08:59;-0,46;
2016-08-10 08:51;-0,41;
2016-06-08 11:14;-0,47;
2016-04-06 09:23;-0,48;
2016-01-28 12:37;-0,40;
2015-12-07 11:21;-0,50;
2015-09-11 06:07;-0,36;
2015-07-17 07:31;-0,61;
2015-06-08 10:20;-0,51;
2015-03-12 08:23;-0,41;
2015-01-27 13:07;-0,33;
2014-11-06 09:53;-0,40;
2014-09-11 09:04;-0,39;
2014-07-02 07:22;-0,51;
2014-05-07 11:10;-0,44;
2014-03-18 09:59;-0,42;
2014-01-15 12:03;-0,24;
2013-10-29 11:56;-0,20;
2013-09-17 08:22;-0,24;
2013-02-20 12:32;-0,34;
2012-09-25 09:08;-0,31;
2012-05-21 09:16;-0,33;
2012-05-02 10:08;-0,37;
2012-04-02 11:35;-0,44;
2012-01-18 09:15;-0,23;
2011-11-23 11:53;-0,33;
2011-09-19 07:15;-0,18;
2011-08-16 06:35;-0,16;
2011-07-06 11:55;-0,21;
2011-05-25 07:45;-0,16;
2011-03-07 09:18;-0,19;
2011-01-04 13:41;-0,19;
2010-10-27 09:41;-0,09;
2010-06-29 09:06;-0,26;
2010-06-08 06:12;-0,16;
2010-03-24 12:43;-0,20;
2009-12-10 14:13;-0,17;
2009-10-06 11:18;-0,31;
2009-09-01 09:00;-0,31;
2009-08-26 06:02;-0,34;
2009-05-28 12:08;-0,34;
2009-02-09 12:00;-0,47;
2008-10-31 12:00;-0,23;
2008-09-16 12:00;-0,38;
2008-05-22 12:00;-0,52;
2008-02-08 12:00;-0,39;
2007-12-06 12:00;-0,47;
2007-10-04 12:00;-0,36;
2007-08-20 12:00;-0,37;
2007-04-17 12:00;-0,48;
2007-02-27 12:00;-0,22;
2007-01-18 12:00;-0,08;
2006-12-07 12:00;-0,27;
2006-10-30 12:00;-0,47;
2006-09-22 12:00;-0,56;
2006-06-29 12:00;-0,28;
2006-06-20 12:00;-0,24;
2006-04-12 12:00;-0,24;
2006-02-23 12:00;-0,26;
2006-01-18 12:00;-0,26;
2005-12-19 12:00;-0,22;
2005-12-13 12:00;-0,19;
2005-09-16 12:00;-0,40;
2005-05-18 12:00;-0,34;
2005-01-25 12:00;-0,32;
2004-12-06 12:00;-0,37;
2004-07-08 12:00;-0,23;
2004-05-03 12:00;-0,33;
2004-03-12 12:00;-0,30;
2004-03-10 12:00;-0,33;
2004-03-08 12:00;-0,32;
2004-03-05 12:00;-0,27;
2004-03-03 12:00;-0,30;
2004-03-01 12:00;-0,27;
2004-02-27 12:00;-0,20;
2004-02-25 12:00;-0,24;
2004-02-23 12:00;-0,27;
2004-02-20 12:00;-0,24;
2004-02-13 12:00;-0,18;
2004-01-29 12:00;-0,19;
2004-01-27 12:00;-0,19;
2004-01-16 12:00;-0,14;
2003-12-24 12:00;-0,24;
2003-12-16 12:00;-0,27;
2003-12-09 12:00;-0,35;
2003-11-24 12:00;-0,31;
2003-08-27 12:00;-0,61;
2003-06-24 12:00;-0,47;
2003-03-26 12:00;-0,37;
2003-02-10 12:00;-0,30;
2002-11-12 12:00;-0,21;
2002-09-17 12:00;-0,46;
2002-07-18 12:00;-0,36;
2002-05-28 12:00;-0,37;
2002-03-13 12:00;-0,28;
2002-01-22 12:00;-0,21;
2001-11-26 12:00;-0,26;
2001-09-18 12:00;-0,11;
2001-08-01 12:00;-0,43;
2001-05-22 12:00;-0,27;
2001-03-22 12:00;-0,25;
2001-01-23 12:00;-0,21;
2000-11-21 12:00;-0,07;
2000-09-21 12:00;-0,23;
2000-07-10 12:00;-0,23;
2000-05-24 12:00;-0,27;
2000-03-23 12:00;-0,28;
2000-03-22 12:00;-0,30;
1999-11-15 12:00;-0,27;
1999-09-02 12:00;-0,30;
1999-06-21 12:00;-0,33;
1999-04-21 12:00;-0,16;
1999-02-08 12:00;-0,20;
1998-11-10 12:00;-0,06;
1998-09-01 12:00;-0,17;
1998-06-24 12:00;-0,15;
1998-04-08 12:00;-0,15;
1998-01-29 12:00;-0,27;
1997-12-18 12:00;-0,21;
1997-10-15 12:00;-0,14;
1997-07-23 12:00;-0,02;
1997-05-06 12:00;-0,03;
1997-02-25 12:00;-0,01;
1996-12-16 12:00;-0,08;
1996-10-03 12:00;-0,12;
1996-07-31 12:00;-0,12;
1996-05-13 12:00;-0,21;
1996-02-26 12:00;-0,08;
1995-10-17 12:00;-0,17;
1995-08-16 12:00;-0,32;
1995-05-30 12:00;-0,18;
1995-03-03 12:00;-0,09;
1995-01-11 12:00;0,05;
1994-10-26 12:00;-0,05;
1994-08-11 12:00;-0,14;
1994-05-30 12:00;-0,10;
1994-03-10 12:00;-0,18;
1994-01-06 12:00;0,08;
1993-10-27 12:00;-0,10;
1993-08-23 12:00;-0,03;
1993-05-26 12:00;-0,16;
1993-03-08 12:00;-0,22;
1993-02-02 12:00;-0,16;
1992-10-26 12:00;0,01;
1992-08-18 12:00;-0,08;
1992-06-03 12:00;-0,19;
1992-03-23 12:00;-0,07;
1992-01-20 12:00;-0,11;
1991-08-05 12:00;-0,25;
1991-05-27 12:00;-0,23;
1991-03-05 12:00;-0,14;
1991-01-08 12:00;-0,08;
1990-10-31 12:00;-0,25;
1990-08-08 12:00;-0,36;
