E06242 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06242;
Adres;Tolstraat 72 hk Toldwarsstraat;
Status;Actief;
Straathoogte;0,45;m + NAP
Bovenkant buis;0,34;m + NAP
Top filter;-2,24;m + NAP
Bodem filter;-3,24;m + NAP
Diameter filter;51;mm
x-coördinaat;121896;
y-coördinaat;484996;
;;
;;
datum;meting NAP;
2021-12-09 10:18;-0,56;
2021-09-27 10:33;-0,76;
2021-07-21 10:22;-0,65;
2021-03-24 10:55;-0,54;
2021-01-14 12:26;-0,55;
2020-11-11 11:51;-0,59;
2020-09-28 11:36;-0,70;
2020-07-14 08:12;-0,61;
2020-04-29 10:39;-0,65;
2020-03-20 09:17;-0,57;
2020-03-20 09:09;-0,56;
2020-01-21 09:18;-0,59;
2019-11-18 09:23;-0,52;
2019-09-17 08:46;-0,68;
2019-07-23 09:13;-0,71;
2019-06-03 08:06;-0,69;
2019-03-21 11:23;-0,54;
2019-01-28 09:31;-0,50;
2018-12-04 10:48;-0,66;
2018-10-02 11:43;-0,65;
2018-03-28 09:36;-0,55;
2018-01-24 08:41;-0,51;
2017-11-14 10:13;-0,56;
2017-09-27 07:34;-0,59;
2017-08-11 11:16;-0,69;
2017-06-23 08:52;-0,70;
2017-03-22 09:19;-0,53;
2017-02-02 08:21;-0,67;
2016-12-01 10:54;-0,67;
2016-10-05 07:15;-0,70;
2016-08-11 07:19;-0,60;
2016-04-05 10:29;-0,52;
2015-12-07 12:56;-0,51;
2015-09-10 12:11;-0,56;
2015-07-16 10:31;-0,73;
2015-06-08 09:46;-0,69;
2015-03-12 10:23;-0,53;
2015-01-28 10:40;-0,47;
2014-11-05 10:52;-0,66;
2014-09-10 09:02;-1,09;
2014-07-02 10:52;-1,17;
2014-05-08 10:12;-1,02;
2014-03-18 10:29;-0,60;
2014-01-15 11:36;-0,52;
2013-10-29 10:25;-0,48;
2013-09-17 09:37;-0,52;
2013-07-15 09:06;-0,60;
2013-04-18 06:20;-0,62;
2013-02-21 09:26;-0,58;
2012-09-25 09:42;-0,58;
2012-07-19 06:47;-0,47;
2012-05-21 11:01;-0,53;
2012-05-02 09:19;-0,55;
2012-04-02 08:25;-0,62;
2012-01-18 10:57;-0,49;
2011-11-23 11:31;-0,65;
2011-09-20 07:02;-0,55;
2011-08-16 10:33;-0,52;
2011-07-06 10:40;-0,58;
2011-05-25 06:37;-0,67;
2011-03-07 11:37;-0,49;
2011-01-04 12:12;-0,55;
2010-11-16 11:55;-0,48;
2010-10-27 07:29;-0,50;
2010-06-29 10:29;-0,66;
2010-06-08 09:17;-0,58;
2010-03-24 11:21;-0,49;
2009-12-10 13:35;-0,44;
2009-10-08 09:41;-0,52;
2009-08-26 09:43;-0,66;
2009-04-14 09:12;-0,50;
2009-03-03 13:11;-0,46;
2009-02-09 12:57;-0,48;
2008-12-23 12:00;-0,50;
2008-10-31 12:00;-0,42;
2008-09-16 12:00;-0,52;
2008-05-22 12:00;-0,50;
2008-02-08 12:00;-0,35;
2007-12-06 12:00;-0,43;
2007-10-03 12:00;-0,47;
2007-08-20 12:00;-0,49;
2007-06-01 12:00;-0,48;
2007-04-18 12:00;-0,55;
2007-02-26 12:00;-0,43;
2007-01-18 12:00;-0,33;
2006-10-30 12:00;-0,53;
2006-09-22 12:00;-0,57;
2006-08-17 12:00;-0,49;
2006-06-29 12:00;-0,61;
2006-06-09 12:00;-0,53;
2006-04-11 12:00;-0,53;
2006-02-24 12:00;-0,55;
2006-01-19 12:00;-0,57;
2005-12-09 12:00;-0,56;
2005-11-02 12:00;-0,52;
2005-09-07 12:00;-0,57;
2005-06-30 12:00;-0,61;
2005-04-29 12:00;-0,48;
2005-03-24 12:00;-0,51;
2005-01-26 12:00;-0,54;
2004-12-08 12:00;-0,59;
2004-10-20 12:00;-0,52;
2004-09-10 12:00;-0,54;
2004-06-25 12:00;-0,59;
2004-05-03 12:00;-0,62;
2004-03-09 12:00;-0,60;
2004-02-03 12:00;-0,49;
2003-12-10 12:00;-0,56;
2003-11-19 12:00;-0,50;
2003-10-17 12:00;-0,60;
2003-08-28 12:00;-0,70;
2003-06-25 12:00;-0,58;
2003-04-25 12:00;-0,58;
2003-03-13 12:00;-0,52;
2003-01-30 12:00;-0,43;
2002-11-11 12:00;-0,42;
2002-09-24 12:00;-0,60;
2002-07-23 12:00;-0,49;
2002-05-29 12:00;-0,49;
2002-03-12 12:00;-0,41;
2002-01-23 12:00;-0,42;
2001-11-23 12:00;-0,76;
2001-08-02 12:00;-0,52;
2001-05-23 12:00;-0,44;
2001-03-26 12:00;-0,38;
2001-01-29 12:00;-0,43;
2000-12-04 12:00;-0,39;
2000-09-25 12:00;-0,49;
2000-07-13 12:00;-0,41;
2000-05-29 12:00;-0,39;
2000-03-23 12:00;-0,38;
2000-01-31 12:00;-0,41;
1999-11-16 12:00;-0,46;
1999-09-03 12:00;-0,48;
1999-06-22 12:00;-0,48;
1999-04-21 12:00;-0,36;
1999-02-11 12:00;-0,41;
1998-11-16 12:00;-0,40;
1998-09-09 12:00;-0,43;
1998-06-30 12:00;-0,37;
1998-04-21 12:00;-0,51;
1998-02-03 12:00;-0,44;
1997-12-18 12:00;-0,47;
1997-10-16 12:00;-0,38;
1997-07-24 12:00;-0,47;
1997-05-23 12:00;-0,52;
1997-02-26 12:00;-0,45;
1996-12-17 12:00;-0,49;
1996-10-08 12:00;-0,58;
1996-08-01 12:00;-0,58;
1996-05-14 12:00;-0,59;
1996-02-28 12:00;-0,58;
1995-10-18 12:00;-0,61;
1995-08-17 12:00;-0,92;
1995-06-02 12:00;-0,84;
1995-03-06 12:00;-0,65;
1995-01-11 12:00;-0,72;
1994-10-27 12:00;-0,78;
1994-08-12 12:00;-0,94;
1994-05-31 12:00;-0,89;
1994-03-11 12:00;-0,98;
1994-01-07 12:00;-0,72;
1993-10-29 12:00;-0,87;
1993-08-24 12:00;-1,06;
1993-06-24 12:00;-1,07;
1993-03-09 12:00;-0,92;
1993-02-03 12:00;-0,89;
1992-10-27 12:00;-0,76;
1992-08-19 12:00;-0,86;
1992-06-03 12:00;-0,91;
1992-03-24 12:00;-0,63;
1992-01-22 12:00;-0,74;
1991-10-31 12:00;-0,67;
1991-08-06 12:00;-0,74;
1991-05-27 12:00;-0,78;
1991-03-06 12:00;-0,71;
1991-01-09 12:00;-0,68;
1990-08-08 12:00;-0,80;
1990-05-17 12:00;-0,77;
1990-02-28 12:00;-0,72;
1990-01-02 12:00;-0,68;
1989-11-23 12:00;-0,78;
1989-09-05 12:00;-0,77;
1989-08-11 12:00;-0,72;
1989-06-30 12:00;-0,46;
1989-04-05 12:00;-0,71;
1989-01-23 12:00;-0,81;
1988-11-08 12:00;-0,80;
1988-08-18 12:00;-0,80;
1988-06-06 12:00;-0,84;
1988-04-07 12:00;-0,81;
1988-01-26 12:00;-0,68;
1987-11-06 12:00;-0,81;
1987-08-28 12:00;-0,67;
1987-06-19 12:00;-0,81;
1987-04-15 12:00;-0,86;
1987-02-19 12:00;-0,86;
1986-12-01 12:00;-0,81;
1986-09-23 12:00;-0,88;
1986-06-26 12:00;-0,95;
1986-04-25 12:00;-0,96;
1986-03-13 12:00;-0,83;
1985-12-10 12:00;-0,81;
1985-09-13 12:00;-0,81;
1985-06-26 12:00;-0,80;
1985-04-10 12:00;-0,94;
1985-01-28 12:00;-0,96;
1984-10-24 12:00;-0,86;
1984-08-07 12:00;-1,00;
1984-05-28 12:00;-0,96;
1984-03-09 12:00;-1,03;
1984-01-06 12:00;-0,96;
1983-11-01 12:00;-0,96;
1983-09-05 12:00;-1,05;
1983-07-06 12:00;-1,04;
1983-04-29 12:00;-0,98;
1983-03-08 12:00;-1,08;
1983-01-07 12:00;-0,96;
