E06694 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;E06694;
Adres;Sarphatiepark nr 77;
Status;Actief;
Straathoogte;0,41;m + NAP
Bovenkant buis;0,36;m + NAP
Top filter;-2,11;m + NAP
Bodem filter;-3,11;m + NAP
Diameter filter;51;mm
x-coördinaat;121609;
y-coördinaat;485378;
;;
;;
datum;meting NAP;
2022-02-02 12:04;-1,05;
2021-12-10 11:17;-0,93;
2021-07-22 06:25;-1,55;
2021-05-06 07:58;-1,55;
2021-03-24 08:59;-1,22;
2021-01-14 11:06;-1,10;
2020-11-11 10:06;-1,05;
2020-09-28 10:24;-1,02;
2020-07-14 09:14;-1,02;
2020-04-29 10:10;-1,04;
2020-03-20 08:06;-0,92;
2020-01-21 10:39;-1,01;
2019-11-18 11:08;-0,90;
2019-09-17 07:18;-1,07;
2019-07-22 10:41;-1,17;
2019-06-03 10:00;-1,14;
2019-03-20 13:22;-0,87;
2019-01-28 11:39;-0,87;
2018-12-05 09:59;-0,89;
2018-10-03 08:53;-0,95;
2018-07-17 09:31;-1,45;
2018-05-15 11:00;-1,14;
2018-03-29 08:53;-0,97;
2018-01-24 11:57;-0,81;
2017-11-14 11:40;-0,92;
2017-09-26 09:57;-0,87;
2017-08-11 09:49;-1,03;
2017-06-22 09:45;-1,07;
2017-03-22 11:04;-0,88;
2017-02-01 13:08;-0,97;
2016-12-01 09:22;-0,93;
2016-10-04 10:30;-1,02;
2016-08-10 07:52;-0,98;
2016-06-10 08:30;-1,00;
2016-04-06 09:47;-0,67;
2016-01-28 13:15;-0,83;
2015-12-07 10:04;-0,81;
2015-09-10 11:12;-0,80;
2015-07-16 09:19;-1,11;
2015-06-09 07:47;-1,05;
2015-03-12 08:48;-0,89;
2015-01-28 11:31;-0,79;
2014-11-06 10:25;-0,95;
2014-07-02 08:06;-1,07;
2014-05-07 12:02;-1,05;
2014-03-17 11:41;-0,95;
2014-01-15 10:41;-0,87;
2013-10-29 12:38;-0,88;
2013-09-17 08:48;-0,91;
2013-04-17 08:13;-0,95;
2013-02-20 12:45;-0,88;
2012-09-25 08:33;-0,86;
2012-07-19 06:04;-0,54;
2012-05-21 09:59;-0,92;
2012-05-02 08:39;-0,94;
2012-04-02 09:08;-0,96;
2012-01-18 10:16;-0,91;
2011-11-23 10:23;-0,98;
2011-09-19 06:14;-0,94;
2011-08-16 08:42;-0,91;
2011-07-06 09:16;-1,01;
2011-05-25 08:53;-1,09;
2011-03-07 10:40;-0,91;
2011-01-04 10:39;-0,88;
2010-11-16 10:28;-0,81;
2010-10-27 10:11;-0,82;
2010-06-29 09:35;-1,02;
2010-06-08 07:23;-0,90;
2010-03-24 12:56;-0,82;
2009-12-10 12:32;-0,80;
2009-10-08 08:58;-1,05;
2009-08-26 07:13;-1,12;
2009-05-28 09:57;-0,84;
2009-04-14 07:55;-0,88;
2009-03-03 11:29;-0,83;
2009-02-09 10:07;-0,84;
2008-10-31 12:00;-0,82;
2008-09-16 12:00;-0,85;
2008-05-22 12:00;-0,89;
2008-02-08 12:00;-0,79;
2007-12-06 12:00;-0,81;
2007-10-03 12:00;-0,84;
2007-08-20 12:00;-0,88;
2007-06-01 12:00;-0,86;
2007-04-18 12:00;-0,91;
2007-02-26 12:00;-0,72;
2007-01-22 12:00;-0,73;
2006-12-06 12:00;-0,71;
2006-10-30 12:00;-0,83;
2006-09-22 12:00;-0,96;
2006-08-17 12:00;-0,78;
2006-06-29 12:00;-0,94;
2006-06-09 12:00;-0,86;
2006-04-11 12:00;-0,82;
2006-02-24 12:00;-0,81;
2006-01-19 12:00;-0,85;
2005-12-09 00:00;-0,76;
