D061719 Freatisch;
Grondwaterstand ophooglaag (ca. 0-4m -mv);;
Locatie;D061719;
Adres;Prins Hendrikkade hk Hasselaarssteeg;
Status;Actief;
Straathoogte;2,19;m + NAP
Bovenkant buis;2,12;m + NAP
Top filter;0,37;m + NAP
Bodem filter;-0,63;m + NAP
Diameter filter;52;mm
x-coördinaat;121663;
y-coördinaat;487851;
;;
;;
datum;meting NAP;
2022-02-02 12:32;0,36;
2021-12-09 08:40;0,29;
2021-09-29 08:39;0,37;
2021-07-26 09:41;0,40;
2021-05-18 12:11;0,40;
2021-03-26 08:15;0,39;
2021-01-22 09:24;0,12;
